#{"t_start": 1787586696.6387699, "env_id": "CartPole-v1"}
r,l,t
14.0,14,1.322687
12.0,12,1.324664
12.0,12,1.326891
15.0,15,1.329912
17.0,17,1.332637
16.0,16,1.335275
12.0,12,1.337163
21.0,21,1.340436
13.0,13,1.342582
10.0,10,1.344007
15.0,15,1.346487
13.0,13,1.348413
13.0,13,1.350336
10.0,10,1.352084
24.0,24,1.355695
17.0,17,1.358187
11.0,11,1.359922
16.0,16,1.362358
14.0,14,1.364344
18.0,18,1.367272
13.0,13,1.369099
15.0,15,1.371717
12.0,12,1.373575
15.0,15,1.376164
21.0,21,1.379281
24.0,24,1.382903
15.0,15,1.385371
19.0,19,1.387993
15.0,15,1.390369
28.0,28,1.394454
18.0,18,1.397291
14.0,14,1.399304
13.0,13,1.401181
15.0,15,1.403718
12.0,12,1.405654
11.0,11,1.407518
19.0,19,1.410419
13.0,13,1.41258
15.0,15,1.415111
14.0,14,1.417089
10.0,10,1.41876
16.0,16,1.421353
11.0,11,1.42272
13.0,13,1.425117
15.0,15,1.427097
15.0,15,1.429518
14.0,14,1.43183
18.0,18,1.434345
12.0,12,1.436154
12.0,12,1.438041
13.0,13,1.439865
33.0,33,1.445147
16.0,16,1.447503
16.0,16,1.45011
12.0,12,1.452138
15.0,15,1.454038
14.0,14,1.456447
13.0,13,1.458458
11.0,11,1.460381
18.0,18,1.463008
11.0,11,1.464863
36.0,36,1.470089
19.0,19,1.473258
18.0,18,1.475841
14.0,14,1.478118
16.0,16,1.480735
11.0,11,1.482417
16.0,16,1.484902
18.0,18,1.487595
13.0,13,1.489678
12.0,12,1.491642
17.0,17,1.494682
13.0,13,1.496513
17.0,17,1.499136
14.0,14,1.501529
15.0,15,1.503639
10.0,10,1.505381
31.0,31,1.51006
13.0,13,1.512054
11.0,11,1.513956
14.0,14,1.516042
16.0,16,1.518583
16.0,16,1.521149
22.0,22,1.524767
19.0,19,1.527396
10.0,10,1.529366
9.0,9,1.530726
18.0,18,1.533815
13.0,13,1.535839
10.0,10,1.53725
10.0,10,1.539101
11.0,11,1.541053
11.0,11,1.542525
14.0,14,1.545012
12.0,12,1.546846
12.0,12,1.548723
12.0,12,1.550702
12.0,12,1.552593
18.0,18,1.555247
13.0,13,1.557642
11.0,11,1.559029
15.0,15,1.561536
17.0,17,1.56427
11.0,11,1.565964
10.0,10,1.567645
16.0,16,1.570103
9.0,9,1.571435
12.0,12,1.57348
17.0,17,1.576588
14.0,14,1.579088
21.0,21,1.582299
20.0,20,1.585661
13.0,13,1.587776
15.0,15,1.590321
13.0,13,1.592476
10.0,10,1.594378
15.0,15,1.596478
11.0,11,1.598433
11.0,11,1.600336
12.0,12,1.60304
12.0,12,1.605108
13.0,13,1.607084
13.0,13,1.60899
12.0,12,1.611084
9.0,9,1.612885
8.0,8,1.614178
11.0,11,1.615662
14.0,14,1.618122
14.0,14,1.620286
10.0,10,1.622494
9.0,9,1.623851
21.0,21,1.627121
9.0,9,1.628888
13.0,13,1.631008
20.0,20,1.634253
9.0,9,1.635778
17.0,17,1.638443
12.0,12,1.640398
12.0,12,1.64646
16.0,16,1.649411
12.0,12,1.651725
13.0,13,1.654565
15.0,15,1.656928
14.0,14,1.659522
12.0,12,1.661747
16.0,16,1.664415
14.0,14,1.666448
12.0,12,1.668837
12.0,12,1.670919
14.0,14,1.673491
19.0,19,1.676581
14.0,14,1.678669
10.0,10,1.680557
9.0,9,1.681981
13.0,13,1.684
13.0,13,1.685983
11.0,11,1.687844
19.0,19,1.691008
16.0,16,1.693587
8.0,8,1.694928
14.0,14,1.696934
15.0,15,1.69955
12.0,12,1.701639
29.0,29,1.706165
11.0,11,1.708101
10.0,10,1.709954
12.0,12,1.711993
12.0,12,1.713916
10.0,10,1.715392
14.0,14,1.718234
8.0,8,1.719777
13.0,13,1.721902
17.0,17,1.724612
11.0,11,1.726674
15.0,15,1.729528
8.0,8,1.731157
8.0,8,1.732839
13.0,13,1.735395
11.0,11,1.737869
10.0,10,1.739658
17.0,17,1.74292
13.0,13,1.745437
12.0,12,1.747618
13.0,13,1.749781
10.0,10,1.751279
11.0,11,1.753172
10.0,10,1.755208
13.0,13,1.757542
9.0,9,1.759109
11.0,11,1.761188
10.0,10,1.762846
18.0,18,1.766179
13.0,13,1.76847
12.0,12,1.770641
14.0,14,1.773505
14.0,14,1.775659
12.0,12,1.77786
11.0,11,1.780038
12.0,12,1.782418
14.0,14,1.785184
15.0,15,1.78861
10.0,10,1.790848
11.0,11,1.792561
13.0,13,1.795399
12.0,12,1.797701
9.0,9,1.799255
16.0,16,1.80228
10.0,10,1.804024
11.0,11,1.80609
18.0,18,1.809527
14.0,14,1.811765
19.0,19,1.815065
12.0,12,1.817206
11.0,11,1.819166
8.0,8,1.820586
10.0,10,1.822197
9.0,9,1.823558
11.0,11,1.825576
12.0,12,1.827687
11.0,11,1.829692
16.0,16,1.832427
8.0,8,1.833708
10.0,10,1.835177
11.0,11,1.837137
12.0,12,1.839074
13.0,13,1.841041
9.0,9,1.842959
36.0,36,1.848907
10.0,10,1.85042
12.0,12,1.85245
10.0,10,1.854396
13.0,13,1.856527
11.0,11,1.858387
10.0,10,1.859895
12.0,12,1.861787
14.0,14,1.864325
11.0,11,1.865907
14.0,14,1.868442
12.0,12,1.870556
13.0,13,1.872693
9.0,9,1.874157
9.0,9,1.875956
9.0,9,1.87742
10.0,10,1.878943
10.0,10,1.880834
9.0,9,1.882211
11.0,11,1.88415
10.0,10,1.885511
19.0,19,1.888679
8.0,8,1.890007
16.0,16,1.892687
9.0,9,1.894135
10.0,10,1.896108
10.0,10,1.897575
10.0,10,1.899443
10.0,10,1.900901
9.0,9,1.902755
9.0,9,1.904234
12.0,12,1.906287
16.0,16,1.908845
9.0,9,1.910271
10.0,10,1.912201
10.0,10,1.913629
10.0,10,1.915522
19.0,19,1.918238
12.0,12,1.920129
12.0,12,1.922133
11.0,11,1.924161
9.0,9,1.925584
11.0,11,1.927562
9.0,9,1.929039
18.0,18,1.932262
11.0,11,1.934176
14.0,14,1.936331
13.0,13,1.938321
11.0,11,1.940195
9.0,9,1.941569
10.0,10,1.943391
12.0,12,1.945386
11.0,11,1.947319
12.0,12,1.949426
8.0,8,1.950822
11.0,11,1.952325
10.0,10,1.954355
9.0,9,1.955782
9.0,9,1.957214
9.0,9,1.959009
12.0,12,1.961011
12.0,12,1.962982
10.0,10,1.964435
11.0,11,1.966421
12.0,12,1.96847
10.0,10,1.969999
9.0,9,1.971887
10.0,10,1.973295
14.0,14,1.975953
12.0,12,1.977923
9.0,9,1.979274
9.0,9,1.980787
9.0,9,1.982233
10.0,10,1.984185
10.0,10,1.985665
10.0,10,1.987582
12.0,12,1.989542
11.0,11,1.995163
10.0,10,1.996604
9.0,9,1.998157
12.0,12,2.000533
9.0,9,2.002711
14.0,14,2.005349
9.0,9,2.007017
13.0,13,2.00962
10.0,10,2.011054
10.0,10,2.013044
11.0,11,2.014574
10.0,10,2.016878
9.0,9,2.018869
10.0,10,2.021129
8.0,8,2.022757
10.0,10,2.024663
12.0,12,2.027162
9.0,9,2.028862
11.0,11,2.031105
9.0,9,2.032778
9.0,9,2.034923
11.0,11,2.036663
11.0,11,2.038852
10.0,10,2.041016
10.0,10,2.042742
16.0,16,2.045685
10.0,10,2.048015
12.0,12,2.050122
16.0,16,2.053315
15.0,15,2.055721
12.0,12,2.0579
10.0,10,2.060003
11.0,11,2.062043
10.0,10,2.063612
11.0,11,2.065559
12.0,12,2.06763
9.0,9,2.069864
10.0,10,2.071783
10.0,10,2.073487
15.0,15,2.076178
12.0,12,2.078257
12.0,12,2.080195
12.0,12,2.082329
12.0,12,2.084398
11.0,11,2.086395
9.0,9,2.087893
11.0,11,2.089868
10.0,10,2.091405
10.0,10,2.093385
10.0,10,2.094905
11.0,11,2.09678
11.0,11,2.098892
12.0,12,2.100986
13.0,13,2.10294
10.0,10,2.104512
9.0,9,2.106424
11.0,11,2.10804
9.0,9,2.109998
10.0,10,2.111488
9.0,9,2.113005
10.0,10,2.115062
12.0,12,2.117182
13.0,13,2.11932
13.0,13,2.12158
11.0,11,2.123711
11.0,11,2.125724
9.0,9,2.127124
12.0,12,2.129287
10.0,10,2.131131
9.0,9,2.132631
8.0,8,2.134058
9.0,9,2.135571
10.0,10,2.137513
11.0,11,2.139046
9.0,9,2.140987
9.0,9,2.142583
12.0,12,2.14473
12.0,12,2.146851
9.0,9,2.148263
9.0,9,2.149749
10.0,10,2.15175
11.0,11,2.153859
13.0,13,2.155882
9.0,9,2.157356
9.0,9,2.158848
10.0,10,2.160822
10.0,10,2.162348
13.0,13,2.164978
11.0,11,2.166511
10.0,10,2.168461
12.0,12,2.17057
12.0,12,2.17268
10.0,10,2.174182
8.0,8,2.175601
9.0,9,2.17751
9.0,9,2.179019
12.0,12,2.181107
10.0,10,2.182686
10.0,10,2.184607
11.0,11,2.18658
9.0,9,2.188056
11.0,11,2.1901
10.0,10,2.1916
13.0,13,2.193682
8.0,8,2.195021
11.0,11,2.197111
11.0,11,2.199193
12.0,12,2.202226
11.0,11,2.204309
12.0,12,2.207358
10.0,10,2.208901
9.0,9,2.210371
12.0,12,2.212443
10.0,10,2.214428
9.0,9,2.215935
10.0,10,2.217893
15.0,15,2.220145
9.0,9,2.22204
8.0,8,2.22349
12.0,12,2.225671
11.0,11,2.227337
19.0,19,2.230717
8.0,8,2.232148
9.0,9,2.233757
10.0,10,2.235755
9.0,9,2.237275
10.0,10,2.239247
9.0,9,2.240795
11.0,11,2.24275
9.0,9,2.244225
9.0,9,2.245746
9.0,9,2.247234
11.0,11,2.249171
9.0,9,2.250656
10.0,10,2.252667
8.0,8,2.254131
9.0,9,2.255671
9.0,9,2.25721
9.0,9,2.259149
10.0,10,2.260767
11.0,11,2.262839
10.0,10,2.264329
9.0,9,2.266299
10.0,10,2.267893
9.0,9,2.269417
10.0,10,2.271337
10.0,10,2.272981
10.0,10,2.275025
11.0,11,2.277165
13.0,13,2.279257
10.0,10,2.280835
11.0,11,2.282802
9.0,9,2.284343
11.0,11,2.286349
12.0,12,2.288463
9.0,9,2.289985
8.0,8,2.291442
9.0,9,2.293425
12.0,12,2.29551
10.0,10,2.297113
9.0,9,2.298634
11.0,11,2.300607
8.0,8,2.302051
9.0,9,2.303604
11.0,11,2.30565
9.0,9,2.307161
9.0,9,2.309088
13.0,13,2.311298
9.0,9,2.312795
10.0,10,2.314879
11.0,11,2.316515
10.0,10,2.318518
10.0,10,2.320071
9.0,9,2.322033
9.0,9,2.323551
8.0,8,2.325002
10.0,10,2.326857
9.0,9,2.328781
10.0,10,2.330391
8.0,8,2.331842
10.0,10,2.333931
9.0,9,2.33547
9.0,9,2.336983
9.0,9,2.338513
10.0,10,2.340514
8.0,8,2.341949
9.0,9,2.343497
10.0,10,2.345536
11.0,11,2.347637
11.0,11,2.349677
10.0,10,2.351643
9.0,9,2.35314
9.0,9,2.354649
10.0,10,2.356631
9.0,9,2.367578
9.0,9,2.369467
10.0,10,2.371893
10.0,10,2.373785
10.0,10,2.376094
9.0,9,2.377798
10.0,10,2.379413
9.0,9,2.381406
10.0,10,2.383069
10.0,10,2.38539
10.0,10,2.387075
11.0,11,2.389146
8.0,8,2.390626
10.0,10,2.392204
9.0,9,2.394146
9.0,9,2.395717
10.0,10,2.397408
10.0,10,2.399535
10.0,10,2.401206
10.0,10,2.403181
12.0,12,2.405331
10.0,10,2.406952
10.0,10,2.40894
10.0,10,2.410539
9.0,9,2.412465
11.0,11,2.414111
9.0,9,2.416057
10.0,10,2.417685
10.0,10,2.419759
11.0,11,2.42147
8.0,8,2.42293
8.0,8,2.424468
9.0,9,2.426424
10.0,10,2.427992
9.0,9,2.429508
10.0,10,2.431502
9.0,9,2.432945
9.0,9,2.434509
9.0,9,2.436452
9.0,9,2.437976
12.0,12,2.440089
9.0,9,2.441656
10.0,10,2.443692
8.0,8,2.445169
9.0,9,2.446726
10.0,10,2.448334
10.0,10,2.450328
9.0,9,2.451819
10.0,10,2.453834
9.0,9,2.455362
9.0,9,2.456791
9.0,9,2.458303
9.0,9,2.460244
9.0,9,2.461774
9.0,9,2.463243
8.0,8,2.464679
8.0,8,2.46608
10.0,10,2.468096
9.0,9,2.469616
10.0,10,2.471198
9.0,9,2.473138
11.0,11,2.47483
10.0,10,2.476837
9.0,9,2.478389
10.0,10,2.480408
10.0,10,2.482006
8.0,8,2.483501
10.0,10,2.485509
9.0,9,2.487044
10.0,10,2.488593
9.0,9,2.490538
9.0,9,2.492095
9.0,9,2.493602
11.0,11,2.495681
10.0,10,2.497213
10.0,10,2.49921
12.0,12,2.501434
9.0,9,2.503035
11.0,11,2.505174
9.0,9,2.506656
10.0,10,2.50872
9.0,9,2.510235
9.0,9,2.511755
10.0,10,2.51375
9.0,9,2.515277
9.0,9,2.516845
9.0,9,2.518368
10.0,10,2.520382
10.0,10,2.521984
10.0,10,2.524007
9.0,9,2.5255
9.0,9,2.527046
10.0,10,2.529005
8.0,8,2.530469
9.0,9,2.53198
10.0,10,2.533918
10.0,10,2.535502
10.0,10,2.537456
9.0,9,2.539081
9.0,9,2.540601
10.0,10,2.542621
9.0,9,2.544166
10.0,10,2.545753
9.0,9,2.547681
9.0,9,2.549145
12.0,12,2.551232
9.0,9,2.552747
8.0,8,2.554206
10.0,10,2.556195
9.0,9,2.557725
10.0,10,2.559303
10.0,10,2.561262
9.0,9,2.562778
8.0,8,2.564233
9.0,9,2.565736
8.0,8,2.567185
10.0,10,2.569191
8.0,8,2.570614
10.0,10,2.572185
9.0,9,2.574102
10.0,10,2.5757
9.0,9,2.577237
8.0,8,2.578662
11.0,11,2.580684
10.0,10,2.582681
9.0,9,2.584238
9.0,9,2.585731
8.0,8,2.587166
10.0,10,2.589125
10.0,10,2.590728
9.0,9,2.592229
10.0,10,2.594231
11.0,11,2.596247
8.0,8,2.597696
9.0,9,2.599192
8.0,8,2.600629
8.0,8,2.602061
12.0,12,2.604192
9.0,9,2.60571
11.0,11,2.607782
11.0,11,2.609854
9.0,9,2.611367
9.0,9,2.612863
8.0,8,2.614294
12.0,12,2.61636
9.0,9,2.617851
11.0,11,2.619843
9.0,9,2.62137
9.0,9,2.62332
9.0,9,2.624872
12.0,12,2.626935
10.0,10,2.628513
8.0,8,2.629961
9.0,9,2.631924
9.0,9,2.633472
10.0,10,2.635027
8.0,8,2.636496
12.0,12,2.63864
9.0,9,2.640576
9.0,9,2.642104
10.0,10,2.643712
8.0,8,2.645182
9.0,9,2.647098
12.0,12,2.649206
8.0,8,2.650649
10.0,10,2.652288
9.0,9,2.653818
10.0,10,2.655862
11.0,11,2.657958
10.0,10,2.659524
10.0,10,2.661504
9.0,9,2.663013
8.0,8,2.664412
8.0,8,2.665888
10.0,10,2.667474
8.0,8,2.668931
10.0,10,2.67089
9.0,9,2.672402
9.0,9,2.67392
9.0,9,2.675868
9.0,9,2.677345
10.0,10,2.678906
8.0,8,2.680352
8.0,8,2.681787
9.0,9,2.683733
10.0,10,2.685343
11.0,11,2.687376
9.0,9,2.688914
11.0,11,2.690971
9.0,9,2.692507
10.0,10,2.694551
10.0,10,2.696159
11.0,11,2.698258
10.0,10,2.699837
10.0,10,2.701866
13.0,13,2.704073
10.0,10,2.70607
9.0,9,2.7076
9.0,9,2.709125
8.0,8,2.710532
9.0,9,2.71206
9.0,9,2.714012
10.0,10,2.715606
8.0,8,2.717051
10.0,10,2.719051
9.0,9,2.720584
10.0,10,2.722102
12.0,12,2.724237
9.0,9,2.726182
9.0,9,2.72772
9.0,9,2.732714
9.0,9,2.734226
10.0,10,2.736264
9.0,9,2.737814
10.0,10,2.740157
8.0,8,2.741989
11.0,11,2.743813
9.0,9,2.745869
10.0,10,2.747504
9.0,9,2.749103
10.0,10,2.751325
9.0,9,2.752923
10.0,10,2.755007
9.0,9,2.756651
10.0,10,2.758344
8.0,8,2.759801
9.0,9,2.761877
9.0,9,2.763402
11.0,11,2.765446
12.0,12,2.767643
8.0,8,2.769092
10.0,10,2.770611
8.0,8,2.772136
10.0,10,2.77422
10.0,10,2.775873
8.0,8,2.777343
12.0,12,2.779537
9.0,9,2.781074
10.0,10,2.783085
9.0,9,2.784632
12.0,12,2.78677
10.0,10,2.7888
8.0,8,2.790243
9.0,9,2.791833
8.0,8,2.793282
10.0,10,2.794922
9.0,9,2.796909
12.0,12,2.799086
10.0,10,2.8007
11.0,11,2.802796
9.0,9,2.804331
9.0,9,2.805877
9.0,9,2.807836
12.0,12,2.809915
10.0,10,2.8115
10.0,10,2.81356
10.0,10,2.815153
10.0,10,2.817155
9.0,9,2.818671
9.0,9,2.820176
10.0,10,2.822186
10.0,10,2.823712
10.0,10,2.825762
8.0,8,2.827266
8.0,8,2.828711
9.0,9,2.830256
11.0,11,2.832292
9.0,9,2.833763
8.0,8,2.835187
8.0,8,2.836642
10.0,10,2.838174
11.0,11,2.840202
10.0,10,2.842113
10.0,10,2.84371
10.0,10,2.845697
9.0,9,2.847224
10.0,10,2.848795
9.0,9,2.850825
9.0,9,2.852348
10.0,10,2.853962
10.0,10,2.855986
10.0,10,2.85757
10.0,10,2.859609
9.0,9,2.8611
10.0,10,2.863082
9.0,9,2.864622
10.0,10,2.866155
10.0,10,2.868176
10.0,10,2.869747
8.0,8,2.871196
10.0,10,2.8732
12.0,12,2.875276
10.0,10,2.876815
10.0,10,2.878895
9.0,9,2.880521
9.0,9,2.882087
8.0,8,2.883537
9.0,9,2.885504
9.0,9,2.887002
8.0,8,2.888455
9.0,9,2.889936
9.0,9,2.891468
10.0,10,2.893466
10.0,10,2.894983
10.0,10,2.897049
9.0,9,2.898918
10.0,10,2.900914
8.0,8,2.902412
10.0,10,2.90414
10.0,10,2.906119
10.0,10,2.907752
10.0,10,2.909787
8.0,8,2.91124
10.0,10,2.913192
8.0,8,2.914631
9.0,9,2.916109
11.0,11,2.918142
10.0,10,2.920155
9.0,9,2.921676
9.0,9,2.923152
9.0,9,2.924661
10.0,10,2.926604
8.0,8,2.92805
10.0,10,2.929582
9.0,9,2.931513
8.0,8,2.932986
10.0,10,2.934582
10.0,10,2.936588
10.0,10,2.938162
10.0,10,2.940182
8.0,8,2.941612
8.0,8,2.943042
10.0,10,2.944717
10.0,10,2.946727
9.0,9,2.948198
10.0,10,2.949741
9.0,9,2.951655
10.0,10,2.953281
9.0,9,2.954793
10.0,10,2.956814
9.0,9,2.958255
9.0,9,2.959792
9.0,9,2.961697
11.0,11,2.963293
8.0,8,2.964737
10.0,10,2.966803
10.0,10,2.968385
9.0,9,2.970262
8.0,8,2.971699
9.0,9,2.973249
10.0,10,2.974841
9.0,9,2.976777
11.0,11,2.978418
9.0,9,2.980336
10.0,10,2.981899
12.0,12,2.984016
9.0,9,2.985521
8.0,8,2.987017
10.0,10,2.989009
9.0,9,2.990433
10.0,10,2.992423
9.0,9,2.993982
12.0,12,2.996079
10.0,10,2.997683
9.0,9,2.999545
10.0,10,3.001201
11.0,11,3.003354
11.0,11,3.00541
10.0,10,3.007009
11.0,11,3.009094
11.0,11,3.01114
10.0,10,3.012742
10.0,10,3.014721
10.0,10,3.016332
12.0,12,3.018474
10.0,10,3.020509
10.0,10,3.022124
8.0,8,3.023582
9.0,9,3.025086
9.0,9,3.027029
11.0,11,3.028702
10.0,10,3.030737
9.0,9,3.032209
9.0,9,3.033682
11.0,11,3.035676
10.0,10,3.037665
9.0,9,3.039136
10.0,10,3.040705
9.0,9,3.042577
10.0,10,3.04416
10.0,10,3.046136
10.0,10,3.047713
8.0,8,3.049139
10.0,10,3.051222
9.0,9,3.052752
9.0,9,3.054256
8.0,8,3.055689
9.0,9,3.057198
11.0,11,3.059231
9.0,9,3.060751
9.0,9,3.062625
10.0,10,3.06423
10.0,10,3.066211
10.0,10,3.067755
8.0,8,3.069193
10.0,10,3.071174
11.0,11,3.072778
10.0,10,3.074764
10.0,10,3.076323
10.0,10,3.078373
10.0,10,3.079928
9.0,9,3.081848
11.0,11,3.083436
10.0,10,3.08544
11.0,11,3.087473
8.0,8,3.088883
10.0,10,3.09046
9.0,9,3.092006
10.0,10,3.093999
12.0,12,3.099638
9.0,9,3.101375
10.0,10,3.103678
11.0,11,3.105673
11.0,11,3.108295
8.0,8,3.109829
10.0,10,3.111871
9.0,9,3.113402
10.0,10,3.11508
9.0,9,3.117093
9.0,9,3.118831
10.0,10,3.120478
10.0,10,3.122555
10.0,10,3.124157
11.0,11,3.12626
9.0,9,3.12777
9.0,9,3.129676
8.0,8,3.131107
12.0,12,3.133277
9.0,9,3.134906
10.0,10,3.136481
11.0,11,3.138528
11.0,11,3.140682
9.0,9,3.142194
13.0,13,3.14436
9.0,9,3.146294
12.0,12,3.14851
9.0,9,3.150076
8.0,8,3.151582
14.0,14,3.153886
11.0,11,3.15609
9.0,9,3.157656
9.0,9,3.15965
9.0,9,3.161231
11.0,11,3.163339
11.0,11,3.165087
11.0,11,3.167267
11.0,11,3.169368
10.0,10,3.171025
10.0,10,3.17305
10.0,10,3.174622
11.0,11,3.176611
11.0,11,3.178696
10.0,10,3.180295
10.0,10,3.182284
10.0,10,3.183896
14.0,14,3.186735
14.0,14,3.18908
9.0,9,3.191055
10.0,10,3.192627
11.0,11,3.194775
9.0,9,3.196287
15.0,15,3.19904
11.0,11,3.201085
13.0,13,3.203314
9.0,9,3.204822
11.0,11,3.206849
13.0,13,3.209056
13.0,13,3.211254
12.0,12,3.213384
9.0,9,3.215272
10.0,10,3.216846
11.0,11,3.21888
11.0,11,3.220938
12.0,12,3.223039
12.0,12,3.225167
12.0,12,3.227336
10.0,10,3.228917
9.0,9,3.23042
11.0,11,3.232497
9.0,9,3.233992
10.0,10,3.236046
10.0,10,3.237617
11.0,11,3.2397
8.0,8,3.241189
8.0,8,3.242627
9.0,9,3.244237
10.0,10,3.246282
15.0,15,3.249028
9.0,9,3.250572
9.0,9,3.252111
12.0,12,3.254242
8.0,8,3.25573
9.0,9,3.257229
10.0,10,3.259241
9.0,9,3.260703
9.0,9,3.262245
9.0,9,3.264163
9.0,9,3.265651
11.0,11,3.267726
12.0,12,3.269819
14.0,14,3.272099
11.0,11,3.274186
9.0,9,3.27569
10.0,10,3.277689
11.0,11,3.279359
10.0,10,3.281361
10.0,10,3.282954
10.0,10,3.284966
11.0,11,3.286999
8.0,8,3.288437
9.0,9,3.289966
11.0,11,3.292073
10.0,10,3.293633
9.0,9,3.295133
11.0,11,3.297165
11.0,11,3.299311
9.0,9,3.300804
9.0,9,3.302337
13.0,13,3.304918
10.0,10,3.306544
8.0,8,3.307972
10.0,10,3.309989
10.0,10,3.311563
8.0,8,3.313001
9.0,9,3.314468
8.0,8,3.31589
10.0,10,3.317936
8.0,8,3.319381
10.0,10,3.320911
9.0,9,3.322889
9.0,9,3.324423
9.0,9,3.326107
9.0,9,3.327764
9.0,9,3.329855
10.0,10,3.331615
9.0,9,3.333251
9.0,9,3.335416
10.0,10,3.337087
12.0,12,3.339594
10.0,10,3.341813
9.0,9,3.343472
9.0,9,3.345107
9.0,9,3.346783
11.0,11,3.349016
9.0,9,3.350661
10.0,10,3.352816
10.0,10,3.354571
10.0,10,3.35673
10.0,10,3.358437
10.0,10,3.360699
8.0,8,3.36242
10.0,10,3.364164
