#{"t_start": 1788112109.580097, "env_id": "Pendulum-v1"}
r,l,t
-2.044374,200,13.11879
-1479.194826,200,13.165311
-3.880158,200,13.210818
-1491.167546,200,13.25748
-1481.426379,200,13.303789
-1300.84106,200,13.350861
-1387.657024,200,13.397726
-1407.806689,200,13.443526
-3.633152,200,13.48923
-1646.528772,200,13.617158
-1653.809787,200,13.664737
-1703.193424,200,13.71196
-1141.572623,200,13.758572
-1158.024644,200,13.806311
-1079.090786,200,13.853649
-1157.160431,200,13.899514
-1042.126868,200,13.946382
-3.080735,200,13.992981
-1.806828,200,14.04016
-1071.415365,200,14.167739
-1487.260687,200,14.215663
-2.550067,200,14.263347
-1214.653628,200,14.309343
-1383.76002,200,14.35636
-1544.013793,200,14.401981
-1613.034408,200,14.448457
-1596.156264,200,14.496268
-1214.344865,200,14.54328
-1563.154832,200,14.590053
-1531.321484,200,14.716184
-2.292399,200,14.763569
-1424.620025,200,14.810033
-1412.465321,200,14.857495
-1344.564029,200,14.904635
-3.012283,200,14.95192
-1489.129257,200,14.998274
-1317.757961,200,15.045804
-1582.875752,200,15.09206
-1452.855638,200,15.138428
-1432.874054,200,15.26477
-1625.996192,200,15.312373
-1650.226554,200,15.35867
-2.158332,200,15.40597
-1574.823417,200,15.45308
-1318.174516,200,15.4996
-1582.070139,200,15.545381
-1513.692928,200,15.592738
-1680.305741,200,15.639038
-1371.078308,200,15.68511
-1491.659948,200,15.810441
-1680.433435,200,15.858419
-1525.693803,200,15.905933
-1306.244201,200,15.951922
-1681.190846,200,15.998305
-1677.358772,200,16.04638
-1638.262099,200,16.093329
-1577.961832,200,16.141219
-1457.475742,200,16.187822
-1637.24809,200,16.234986
-1521.798993,200,16.366267
-1329.560536,200,16.415371
-1038.291811,200,16.462428
-1274.056398,200,16.509991
-1652.320734,200,16.557097
-1427.590208,200,16.603716
-1428.77162,200,16.649604
-1065.943563,200,16.697244
-943.253768,200,16.744006
-1466.818239,200,16.791263
-905.88578,200,16.918838
-1513.451749,200,16.9667
-1303.926658,200,17.012835
-1179.218215,200,17.060019
-1672.042575,200,17.105855
-1196.752683,200,17.152478
-1664.475879,200,17.199669
-1469.986697,200,17.249387
-4.715739,200,17.296575
-1519.29581,200,17.343911
-1528.639521,200,17.472487
-1538.769642,200,17.520429
-1523.047402,200,17.568104
-1493.515165,200,17.615121
-1228.425042,200,17.662127
-127.94411,200,17.708477
-1474.098048,200,17.755654
-1598.250136,200,17.802955
-1681.348443,200,17.849033
-1328.639535,200,17.895766
-1576.520262,200,18.023335
-1526.384273,200,18.071314
-1573.964315,200,18.118533
-1275.229965,200,18.165302
-1373.611738,200,18.213521
-1638.944453,200,18.260324
-1519.588134,200,18.307522
-1680.343237,200,18.354183
-1221.784268,200,18.40099
-1279.355955,200,18.447234
-1248.947977,200,18.573966
-1447.284868,200,18.621965
-1582.231036,200,18.669629
-1417.896608,200,18.715841
-1563.074694,200,18.763474
-1496.42798,200,18.81036
-7.384555,200,18.856604
-1250.578645,200,18.904392
-1474.435036,200,18.951095
-1567.590215,200,18.998113
-1441.082284,200,19.127389
-1201.843665,200,19.175727
-11.562694,200,19.222407
-1626.936279,200,19.268949
-1089.708311,200,19.31593
-1487.367979,200,19.362734
-1294.613883,200,19.410732
-1581.548806,200,19.457835
-1537.512945,200,19.504728
-1266.743299,200,19.551888
-1379.426919,200,19.678414
-976.32634,200,19.727305
-1352.161264,200,19.77512
-1425.921734,200,19.821276
-535.557252,200,19.8679
-1297.383967,200,19.91442
-1181.144884,200,19.960358
-1565.419095,200,20.006885
-1547.80689,200,20.053931
-1408.17099,200,20.101476
-1180.488708,200,20.228426
-1033.646775,200,20.275563
-1666.796029,200,20.323792
-1337.110154,200,20.370428
-1517.116696,200,20.417202
-1220.680353,200,20.464852
-1287.774754,200,20.51237
-1452.644493,200,20.559539
-37.344309,200,20.606465
-1251.187908,200,20.652768
-942.566845,200,20.778928
-1678.296075,200,20.848589
-1045.221146,200,20.899019
-1381.824739,200,20.946906
-1193.279736,200,20.993791
-1073.591164,200,21.040892
-797.008974,200,21.088999
-921.789698,200,21.136439
-966.504234,200,21.182689
-1431.422008,200,21.229098
-941.931837,200,21.356164
-1523.463387,200,21.404819
-1171.905503,200,21.452641
-1515.183535,200,21.498724
-140.383619,200,21.545929
-1502.55504,200,21.593121
-1602.876062,200,21.639563
-1154.448774,200,21.686331
-1144.012944,200,21.732249
-8.469798,200,21.778179
-1353.028262,200,21.906832
-1236.51616,200,21.954848
-909.717389,200,22.001629
-1432.892849,200,22.050174
-1212.659866,200,22.097357
-1137.81882,200,22.14386
-1521.023116,200,22.190486
-1341.731163,200,22.240242
-275.29026,200,22.289079
-517.525624,200,22.33525
-264.952724,200,22.465246
-848.07646,200,22.512857
-400.432056,200,22.559962
-1218.189728,200,22.606463
-1530.313209,200,22.652616
-1173.254947,200,22.699495
-918.096505,200,22.746226
-1322.584454,200,22.79258
-1536.619513,200,22.83923
-1114.242589,200,22.885526
-4.109019,200,23.011884
-397.391839,200,23.061114
-1688.12262,200,23.108294
-1363.05785,200,23.155703
-8.031361,200,23.202789
-1655.182521,200,23.248616
-1099.081171,200,23.295638
-1265.70056,200,23.342502
-792.746035,200,23.388832
-838.742573,200,23.436659
-812.507852,200,23.562304
-3.663413,200,23.609998
-1175.526001,200,23.657454
-400.078382,200,23.70503
-3.880051,200,23.750968
-1148.828299,200,23.797314
-973.630955,200,23.844602
-531.164522,200,23.891493
-1128.164595,200,23.938201
-3.068393,200,23.984247
-934.75926,200,24.11048
-790.263646,200,24.157852
-266.316269,200,24.205342
-2.803533,200,24.252276
-787.66961,200,24.298846
-1.704388,200,24.345258
-526.137014,200,24.391953
-135.814173,200,24.438656
-1116.232941,200,24.485436
-268.308806,200,24.531649
-1433.630721,200,24.660275
-1171.59155,200,24.707393
-522.175805,200,24.754905
-4.456613,200,24.801132
-132.789312,200,24.848068
-1204.959807,200,24.894562
-1239.310989,200,24.940945
-135.249608,200,24.986715
-130.194167,200,25.033077
-134.311085,200,25.080477
-257.892632,200,25.210043
-1.642755,200,25.258078
-855.261497,200,25.305123
-537.822274,200,25.352082
-134.010305,200,25.398611
-264.061703,200,25.444497
-2.201214,200,25.491581
-133.751063,200,25.538563
-687.868408,200,25.584178
-263.419629,200,25.630864
-261.239746,200,25.757131
-831.468115,200,25.805121
-981.895382,200,25.852569
-135.247333,200,25.89953
-400.074187,200,25.944476
-670.611978,200,25.989815
-266.191881,200,26.036991
-1.609535,200,26.086015
-129.429771,200,26.132553
-1508.545756,200,26.179159
-266.219654,200,26.307946
-543.795704,200,26.355628
-1060.621582,200,26.403109
-682.868001,200,26.450286
-131.109965,200,26.497122
-133.899668,200,26.544673
-132.892243,200,26.591808
-132.134969,200,26.638685
-132.11347,200,26.685609
-136.968511,200,26.732155
-1367.365836,200,26.860381
-867.720517,200,26.908191
-133.409795,200,26.955527
-655.991157,200,27.002075
-261.564053,200,27.049829
-134.484478,200,27.096922
-3.022132,200,27.143586
-131.659874,200,27.190692
-1662.192455,200,27.240227
-888.319391,200,27.288256
