#{"t_start": 1789044864.100634, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.303321
21.0,21,0.306114
45.0,45,0.31227
21.0,21,0.315089
11.0,11,0.316766
24.0,24,0.320234
23.0,23,0.323529
27.0,27,0.32734
9.0,9,0.328506
68.0,68,0.338024
15.0,15,0.340226
19.0,19,0.342517
12.0,12,0.344189
14.0,14,0.346355
22.0,22,0.349163
11.0,11,0.350865
16.0,16,0.353147
11.0,11,0.354909
27.0,27,0.358791
16.0,16,0.361053
21.0,21,0.363883
34.0,34,0.368296
18.0,18,0.371053
28.0,28,0.374885
24.0,24,0.378251
13.0,13,0.379939
12.0,12,0.381581
16.0,16,0.383758
11.0,11,0.385414
17.0,17,0.387728
27.0,27,0.391626
34.0,34,0.396178
40.0,40,0.401705
17.0,17,0.404393
16.0,16,0.406599
12.0,12,0.408261
27.0,27,0.41167
16.0,16,0.413934
14.0,14,0.416072
15.0,15,0.418227
24.0,24,0.421541
25.0,25,0.424845
40.0,40,0.430524
30.0,30,0.434418
14.0,14,0.4367
19.0,19,0.439481
15.0,15,0.441311
21.0,21,0.445631
17.0,17,0.447997
13.0,13,0.449685
20.0,20,0.4525
11.0,11,0.454137
12.0,12,0.455961
18.0,18,0.458289
12.0,12,0.460072
19.0,19,0.462912
36.0,36,0.467903
11.0,11,0.469543
17.0,17,0.471796
12.0,12,0.473468
14.0,14,0.475654
29.0,29,0.479597
21.0,21,0.482434
11.0,11,0.484101
14.0,14,0.485889
17.0,17,0.488617
21.0,21,0.49139
14.0,14,0.493219
13.0,13,0.495439
15.0,15,0.49719
19.0,19,0.499922
21.0,21,0.502763
10.0,10,0.504396
19.0,19,0.50721
20.0,20,0.510012
21.0,21,0.512988
19.0,19,0.51574
26.0,26,0.5192
51.0,51,0.526429
32.0,32,0.530874
25.0,25,0.53422
28.0,28,0.538163
23.0,23,0.541459
24.0,24,0.544798
13.0,13,0.546502
22.0,22,0.549811
36.0,36,0.554747
17.0,17,0.556971
22.0,22,0.559837
22.0,22,0.563122
53.0,53,0.574782
15.0,15,0.577101
17.0,17,0.579469
73.0,73,0.589847
9.0,9,0.591516
45.0,45,0.597743
15.0,15,0.60006
13.0,13,0.601766
25.0,25,0.605188
20.0,20,0.607962
22.0,22,0.611258
24.0,24,0.614656
25.0,25,0.618178
27.0,27,0.622082
33.0,33,0.626603
12.0,12,0.628257
38.0,38,0.633233
16.0,16,0.635583
18.0,18,0.638405
11.0,11,0.640039
13.0,13,0.641755
15.0,15,0.644019
45.0,45,0.650177
36.0,36,0.65513
19.0,19,0.657968
19.0,19,0.660403
23.0,23,0.663849
17.0,17,0.666089
9.0,9,0.669424
21.0,21,0.672324
19.0,19,0.67523
14.0,14,0.677036
12.0,12,0.678874
21.0,21,0.681868
9.0,9,0.68349
12.0,12,0.685139
29.0,29,0.69005
37.0,37,0.696178
17.0,17,0.698649
21.0,21,0.70199
56.0,56,0.71082
9.0,9,0.712424
16.0,16,0.714708
26.0,26,0.718279
29.0,29,0.722806
28.0,28,0.726795
15.0,15,0.7286
14.0,14,0.730831
22.0,22,0.733787
19.0,19,0.73667
21.0,21,0.739481
19.0,19,0.742285
27.0,27,0.746202
23.0,23,0.74961
18.0,18,0.752
12.0,12,0.75367
15.0,15,0.755867
16.0,16,0.758139
20.0,20,0.76092
17.0,17,0.763155
10.0,10,0.764821
12.0,12,0.766531
11.0,11,0.767861
16.0,16,0.770062
22.0,22,0.773361
14.0,14,0.775117
30.0,30,0.779616
17.0,17,0.782046
72.0,72,0.792164
16.0,16,0.794488
27.0,27,0.798463
26.0,26,0.802053
62.0,62,0.811091
12.0,12,0.812868
10.0,10,0.814203
18.0,18,0.817168
14.0,14,0.818916
33.0,33,0.823849
9.0,9,0.825011
20.0,20,0.827861
12.0,12,0.829634
11.0,11,0.831295
14.0,14,0.833038
13.0,13,0.834798
14.0,14,0.837014
12.0,12,0.838722
22.0,22,0.841706
15.0,15,0.843965
16.0,16,0.846254
10.0,10,0.847937
13.0,13,0.849699
25.0,25,0.853258
11.0,11,0.85497
21.0,21,0.857828
12.0,12,0.863246
27.0,27,0.867666
17.0,17,0.870657
41.0,41,0.876743
16.0,16,0.879014
14.0,14,0.881353
14.0,14,0.883216
18.0,18,0.886101
18.0,18,0.888568
27.0,27,0.892588
20.0,20,0.895513
10.0,10,0.89714
29.0,29,0.901179
16.0,16,0.903455
16.0,16,0.905716
13.0,13,0.907474
8.0,8,0.908621
19.0,19,0.911408
17.0,17,0.913683
18.0,18,0.9165
24.0,24,0.919974
23.0,23,0.922857
30.0,30,0.927359
72.0,72,0.937624
33.0,33,0.942153
49.0,49,0.948911
37.0,37,0.95429
12.0,12,0.95595
25.0,25,0.95937
19.0,19,0.962163
34.0,34,0.966671
34.0,34,0.971685
26.0,26,0.975137
18.0,18,0.977947
15.0,15,0.979687
10.0,10,0.98131
26.0,26,0.984845
53.0,53,0.992521
12.0,12,0.994176
13.0,13,0.995923
17.0,17,0.998304
14.0,14,1.000553
25.0,25,1.00391
16.0,16,1.006099
18.0,18,1.008435
30.0,30,1.013067
14.0,14,1.014919
16.0,16,1.017251
19.0,19,1.020093
19.0,19,1.022813
13.0,13,1.024562
16.0,16,1.026879
17.0,17,1.029149
18.0,18,1.032006
16.0,16,1.034209
10.0,10,1.035435
16.0,16,1.037718
25.0,25,1.041831
16.0,16,1.044147
24.0,24,1.047511
17.0,17,1.049925
22.0,22,1.05276
13.0,13,1.055036
19.0,19,1.057341
12.0,12,1.05908
16.0,16,1.06128
12.0,12,1.062996
16.0,16,1.065255
13.0,13,1.067416
22.0,22,1.0704
19.0,19,1.073161
30.0,30,1.077109
14.0,14,1.079333
49.0,49,1.086007
9.0,9,1.087323
14.0,14,1.089518
19.0,19,1.092251
18.0,18,1.094581
16.0,16,1.097056
14.0,14,1.0994
26.0,26,1.103098
11.0,11,1.104884
19.0,19,1.107664
17.0,17,1.110027
19.0,19,1.112775
12.0,12,1.114478
21.0,21,1.117294
20.0,20,1.120213
13.0,13,1.122018
17.0,17,1.124327
15.0,15,1.126535
27.0,27,1.130508
15.0,15,1.132702
15.0,15,1.134565
25.0,25,1.1384
17.0,17,1.140714
20.0,20,1.143546
33.0,33,1.148171
19.0,19,1.155049
15.0,15,1.157433
12.0,12,1.159429
23.0,23,1.162708
10.0,10,1.164437
17.0,17,1.16689
28.0,28,1.171074
11.0,11,1.172934
28.0,28,1.177004
15.0,15,1.179379
13.0,13,1.181242
20.0,20,1.184151
42.0,42,1.18986
15.0,15,1.192192
12.0,12,1.193959
15.0,15,1.196236
19.0,19,1.199097
22.0,22,1.202095
71.0,71,1.21349
26.0,26,1.21747
21.0,21,1.221334
14.0,14,1.223381
23.0,23,1.227359
14.0,14,1.2291
28.0,28,1.233028
14.0,14,1.235228
9.0,9,1.23646
22.0,22,1.239803
11.0,11,1.24108
12.0,12,1.242867
11.0,11,1.244669
30.0,30,1.249117
26.0,26,1.252607
15.0,15,1.254869
16.0,16,1.257121
13.0,13,1.258993
14.0,14,1.261163
14.0,14,1.262933
18.0,18,1.265755
10.0,10,1.267066
12.0,12,1.268802
11.0,11,1.270523
13.0,13,1.272291
8.0,8,1.273463
15.0,15,1.275828
23.0,23,1.279424
15.0,15,1.281382
21.0,21,1.284622
23.0,23,1.287549
18.0,18,1.290292
20.0,20,1.293179
28.0,28,1.297217
29.0,29,1.301256
16.0,16,1.303688
29.0,29,1.307614
48.0,48,1.314481
18.0,18,1.317236
15.0,15,1.319627
20.0,20,1.32264
21.0,21,1.325579
15.0,15,1.327955
13.0,13,1.329871
11.0,11,1.331552
18.0,18,1.333952
11.0,11,1.335693
26.0,26,1.339311
18.0,18,1.342076
9.0,9,1.343276
32.0,32,1.347898
27.0,27,1.351731
14.0,14,1.35356
25.0,25,1.357325
32.0,32,1.361712
21.0,21,1.364524
35.0,35,1.369609
22.0,22,1.372483
23.0,23,1.375971
24.0,24,1.379402
11.0,11,1.381107
17.0,17,1.383455
9.0,9,1.384642
20.0,20,1.387503
11.0,11,1.389164
15.0,15,1.391401
12.0,12,1.393177
20.0,20,1.396234
10.0,10,1.397493
17.0,17,1.399764
15.0,15,1.402033
19.0,19,1.404906
12.0,12,1.406758
22.0,22,1.409743
16.0,16,1.412004
16.0,16,1.414284
18.0,18,1.417002
13.0,13,1.418911
12.0,12,1.420566
14.0,14,1.422798
13.0,13,1.424688
14.0,14,1.426525
11.0,11,1.428143
39.0,39,1.433899
12.0,12,1.435693
18.0,18,1.437997
18.0,18,1.440875
9.0,9,1.442077
43.0,43,1.452305
11.0,11,1.454176
12.0,12,1.456406
10.0,10,1.457816
19.0,19,1.460937
49.0,49,1.468107
29.0,29,1.472356
21.0,21,1.475802
11.0,11,1.477061
20.0,20,1.480024
9.0,9,1.481614
22.0,22,1.484592
29.0,29,1.488596
16.0,16,1.490809
22.0,22,1.494322
26.0,26,1.497767
10.0,10,1.499461
18.0,18,1.501885
13.0,13,1.50404
12.0,12,1.505751
30.0,30,1.509871
11.0,11,1.511587
36.0,36,1.51662
18.0,18,1.519069
16.0,16,1.521351
20.0,20,1.524285
20.0,20,1.527484
10.0,10,1.529174
28.0,28,1.533426
14.0,14,1.535173
8.0,8,1.536374
13.0,13,1.53871
17.0,17,1.541052
11.0,11,1.542815
12.0,12,1.544599
26.0,26,1.547979
11.0,11,1.549698
16.0,16,1.552181
11.0,11,1.553814
30.0,30,1.557882
15.0,15,1.560208
16.0,16,1.562625
14.0,14,1.564385
14.0,14,1.566651
25.0,25,1.570225
16.0,16,1.572429
16.0,16,1.574687
15.0,15,1.576944
70.0,70,1.586492
50.0,50,1.593706
23.0,23,1.59713
16.0,16,1.599365
29.0,29,1.603395
19.0,19,1.606139
16.0,16,1.608381
46.0,46,1.614555
19.0,19,1.617293
12.0,12,1.619004
18.0,18,1.621382
23.0,23,1.624805
18.0,18,1.627646
23.0,23,1.630622
33.0,33,1.635593
19.0,19,1.637974
28.0,28,1.641877
11.0,11,1.64362
19.0,19,1.646655
9.0,9,1.647837
17.0,17,1.650201
15.0,15,1.652563
17.0,17,1.655008
9.0,9,1.656683
28.0,28,1.660784
23.0,23,1.6637
15.0,15,1.665972
20.0,20,1.668817
23.0,23,1.672153
13.0,13,1.673904
15.0,15,1.676116
22.0,22,1.679031
47.0,47,1.685843
14.0,14,1.688157
37.0,37,1.693346
9.0,9,1.694536
24.0,24,1.697897
18.0,18,1.700568
19.0,19,1.702956
20.0,20,1.705921
11.0,11,1.707742
29.0,29,1.711772
16.0,16,1.714072
32.0,32,1.718493
11.0,11,1.72015
12.0,12,1.721824
42.0,42,1.728039
21.0,21,1.730976
30.0,30,1.735205
40.0,40,1.747503
53.0,53,1.756524
29.0,29,1.761941
39.0,39,1.767986
11.0,11,1.769328
16.0,16,1.771669
14.0,14,1.773901
15.0,15,1.776182
8.0,8,1.777366
11.0,11,1.778572
17.0,17,1.781374
10.0,10,1.782694
34.0,34,1.787846
29.0,29,1.792581
21.0,21,1.795631
15.0,15,1.798005
27.0,27,1.802241
12.0,12,1.804007
13.0,13,1.805801
19.0,19,1.808665
28.0,28,1.812853
18.0,18,1.815246
24.0,24,1.818913
12.0,12,1.820731
12.0,12,1.822537
16.0,16,1.825012
18.0,18,1.827771
20.0,20,1.830636
31.0,31,1.834749
41.0,41,1.840997
9.0,9,1.842154
12.0,12,1.844043
31.0,31,1.848562
10.0,10,1.84975
28.0,28,1.853642
18.0,18,1.856497
56.0,56,1.864392
10.0,10,1.865645
13.0,13,1.867414
24.0,24,1.870888
15.0,15,1.873186
16.0,16,1.875511
15.0,15,1.877936
53.0,53,1.885348
17.0,17,1.887726
11.0,11,1.889484
22.0,22,1.892966
18.0,18,1.895422
30.0,30,1.899763
17.0,17,1.902157
19.0,19,1.905171
12.0,12,1.906956
17.0,17,1.909416
11.0,11,1.911237
22.0,22,1.914247
26.0,26,1.918262
10.0,10,1.919609
11.0,11,1.921309
13.0,13,1.923138
13.0,13,1.925031
13.0,13,1.927281
24.0,24,1.930878
19.0,19,1.933313
11.0,11,1.935038
18.0,18,1.937891
11.0,11,1.93931
16.0,16,1.941766
18.0,18,1.944657
9.0,9,1.945913
16.0,16,1.948416
24.0,24,1.951891
12.0,12,1.953752
13.0,13,1.955447
15.0,15,1.957797
19.0,19,1.960582
16.0,16,1.963028
31.0,31,1.967556
17.0,17,1.969904
11.0,11,1.97167
18.0,18,1.974088
17.0,17,1.976415
12.0,12,1.978168
11.0,11,1.979989
15.0,15,1.982319
15.0,15,1.984673
22.0,22,1.987636
37.0,37,1.99274
26.0,26,1.996687
28.0,28,2.000918
13.0,13,2.00279
24.0,24,2.006401
14.0,14,2.008734
36.0,36,2.01394
20.0,20,2.016844
17.0,17,2.019206
19.0,19,2.022112
12.0,12,2.023786
14.0,14,2.025575
51.0,51,2.032875
12.0,12,2.034683
22.0,22,2.037795
12.0,12,2.039589
15.0,15,2.048105
14.0,14,2.050765
15.0,15,2.053102
18.0,18,2.056339
14.0,14,2.058423
13.0,13,2.060766
17.0,17,2.063287
35.0,35,2.068543
13.0,13,2.070271
15.0,15,2.072739
15.0,15,2.074719
27.0,27,2.078827
12.0,12,2.080544
20.0,20,2.083451
29.0,29,2.087465
14.0,14,2.089692
9.0,9,2.090851
14.0,14,2.093133
25.0,25,2.096548
18.0,18,2.098969
18.0,18,2.101805
15.0,15,2.10419
13.0,13,2.106044
33.0,33,2.110776
22.0,22,2.114332
13.0,13,2.116125
13.0,13,2.117921
14.0,14,2.120227
22.0,22,2.123161
17.0,17,2.125497
13.0,13,2.127738
13.0,13,2.129644
12.0,12,2.131416
16.0,16,2.133858
14.0,14,2.135647
17.0,17,2.138391
17.0,17,2.140631
13.0,13,2.142518
11.0,11,2.144212
14.0,14,2.146021
20.0,20,2.148907
19.0,19,2.151821
19.0,19,2.154842
29.0,29,2.159207
23.0,23,2.162884
28.0,28,2.167007
51.0,51,2.175524
38.0,38,2.181867
30.0,30,2.186896
38.0,38,2.192627
15.0,15,2.19561
10.0,10,2.197139
17.0,17,2.200297
14.0,14,2.202552
23.0,23,2.206839
11.0,11,2.208812
10.0,10,2.210291
25.0,25,2.214546
33.0,33,2.220169
14.0,14,2.222183
16.0,16,2.224674
14.0,14,2.227066
19.0,19,2.229762
11.0,11,2.231739
14.0,14,2.234186
20.0,20,2.237399
18.0,18,2.240015
23.0,23,2.243828
14.0,14,2.246051
41.0,41,2.252822
16.0,16,2.255247
15.0,15,2.257232
23.0,23,2.261271
24.0,24,2.26517
25.0,25,2.268875
17.0,17,2.271843
13.0,13,2.273668
14.0,14,2.275676
12.0,12,2.277588
10.0,10,2.279518
19.0,19,2.282687
11.0,11,2.2842
11.0,11,2.286001
18.0,18,2.289111
60.0,60,2.300694
21.0,21,2.305531
16.0,16,2.311842
17.0,17,2.315696
16.0,16,2.320184
31.0,31,2.330883
19.0,19,2.334464
9.0,9,2.335871
24.0,24,2.342268
13.0,13,2.344993
11.0,11,2.34881
12.0,12,2.35238
15.0,15,2.35577
21.0,21,2.363999
13.0,13,2.368412
21.0,21,2.371902
20.0,20,2.375088
10.0,10,2.377019
11.0,11,2.378821
15.0,15,2.380894
9.0,9,2.38276
15.0,15,2.38471
37.0,37,2.391307
16.0,16,2.397987
20.0,20,2.401314
9.0,9,2.402704
15.0,15,2.405946
51.0,51,2.415026
10.0,10,2.416805
25.0,25,2.421391
18.0,18,2.425037
10.0,10,2.42649
9.0,9,2.427855
20.0,20,2.431258
14.0,14,2.433643
20.0,20,2.436912
15.0,15,2.440223
9.0,9,2.441758
16.0,16,2.444397
14.0,14,2.446311
13.0,13,2.448783
43.0,43,2.455963
15.0,15,2.458841
10.0,10,2.460858
12.0,12,2.462768
12.0,12,2.464713
15.0,15,2.466764
18.0,18,2.469891
37.0,37,2.476742
14.0,14,2.479596
16.0,16,2.48262
13.0,13,2.485095
13.0,13,2.487184
17.0,17,2.490685
18.0,18,2.494105
21.0,21,2.497443
18.0,18,2.50057
18.0,18,2.50313
12.0,12,2.505695
14.0,14,2.508451
11.0,11,2.509845
12.0,12,2.511722
11.0,11,2.513547
20.0,20,2.51693
23.0,23,2.521636
19.0,19,2.524914
14.0,14,2.526795
14.0,14,2.529314
31.0,31,2.534477
10.0,10,2.536504
36.0,36,2.542973
10.0,10,2.54511
27.0,27,2.549832
16.0,16,2.55293
11.0,11,2.555323
13.0,13,2.558113
14.0,14,2.560978
18.0,18,2.563932
56.0,56,2.574253
10.0,10,2.576193
21.0,21,2.579792
23.0,23,2.583713
13.0,13,2.585821
13.0,13,2.588114
24.0,24,2.59343
18.0,18,2.596793
15.0,15,2.598885
19.0,19,2.602237
21.0,21,2.605675
13.0,13,2.608562
25.0,25,2.6127
15.0,15,2.615421
10.0,10,2.616828
34.0,34,2.622681
15.0,15,2.625115
14.0,14,2.627551
22.0,22,2.63081
29.0,29,2.63626
43.0,43,2.643404
12.0,12,2.645533
14.0,14,2.648446
13.0,13,2.651249
15.0,15,2.654074
16.0,16,2.657509
13.0,13,2.659816
13.0,13,2.661974
28.0,28,2.667235
26.0,26,2.672456
10.0,10,2.673968
26.0,26,2.678719
15.0,15,2.6815
23.0,23,2.685018
26.0,26,2.689685
20.0,20,2.693154
15.0,15,2.695876
18.0,18,2.699198
14.0,14,2.701748
11.0,11,2.70339
22.0,22,2.708103
15.0,15,2.71103
13.0,13,2.713097
14.0,14,2.715218
18.0,18,2.71849
13.0,13,2.72121
15.0,15,2.724177
13.0,13,2.726265
15.0,15,2.728907
30.0,30,2.733637
18.0,18,2.739119
21.0,21,2.747756
21.0,21,2.753367
17.0,17,2.758632
28.0,28,2.768181
21.0,21,2.778699
22.0,22,2.782528
16.0,16,2.785573
12.0,12,2.78843
10.0,10,2.790586
11.0,11,2.795928
18.0,18,2.799569
13.0,13,2.801868
16.0,16,2.805494
12.0,12,2.809678
11.0,11,2.812445
25.0,25,2.817035
12.0,12,2.819846
26.0,26,2.829113
12.0,12,2.833224
11.0,11,2.837445
16.0,16,2.843348
16.0,16,2.846297
11.0,11,2.848398
12.0,12,2.852031
14.0,14,2.854776
13.0,13,2.857626
17.0,17,2.860529
10.0,10,2.862595
12.0,12,2.86496
16.0,16,2.867835
11.0,11,2.870146
28.0,28,2.875044
13.0,13,2.877201
22.0,22,2.880917
20.0,20,2.884378
17.0,17,2.887608
17.0,17,2.890386
27.0,27,2.895277
18.0,18,2.898968
12.0,12,2.902045
17.0,17,2.90555
19.0,19,2.909478
15.0,15,2.91256
9.0,9,2.914187
20.0,20,2.917565
27.0,27,2.921883
14.0,14,2.923981
12.0,12,2.925866
25.0,25,2.930025
14.0,14,2.931933
27.0,27,2.936144
13.0,13,2.938116
13.0,13,2.940047
18.0,18,2.94305
20.0,20,2.946228
14.0,14,2.948137
10.0,10,2.949986
12.0,12,2.951893
11.0,11,2.953762
11.0,11,2.955076
22.0,22,2.958557
16.0,16,2.960966
18.0,18,2.96345
23.0,23,2.966955
14.0,14,2.969382
24.0,24,2.973054
11.0,11,2.974428
11.0,11,2.97636
14.0,14,2.978794
10.0,10,2.980099
24.0,24,2.98367
15.0,15,2.985933
13.0,13,2.987794
12.0,12,2.989552
21.0,21,2.992463
12.0,12,2.994363
11.0,11,2.996355
13.0,13,2.998244
42.0,42,3.004508
16.0,16,3.006894
11.0,11,3.008782
20.0,20,3.011893
11.0,11,3.013218
15.0,15,3.015607
9.0,9,3.016941
15.0,15,3.019377
9.0,9,3.020845
31.0,31,3.025536
14.0,14,3.028012
17.0,17,3.030488
16.0,16,3.032911
14.0,14,3.034792
10.0,10,3.036561
17.0,17,3.038917
13.0,13,3.04067
13.0,13,3.043107
62.0,62,3.052023
15.0,15,3.054498
11.0,11,3.056206
31.0,31,3.060425
10.0,10,3.062238
10.0,10,3.063591
12.0,12,3.065448
12.0,12,3.06726
25.0,25,3.071353
13.0,13,3.073282
15.0,15,3.075577
14.0,14,3.077414
12.0,12,3.079184
16.0,16,3.081424
16.0,16,3.083703
13.0,13,3.085593
10.0,10,3.087466
15.0,15,3.08999
10.0,10,3.091385
11.0,11,3.093258
12.0,12,3.09521
16.0,16,3.097578
19.0,19,3.100474
23.0,23,3.103724
30.0,30,3.1086
12.0,12,3.110299
21.0,21,3.113418
27.0,27,3.117533
17.0,17,3.119959
15.0,15,3.122285
11.0,11,3.123991
15.0,15,3.130051
32.0,32,3.135315
19.0,19,3.138877
10.0,10,3.140776
36.0,36,3.146151
22.0,22,3.149269
44.0,44,3.155822
13.0,13,3.157752
34.0,34,3.163073
14.0,14,3.165066
14.0,14,3.167493
33.0,33,3.172295
22.0,22,3.175769
12.0,12,3.177554
15.0,15,3.179523
21.0,21,3.182863
12.0,12,3.184693
13.0,13,3.186658
23.0,23,3.190185
19.0,19,3.192703
11.0,11,3.194559
39.0,39,3.200442
39.0,39,3.206504
29.0,29,3.210828
15.0,15,3.213078
24.0,24,3.216697
16.0,16,3.218952
55.0,55,3.226719
13.0,13,3.229056
20.0,20,3.232248
12.0,12,3.233927
16.0,16,3.2363
32.0,32,3.241071
14.0,14,3.242944
19.0,19,3.245833
12.0,12,3.24752
9.0,9,3.248674
26.0,26,3.252654
39.0,39,3.25834
13.0,13,3.260601
19.0,19,3.263061
23.0,23,3.266606
26.0,26,3.271303
34.0,34,3.276407
16.0,16,3.279428
36.0,36,3.284739
29.0,29,3.288979
18.0,18,3.291874
20.0,20,3.294949
19.0,19,3.297799
29.0,29,3.302154
44.0,44,3.308649
12.0,12,3.310564
20.0,20,3.313442
21.0,21,3.316557
25.0,25,3.320132
42.0,42,3.326623
39.0,39,3.332661
40.0,40,3.338636
17.0,17,3.341217
19.0,19,3.344141
27.0,27,3.347695
19.0,19,3.350669
18.0,18,3.353485
13.0,13,3.355345
23.0,23,3.359011
15.0,15,3.361015
24.0,24,3.364487
20.0,20,3.367428
27.0,27,3.371568
16.0,16,3.374058
17.0,17,3.376513
18.0,18,3.379491
23.0,23,3.383037
16.0,16,3.385455
15.0,15,3.387437
18.0,18,3.390403
9.0,9,3.391748
20.0,20,3.395003
28.0,28,3.399075
8.0,8,3.400241
13.0,13,3.402111
13.0,13,3.404431
12.0,12,3.40627
13.0,13,3.408036
17.0,17,3.410427
9.0,9,3.411637
40.0,40,3.41741
21.0,21,3.42087
14.0,14,3.422775
21.0,21,3.425672
22.0,22,3.429392
27.0,27,3.441993
59.0,59,3.451259
30.0,30,3.456102
14.0,14,3.458015
16.0,16,3.460408
19.0,19,3.463433
26.0,26,3.46755
51.0,51,3.474955
27.0,27,3.479127
14.0,14,3.481486
12.0,12,3.483325
28.0,28,3.487487
29.0,29,3.491593
31.0,31,3.496394
27.0,27,3.500147
15.0,15,3.502566
21.0,21,3.505869
18.0,18,3.508668
9.0,9,3.509932
22.0,22,3.513307
41.0,41,3.519111
31.0,31,3.523873
18.0,18,3.526242
20.0,20,3.529148
39.0,39,3.535239
13.0,13,3.537202
14.0,14,3.53947
46.0,46,3.546064
25.0,25,3.549913
16.0,16,3.552484
25.0,25,3.556594
34.0,34,3.561542
33.0,33,3.566396
14.0,14,3.568748
25.0,25,3.572409
71.0,71,3.583378
15.0,15,3.585854
15.0,15,3.58788
13.0,13,3.590174
29.0,29,3.594642
20.0,20,3.597615
10.0,10,3.599044
34.0,34,3.604439
15.0,15,3.606822
49.0,49,3.613995
14.0,14,3.615938
41.0,41,3.622161
73.0,73,3.632894
20.0,20,3.635819
15.0,15,3.638258
13.0,13,3.640208
39.0,39,3.645962
16.0,16,3.648387
13.0,13,3.650312
22.0,22,3.653275
14.0,14,3.655597
22.0,22,3.658672
20.0,20,3.661611
19.0,19,3.664585
25.0,25,3.66818
49.0,49,3.675879
12.0,12,3.677782
18.0,18,3.680229
14.0,14,3.682601
15.0,15,3.684521
18.0,18,3.687355
17.0,17,3.689764
16.0,16,3.692027
16.0,16,3.69446
19.0,19,3.697324
53.0,53,3.705107
13.0,13,3.707076
11.0,11,3.70878
21.0,21,3.711768
52.0,52,3.71913
17.0,17,3.722162
27.0,27,3.725666
26.0,26,3.729662
19.0,19,3.732762
50.0,50,3.740007
14.0,14,3.752236
20.0,20,3.755494
35.0,35,3.761115
22.0,22,3.765159
16.0,16,3.76766
18.0,18,3.770316
15.0,15,3.772885
17.0,17,3.775369
16.0,16,3.777983
26.0,26,3.782106
32.0,32,3.786976
61.0,61,3.796282
16.0,16,3.798512
27.0,27,3.802772
15.0,15,3.805276
11.0,11,3.806559
11.0,11,3.808469
16.0,16,3.810988
19.0,19,3.813947
49.0,49,3.821205
23.0,23,3.824735
26.0,26,3.828479
21.0,21,3.832068
21.0,21,3.835082
19.0,19,3.838029
23.0,23,3.841216
46.0,46,3.848266
28.0,28,3.852494
15.0,15,3.855058
37.0,37,3.860349
36.0,36,3.865646
12.0,12,3.867478
14.0,14,3.86949
23.0,23,3.873209
15.0,15,3.875522
32.0,32,3.880392
17.0,17,3.882708
14.0,14,3.885231
23.0,23,3.888582
35.0,35,3.894033
18.0,18,3.897068
15.0,15,3.899162
13.0,13,3.901489
12.0,12,3.903375
20.0,20,3.906491
21.0,21,3.909563
20.0,20,3.912788
13.0,13,3.914705
23.0,23,3.918258
40.0,40,3.923939
12.0,12,3.925764
16.0,16,3.928081
16.0,16,3.930505
77.0,77,3.942045
23.0,23,3.945632
12.0,12,3.947589
21.0,21,3.950639
19.0,19,3.953624
15.0,15,3.955947
36.0,36,3.96156
16.0,16,3.964006
16.0,16,3.966415
25.0,25,3.970308
52.0,52,3.978042
20.0,20,3.980918
18.0,18,3.983523
44.0,44,3.990178
58.0,58,3.999333
51.0,51,4.00714
14.0,14,4.009156
19.0,19,4.012068
18.0,18,4.014659
23.0,23,4.018321
16.0,16,4.020639
