run_name,algo,env_id,checkpoint_steps,bias_mean,bias_std,relative_bias,q_pred_mean,mc_return_mean,reeval_mean,reeval_std,saved_at_timesteps
sac_Pendulum-v1_steps1000000_seed0,sac,Pendulum-v1,1000000,-6.051310642179164,21.1531958175219,-0.05213529395691802,-122.12067906618118,-116.06936842400202,-132.90627897523868,64.18026077054733,1000000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,50000,-3.3402132231405757,19.793093330224625,-0.028629157360289637,-120.0119399213791,-116.6717266982385,-135.736986079833,67.83678440961786,50000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,100000,-3.444735991117726,21.637840241146304,-0.029605889062096102,-119.79780290603638,-116.35306691491866,-134.88175880559254,65.94866585271647,100000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,150000,-4.628803064690256,16.674773784781078,-0.03998767189142865,-120.38455591917038,-115.75575285448012,-133.01518059801833,64.98911867412554,150000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,200000,-3.3196621271232436,20.739670318608553,-0.028756121381251755,-118.76159127712249,-115.44192914999925,-133.3838747792167,63.940847080414464,200000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,250000,-2.8799884373296423,16.199921153149603,-0.024954479188480858,-118.28966762065888,-115.40967918332925,-132.76857682130984,64.96708153077964,250000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,300000,-1.0897100326482636,17.611540677617484,-0.009372172482282051,-117.36051434278488,-116.27080431013661,-135.51468460327945,65.12174819557725,300000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,350000,-2.99303142799982,18.832283232939513,-0.02600867087681805,-118.07124677300453,-115.07821534500471,-132.55467852891377,64.55494227282783,350000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,400000,-2.0602565238477974,18.652095023102248,-0.017859733683841205,-117.41788504838944,-115.35762852454164,-133.2076350809296,64.56520806332883,400000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,450000,-1.0756920835049701,19.227975414699078,-0.009298401266623913,-116.76139467477799,-115.685702591273,-135.22812275835022,65.60348705547395,450000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,500000,-2.2654934521417487,17.924303210246897,-0.019638963675546725,-117.62257081985473,-115.35707736771299,-132.79505819587038,64.33780184478242,500000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,550000,-2.7297553198133175,17.656691016559858,-0.023604686319840796,-118.37438972949981,-115.64463440968652,-135.60738505846246,67.27628907738763,550000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,600000,-2.310080782645485,18.742176689649433,-0.019987491592232225,-117.88640370368958,-115.57632292104408,-133.33411189181732,64.96921558913483,600000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,650000,-1.6403736124339532,18.11859403417215,-0.0142252176961945,-116.95485578536987,-115.31448217293593,-132.41999554177048,64.37584876364754,650000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,700000,154.63850353735307,195.9561749519518,0.5682641788968512,-117.48581694602966,-272.12432048338275,-495.5619579792861,504.0306779908635,700000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,750000,-2.0967544315343303,17.618572416967655,-0.018156821795331714,-117.57701056718827,-115.48025613565395,-132.4229069145862,64.10608065426544,750000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,800000,-0.3211490796818749,13.650653208734782,-0.0027319352580688835,-117.87484246730804,-117.55369338762617,-135.99020928767976,64.86669207638207,800000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,850000,-2.894375068722086,16.41767952577984,-0.025097583782449962,-118.21922441720963,-115.32484934848753,-132.60459141345927,64.64747924354275,850000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,900000,-1.7893464479739816,19.239393610605628,-0.015439968053846145,-117.67990021944046,-115.8905537714665,-134.7086216197419,65.13857950816168,900000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,950000,-2.654365104704382,16.64245057944338,-0.022963027614438903,-118.24735873222352,-115.59299362751914,-133.14212431896942,64.14587676974674,950000
td3_Pendulum-v1_steps1000000_seed0,td3,Pendulum-v1,1000000,-3.096512129713618,17.462558252294418,-0.026842763788626323,-118.45393784403801,-115.35742571432439,-134.8109723415441,66.0973492816027,1000000
