run_name,algo,env_id,checkpoint_steps,bias_mean,bias_std,relative_bias,q_pred_mean,mc_return_mean,reeval_mean,reeval_std,saved_at_timesteps
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,50000,-84.96972087905716,2.1471413502552394,-0.9447013623462415,4.973751487731934,89.94347236678908,232.32,23.386697073336375,50000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,100000,-81.45556282479312,2.8073935120559024,-0.8919287961597873,9.869622745513915,91.32518557030703,251.32,38.63233878501275,100000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,150000,-77.21702647057892,2.697919411077807,-0.8421154372743478,14.477084636688232,91.69411110726716,254.42,36.31368337142351,150000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,200000,-71.97404758342162,1.9012516111118967,-0.7927815836261749,18.812682418823243,90.78673000224484,241.74,23.969822694379697,200000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,250000,-60.862667142050505,1.7657260145576643,-0.7252574144807838,23.056043548583986,83.91871069063451,183.06,10.914962207905257,250000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,300000,-55.511143540362895,1.6418065942928157,-0.6717183311819689,27.129363594055175,82.64050713441806,173.82,8.842375246504753,300000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,350000,-45.90563123944886,1.472974565399161,-0.5955412370574156,31.176572952270508,77.08220419171937,147.12,5.870741009446763,350000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,400000,-31.234797401336976,1.2258593556790558,-0.47128680872427836,35.04076309204102,66.275560493378,108.18,3.664368977054576,400000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,450000,-26.169261142217078,1.1079637582031416,-0.4042092122640983,38.572611007690426,64.74187214990751,103.58,3.3171674663785065,450000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,500000,-22.857781726236386,1.095561179360899,-0.35325764904561,41.847913360595705,64.7056950868321,103.36,3.272674747053242,500000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,550000,-16.434392869369457,1.1116975767454145,-0.26783961829434644,44.924688262939455,61.35908113230892,94.38,3.161581882539182,550000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,600000,-13.680024757588853,1.1261150532078577,-0.22158878300888488,48.056063919067384,61.73608867665624,95.46,3.257053883496556,600000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,650000,-5.763584306414019,13.29175786095868,-0.10124557906442276,51.16319076538086,56.92677507179488,92.98,11.033566966307857,650000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,700000,-8.014381195017625,1.0453679850511899,-0.12947920147805744,53.88267333984375,61.897054534861375,95.68,3.1523959142214353,700000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,750000,0.11402952303556801,13.443503019190276,0.0020211526739283316,56.53209457397461,56.41806505093905,87.18,22.32101252183691,750000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,800000,-8.696201864847914,7.621675308998636,-0.1285768272585516,58.93808380126953,67.63428566611744,109.7,24.414135249891608,800000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,850000,-20.70932075366764,1.272185782380335,-0.2525354914536931,61.29626441955566,82.00558517322332,171.48,6.0439722037746,850000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,900000,-15.079011425222706,1.3409490108956517,-0.19119479598092806,63.7882576751709,78.8672691003936,155.1,5.3,900000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,950000,-11.911577631749797,1.567564259156337,-0.15122028310219374,66.85813095092773,78.76970858267754,154.48,5.092111546303753,950000
dqn_CartPole-v1_steps1000000_seed4,dqn,CartPole-v1,1000000,-12.989308622947759,1.11981858299663,-0.15740006958580013,69.53485198974609,82.52416061269385,173.72,5.09132595695856,1000000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,50000,493.91653397306646,201.34503367919967,0.971358711645498,-14.563523961827158,-508.48005793489364,-1293.210085440539,431.947240645832,50000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,100000,170.45586008100494,152.15282100074643,0.8190160563378185,-37.66687299847603,-208.12273307948098,-362.8137543505616,439.04250778646644,100000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,150000,79.7392464258291,60.923731528484744,0.5442280512859974,-66.77882855653763,-146.51807498236673,-199.84472194320654,153.36046517409787,150000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,200000,244.29890557300757,211.1921846958809,0.7397029037392382,-85.96734637498855,-330.2662519479961,-706.795458196837,602.1920747010926,200000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,250000,110.52467448591504,156.2260925385284,0.5546777634737644,-88.73457433223724,-199.2592488181523,-365.4511164768669,385.4204250443724,250000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,300000,51.191241138335066,81.75500890741772,0.3621302204047046,-90.17017598152161,-141.36141711985664,-174.50654962792984,168.84102628817325,300000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,350000,24.50801889239607,24.996230123663345,0.1964377508184057,-100.25424696683883,-124.7622658592349,-149.55178525341208,74.79141580471492,350000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,400000,33.99979851202338,44.441046814858574,0.23017977894854355,-113.7099554347992,-147.7097539468226,-191.47054190169322,110.37365779057761,400000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,450000,21.435510095174383,45.35598721557803,0.15318899235887148,-118.49301717758179,-139.92852727275616,-175.43031086905376,102.00780172180538,450000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,500000,22.883519053474018,40.029165519098285,0.1637289166772641,-116.8811573266983,-139.76467638017232,-180.6303962733201,95.84955411030897,500000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,550000,52.93064512276519,45.32263985264812,0.3110626733336459,-117.23006415009499,-170.16070927286017,-235.23300935253036,115.19803493001832,550000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,600000,-2.564816634045377,23.056197263061147,-0.021218937269445577,-123.43876057744026,-120.87394394339488,-148.91222875062144,77.08913651388865,600000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,650000,-4.537832566843395,24.973613069308133,-0.03731778246203658,-126.13757047891617,-121.5997379120728,-149.13068341690757,80.11942141465708,650000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,700000,3.9841086082456587,26.87695471274615,0.03187109861527311,-121.02283440113068,-125.00694300937634,-155.93361706357013,88.26861834069769,700000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,750000,3.058483107868313,22.193399103123234,0.025388795215416673,-117.40737917184829,-120.4658622797166,-151.699082429173,83.9191190472138,750000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,800000,3.0893170075233836,21.406137615965687,0.025304025786477287,-118.9986477136612,-122.08796472118456,-144.79118727058113,75.46838043458308,800000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,850000,3.129726726526944,21.170682361379658,0.025842411702759804,-117.97842535018921,-121.10815207671617,-143.3832168739458,74.02646529691947,850000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,900000,7.750582984579503,21.681474335924122,0.0639196881340411,-113.50443578720093,-121.25501877178041,-148.49044629577315,79.96952946185843,900000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,950000,9.672306302558372,19.607813390261132,0.08067845954176657,-110.21479066848755,-119.8870969710459,-142.0116597823135,74.0276079028789,950000
dqn_Pendulum-v1_steps1000000_seed1,dqn,Pendulum-v1,1000000,10.536706894100005,19.78951313404947,0.08792259026412207,-109.30401734352112,-119.84072423762113,-142.25939924511448,74.32224898715806,1000000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,50000,498.5340754316361,188.24932974886568,0.9713287614266525,-14.715501055121422,-513.2495764867575,-1307.1933754831166,391.0251325998273,50000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,100000,166.10854307719407,152.73224653561937,0.8144532424100984,-37.84244444131851,-203.95098751851256,-359.11535253093115,402.46011257052885,100000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,150000,508.02727432440923,40.571217958505386,0.881660324565593,-68.18928002119064,-576.2165543455999,-1404.7228460254335,64.08003659856281,150000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,200000,38.01873715957302,42.39149302330628,0.305863104212956,-86.2811101770401,-124.29984733661313,-151.1888396173902,75.20790063034845,200000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,250000,149.85637869178345,79.87801524615195,0.6343411834063007,-86.38301835805177,-236.23939704983525,-387.78211079216095,231.71289530957029,250000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,300000,154.81767544812942,91.94679292592062,0.6325804115900653,-89.92223842144013,-244.73991386956953,-489.74957339860964,267.6264171606767,300000
dqn_Pendulum-v1_steps1000000_seed2,dqn,Pendulum-v1,350000,23.68734692414385,31.74832286754585,0.18349104599781807,-105.40531149595977,-129.09265842010362,-175.67539178278355,93.32189968837022,350000
