#{"t_start": 1789044409.417631, "env_id": "CartPole-v1"}
r,l,t
12.0,12,0.91211
12.0,12,0.913789
26.0,26,0.917212
11.0,11,0.918863
18.0,18,0.921562
43.0,43,0.927432
28.0,28,0.931469
23.0,23,0.934883
51.0,51,0.942387
14.0,14,0.944308
22.0,22,0.947603
12.0,12,0.949378
28.0,28,0.953297
16.0,16,0.955511
21.0,21,0.958394
56.0,56,0.966488
21.0,21,0.969443
28.0,28,0.97335
16.0,16,0.97569
14.0,14,0.977957
17.0,17,0.980253
34.0,34,0.985248
22.0,22,0.988115
25.0,25,0.99166
24.0,24,0.99543
43.0,43,1.001628
22.0,22,1.005022
11.0,11,1.00629
40.0,40,1.012021
33.0,33,1.017028
21.0,21,1.019961
41.0,41,1.025729
13.0,13,1.027452
19.0,19,1.030265
11.0,11,1.031994
13.0,13,1.033686
12.0,12,1.035414
14.0,14,1.037647
37.0,37,1.04276
39.0,39,1.048418
14.0,14,1.050209
43.0,43,1.056379
24.0,24,1.059875
10.0,10,1.061164
13.0,13,1.063288
20.0,20,1.066112
27.0,27,1.06965
13.0,13,1.071785
15.0,15,1.073696
12.0,12,1.075422
35.0,35,1.080368
37.0,37,1.085616
26.0,26,1.08954
24.0,24,1.093071
20.0,20,1.095937
35.0,35,1.101099
14.0,14,1.102822
10.0,10,1.10444
19.0,19,1.106759
18.0,18,1.109546
13.0,13,1.111362
43.0,43,1.118633
17.0,17,1.120976
12.0,12,1.122704
64.0,64,1.13174
14.0,14,1.133899
15.0,15,1.135731
21.0,21,1.138992
16.0,16,1.141377
30.0,30,1.145388
18.0,18,1.148181
16.0,16,1.150444
48.0,48,1.157185
14.0,14,1.162656
27.0,27,1.166848
15.0,15,1.169917
15.0,15,1.171893
20.0,20,1.17498
13.0,13,1.177443
18.0,18,1.17981
13.0,13,1.181714
21.0,21,1.185248
67.0,67,1.194856
30.0,30,1.199637
52.0,52,1.207203
17.0,17,1.209628
17.0,17,1.211971
34.0,34,1.216885
23.0,23,1.220505
40.0,40,1.226218
15.0,15,1.228066
18.0,18,1.230841
15.0,15,1.233031
66.0,66,1.242137
37.0,37,1.247239
15.0,15,1.249495
33.0,33,1.254041
17.0,17,1.257096
19.0,19,1.259656
13.0,13,1.261816
19.0,19,1.264383
25.0,25,1.268293
18.0,18,1.270678
18.0,18,1.273458
15.0,15,1.275204
26.0,26,1.27919
9.0,9,1.280414
41.0,41,1.286122
15.0,15,1.288386
43.0,43,1.294702
14.0,14,1.29647
14.0,14,1.298684
19.0,19,1.301511
13.0,13,1.30334
13.0,13,1.305206
17.0,17,1.307466
12.0,12,1.309139
19.0,19,1.311955
44.0,44,1.318498
9.0,9,1.319657
48.0,48,1.326561
20.0,20,1.329515
22.0,22,1.332939
14.0,14,1.33469
38.0,38,1.34034
21.0,21,1.343381
48.0,48,1.350305
13.0,13,1.352046
11.0,11,1.353704
38.0,38,1.359232
45.0,45,1.365527
16.0,16,1.36801
11.0,11,1.36971
10.0,10,1.370962
13.0,13,1.372806
31.0,31,1.377337
15.0,15,1.379577
11.0,11,1.381292
11.0,11,1.382598
21.0,21,1.385978
11.0,11,1.387256
18.0,18,1.390076
11.0,11,1.391958
22.0,22,1.394878
28.0,28,1.398976
13.0,13,1.400723
33.0,33,1.405625
21.0,21,1.408626
16.0,16,1.410903
15.0,15,1.413204
11.0,11,1.414504
34.0,34,1.419672
22.0,22,1.422569
11.0,11,1.424322
22.0,22,1.427736
19.0,19,1.430274
42.0,42,1.436674
23.0,23,1.4402
19.0,19,1.442622
31.0,31,1.447387
15.0,15,1.449624
15.0,15,1.451878
13.0,13,1.457778
17.0,17,1.460267
25.0,25,1.464311
29.0,29,1.469092
30.0,30,1.473427
13.0,13,1.475263
9.0,9,1.477078
10.0,10,1.478276
19.0,19,1.481163
30.0,30,1.485381
22.0,22,1.488715
14.0,14,1.490614
19.0,19,1.493557
12.0,12,1.495304
13.0,13,1.497297
9.0,9,1.498948
13.0,13,1.500753
40.0,40,1.506421
12.0,12,1.508203
17.0,17,1.510654
38.0,38,1.516486
34.0,34,1.521146
65.0,65,1.530401
29.0,29,1.535079
19.0,19,1.537609
13.0,13,1.539807
14.0,14,1.541567
12.0,12,1.543339
41.0,41,1.549166
21.0,21,1.552541
10.0,10,1.553727
18.0,18,1.556523
16.0,16,1.558813
13.0,13,1.560564
22.0,22,1.563521
16.0,16,1.565797
15.0,15,1.568143
18.0,18,1.571075
16.0,16,1.573539
13.0,13,1.575369
18.0,18,1.577821
15.0,15,1.580109
9.0,9,1.581492
20.0,20,1.584704
12.0,12,1.586931
13.0,13,1.589409
21.0,21,1.593003
10.0,10,1.594588
26.0,26,1.599106
29.0,29,1.603604
20.0,20,1.606761
17.0,17,1.609266
25.0,25,1.613705
16.0,16,1.616176
12.0,12,1.618044
18.0,18,1.62064
40.0,40,1.626705
25.0,25,1.630518
24.0,24,1.634478
18.0,18,1.637469
21.0,21,1.640722
37.0,37,1.646603
39.0,39,1.65323
12.0,12,1.655241
10.0,10,1.657085
22.0,22,1.660258
38.0,38,1.666971
13.0,13,1.669143
46.0,46,1.676637
21.0,21,1.681019
23.0,23,1.68442
19.0,19,1.687601
34.0,34,1.692993
14.0,14,1.694832
14.0,14,1.697918
46.0,46,1.705217
11.0,11,1.707119
23.0,23,1.710982
58.0,58,1.720196
36.0,36,1.725758
12.0,12,1.727691
26.0,26,1.732821
21.0,21,1.736011
41.0,41,1.742074
38.0,38,1.749056
11.0,11,1.751456
13.0,13,1.754474
13.0,13,1.756528
12.0,12,1.758849
16.0,16,1.763692
13.0,13,1.768954
18.0,18,1.776573
17.0,17,1.780073
20.0,20,1.784903
27.0,27,1.797483
11.0,11,1.801792
29.0,29,1.809012
19.0,19,1.813765
20.0,20,1.819449
16.0,16,1.822978
14.0,14,1.827575
19.0,19,1.830789
23.0,23,1.834135
10.0,10,1.835922
47.0,47,1.844
11.0,11,1.845453
11.0,11,1.847446
13.0,13,1.849495
55.0,55,1.859991
22.0,22,1.8639
36.0,36,1.869996
25.0,25,1.874069
16.0,16,1.876529
36.0,36,1.882033
18.0,18,1.885409
27.0,27,1.889688
10.0,10,1.891552
17.0,17,1.894062
11.0,11,1.895828
12.0,12,1.897993
20.0,20,1.902519
17.0,17,1.905569
16.0,16,1.908384
20.0,20,1.911992
53.0,53,1.921233
10.0,10,1.923066
16.0,16,1.925663
18.0,18,1.928398
33.0,33,1.93429
14.0,14,1.936857
13.0,13,1.938843
13.0,13,1.940836
24.0,24,1.944744
15.0,15,1.947958
12.0,12,1.950154
21.0,21,1.953566
30.0,30,1.958567
17.0,17,1.962038
17.0,17,1.964938
20.0,20,1.968682
29.0,29,1.974888
25.0,25,1.979053
84.0,84,1.993351
47.0,47,2.000972
12.0,12,2.003067
56.0,56,2.013466
10.0,10,2.014854
19.0,19,2.018667
11.0,11,2.021032
26.0,26,2.025085
22.0,22,2.029396
13.0,13,2.031532
14.0,14,2.033708
10.0,10,2.035731
21.0,21,2.039434
25.0,25,2.043513
17.0,17,2.046529
13.0,13,2.048425
21.0,21,2.051719
15.0,15,2.054141
26.0,26,2.058013
16.0,16,2.060807
9.0,9,2.062629
28.0,28,2.067382
20.0,20,2.071128
12.0,12,2.073096
14.0,14,2.075957
40.0,40,2.084393
17.0,17,2.087307
12.0,12,2.089501
31.0,31,2.095122
13.0,13,2.097506
15.0,15,2.100422
12.0,12,2.102472
13.0,13,2.104642
14.0,14,2.107358
13.0,13,2.109949
15.0,15,2.112745
10.0,10,2.114127
15.0,15,2.116623
13.0,13,2.118738
10.0,10,2.121039
38.0,38,2.127123
11.0,11,2.129486
24.0,24,2.134205
18.0,18,2.137679
12.0,12,2.139915
21.0,21,2.143556
10.0,10,2.145895
12.0,12,2.148225
15.0,15,2.150807
28.0,28,2.155503
16.0,16,2.165784
23.0,23,2.169993
25.0,25,2.174253
22.0,22,2.178883
37.0,37,2.184843
11.0,11,2.1871
10.0,10,2.188775
10.0,10,2.190789
12.0,12,2.193557
16.0,16,2.197345
12.0,12,2.200429
15.0,15,2.205053
17.0,17,2.211942
16.0,16,2.214897
21.0,21,2.221031
27.0,27,2.229021
37.0,37,2.239624
21.0,21,2.244472
21.0,21,2.251366
34.0,34,2.262847
26.0,26,2.272152
15.0,15,2.277649
22.0,22,2.283432
19.0,19,2.290135
17.0,17,2.295644
39.0,39,2.30289
16.0,16,2.306106
21.0,21,2.310345
24.0,24,2.31496
14.0,14,2.317062
22.0,22,2.321485
26.0,26,2.327352
29.0,29,2.332991
26.0,26,2.33814
14.0,14,2.340302
9.0,9,2.342137
14.0,14,2.344233
13.0,13,2.346469
12.0,12,2.348257
41.0,41,2.35497
18.0,18,2.357432
10.0,10,2.359099
22.0,22,2.36229
13.0,13,2.364196
10.0,10,2.366122
26.0,26,2.369868
13.0,13,2.372069
15.0,15,2.374091
12.0,12,2.375949
23.0,23,2.379612
13.0,13,2.381504
15.0,15,2.383952
13.0,13,2.385938
32.0,32,2.390677
18.0,18,2.393695
11.0,11,2.395445
19.0,19,2.39789
26.0,26,2.401923
14.0,14,2.403794
26.0,26,2.407761
12.0,12,2.409608
12.0,12,2.41147
24.0,24,2.415023
11.0,11,2.416907
22.0,22,2.420036
15.0,15,2.422458
15.0,15,2.424718
13.0,13,2.426511
15.0,15,2.428866
19.0,19,2.431289
50.0,50,2.438868
16.0,16,2.441207
18.0,18,2.443698
24.0,24,2.447226
37.0,37,2.453089
15.0,15,2.454979
17.0,17,2.457794
15.0,15,2.459745
16.0,16,2.462148
10.0,10,2.463997
33.0,33,2.468585
14.0,14,2.47084
10.0,10,2.472025
17.0,17,2.47436
17.0,17,2.477227
22.0,22,2.480267
18.0,18,2.483278
17.0,17,2.485668
14.0,14,2.487476
28.0,28,2.491522
12.0,12,2.493207
21.0,21,2.496539
23.0,23,2.499613
22.0,22,2.502928
15.0,15,2.50526
13.0,13,2.507075
17.0,17,2.509565
23.0,23,2.516919
26.0,26,2.520396
10.0,10,2.522132
15.0,15,2.524456
37.0,37,2.530915
17.0,17,2.533387
17.0,17,2.539416
17.0,17,2.542569
14.0,14,2.544596
15.0,15,2.54779
18.0,18,2.550529
17.0,17,2.553871
20.0,20,2.55706
23.0,23,2.560155
39.0,39,2.566175
12.0,12,2.568037
22.0,22,2.571595
18.0,18,2.574066
23.0,23,2.577647
15.0,15,2.579901
29.0,29,2.584022
11.0,11,2.585836
14.0,14,2.587797
23.0,23,2.591367
13.0,13,2.593345
39.0,39,2.599216
43.0,43,2.605822
42.0,42,2.611916
11.0,11,2.61373
34.0,34,2.61858
10.0,10,2.620323
22.0,22,2.623306
28.0,28,2.627521
19.0,19,2.630476
28.0,28,2.634792
19.0,19,2.637981
18.0,18,2.64051
19.0,19,2.643502
35.0,35,2.648798
15.0,15,2.651153
10.0,10,2.652396
31.0,31,2.656994
14.0,14,2.65871
8.0,8,2.659985
28.0,28,2.664061
37.0,37,2.669667
33.0,33,2.674385
13.0,13,2.676305
11.0,11,2.677972
35.0,35,2.683118
21.0,21,2.686268
42.0,42,2.692223
21.0,21,2.695518
12.0,12,2.697273
18.0,18,2.69972
15.0,15,2.702202
16.0,16,2.70464
37.0,37,2.710199
10.0,10,2.712013
12.0,12,2.713896
18.0,18,2.716407
13.0,13,2.718121
48.0,48,2.725268
11.0,11,2.727012
24.0,24,2.730616
20.0,20,2.733508
13.0,13,2.735233
23.0,23,2.738839
15.0,15,2.741162
13.0,13,2.743157
13.0,13,2.744983
9.0,9,2.746761
11.0,11,2.748166
21.0,21,2.751776
9.0,9,2.753074
37.0,37,2.758413
45.0,45,2.765083
11.0,11,2.76674
15.0,15,2.769059
27.0,27,2.773213
15.0,15,2.775033
10.0,10,2.776895
13.0,13,2.778817
45.0,45,2.785304
31.0,31,2.789857
12.0,12,2.79155
20.0,20,2.794555
19.0,19,2.797621
30.0,30,2.801725
20.0,20,2.804723
12.0,12,2.806622
15.0,15,2.809184
15.0,15,2.811497
16.0,16,2.813902
29.0,29,2.818084
20.0,20,2.821192
9.0,9,2.822462
17.0,17,2.825246
28.0,28,2.829337
9.0,9,2.830698
29.0,29,2.834814
34.0,34,2.840185
21.0,21,2.84716
11.0,11,2.849156
20.0,20,2.852692
24.0,24,2.856277
29.0,29,2.860874
10.0,10,2.862338
43.0,43,2.868757
11.0,11,2.870433
14.0,14,2.872391
20.0,20,2.875422
18.0,18,2.878193
13.0,13,2.880035
22.0,22,2.883498
44.0,44,2.890257
12.0,12,2.892077
11.0,11,2.893495
25.0,25,2.897618
21.0,21,2.900739
14.0,14,2.902599
15.0,15,2.904875
10.0,10,2.906734
15.0,15,2.908647
39.0,39,2.914603
15.0,15,2.916809
14.0,14,2.91866
10.0,10,2.920519
14.0,14,2.922397
18.0,18,2.925305
9.0,9,2.926528
19.0,19,2.929668
16.0,16,2.932073
13.0,13,2.933916
16.0,16,2.936384
22.0,22,2.939854
13.0,13,2.941885
11.0,11,2.943657
45.0,45,2.95027
19.0,19,2.953362
13.0,13,2.95515
33.0,33,2.959955
24.0,24,2.963368
19.0,19,2.966398
9.0,9,2.967856
32.0,32,2.97257
15.0,15,2.974925
10.0,10,2.976162
25.0,25,2.980134
9.0,9,2.9814
13.0,13,2.98324
12.0,12,2.985057
10.0,10,2.98675
21.0,21,2.989779
17.0,17,2.992198
14.0,14,2.994559
35.0,35,2.999256
29.0,29,3.003947
15.0,15,3.005824
17.0,17,3.008626
28.0,28,3.012683
9.0,9,3.014069
10.0,10,3.015326
22.0,22,3.0188
13.0,13,3.020618
11.0,11,3.022393
10.0,10,3.02364
18.0,18,3.026754
14.0,14,3.028604
27.0,27,3.032905
27.0,27,3.037082
17.0,17,3.039421
16.0,16,3.04179
27.0,27,3.045816
36.0,36,3.051036
22.0,22,3.054117
12.0,12,3.05596
22.0,22,3.059578
32.0,32,3.064154
14.0,14,3.066296
11.0,11,3.068072
10.0,10,3.070382
26.0,26,3.073938
15.0,15,3.076275
10.0,10,3.077516
29.0,29,3.082078
18.0,18,3.084568
28.0,28,3.08867
15.0,15,3.091048
20.0,20,3.094017
24.0,24,3.097501
17.0,17,3.100025
21.0,21,3.102969
10.0,10,3.104689
11.0,11,3.106344
18.0,18,3.108854
11.0,11,3.110742
36.0,36,3.115846
10.0,10,3.117131
18.0,18,3.12009
13.0,13,3.121893
11.0,11,3.123589
13.0,13,3.125499
16.0,16,3.128026
9.0,9,3.129391
15.0,15,3.13174
9.0,9,3.132999
38.0,38,3.13886
10.0,10,3.140101
11.0,11,3.141931
18.0,18,3.144692
20.0,20,3.151546
20.0,20,3.154652
33.0,33,3.160169
19.0,19,3.163716
25.0,25,3.167538
11.0,11,3.169211
15.0,15,3.171142
16.0,16,3.174095
16.0,16,3.176813
14.0,14,3.179368
17.0,17,3.181882
12.0,12,3.183738
30.0,30,3.188326
11.0,11,3.189546
20.0,20,3.192554
28.0,28,3.196896
21.0,21,3.20048
11.0,11,3.201816
30.0,30,3.206655
63.0,63,3.216283
24.0,24,3.219971
50.0,50,3.227184
23.0,23,3.230734
18.0,18,3.23319
45.0,45,3.240136
25.0,25,3.243876
26.0,26,3.247394
16.0,16,3.249838
13.0,13,3.252064
19.0,19,3.254527
10.0,10,3.25621
32.0,32,3.261155
25.0,25,3.264748
19.0,19,3.267874
38.0,38,3.27336
24.0,24,3.27719
20.0,20,3.280206
23.0,23,3.283837
10.0,10,3.285513
15.0,15,3.287405
19.0,19,3.290405
20.0,20,3.293651
27.0,27,3.298051
22.0,22,3.301109
31.0,31,3.306099
39.0,39,3.312144
23.0,23,3.315799
52.0,52,3.323452
52.0,52,3.331306
24.0,24,3.334878
22.0,22,3.337997
14.0,14,3.340263
30.0,30,3.344807
25.0,25,3.348288
18.0,18,3.35103
40.0,40,3.357013
10.0,10,3.358271
35.0,35,3.363871
13.0,13,3.365716
58.0,58,3.374813
31.0,31,3.379764
13.0,13,3.38156
14.0,14,3.383451
18.0,18,3.386301
16.0,16,3.388662
28.0,28,3.392794
40.0,40,3.398716
62.0,62,3.407747
54.0,54,3.416365
40.0,40,3.422506
37.0,37,3.427921
44.0,44,3.434702
35.0,35,3.440283
22.0,22,3.443323
17.0,17,3.446199
12.0,12,3.447877
18.0,18,3.450395
25.0,25,3.454091
14.0,14,3.467343
14.0,14,3.469489
21.0,21,3.473624
17.0,17,3.476431
17.0,17,3.479299
15.0,15,3.48174
19.0,19,3.484771
15.0,15,3.486856
45.0,45,3.493829
53.0,53,3.501782
28.0,28,3.505923
32.0,32,3.510843
14.0,14,3.512589
38.0,38,3.518671
16.0,16,3.521031
19.0,19,3.524032
11.0,11,3.525306
24.0,24,3.528869
17.0,17,3.53176
30.0,30,3.535975
16.0,16,3.538419
15.0,15,3.540753
10.0,10,3.541958
45.0,45,3.549038
84.0,84,3.56156
31.0,31,3.565801
12.0,12,3.567488
23.0,23,3.571012
36.0,36,3.576432
21.0,21,3.579427
28.0,28,3.583802
29.0,29,3.588594
28.0,28,3.592922
26.0,26,3.596654
33.0,33,3.601417
18.0,18,3.604459
34.0,34,3.609278
30.0,30,3.614146
25.0,25,3.618025
38.0,38,3.623965
64.0,64,3.634123
78.0,78,3.645637
26.0,26,3.649879
40.0,40,3.65615
17.0,17,3.658558
56.0,56,3.666647
45.0,45,3.673327
20.0,20,3.676721
36.0,36,3.682345
21.0,21,3.685512
15.0,15,3.688002
73.0,73,3.699389
47.0,47,3.706622
19.0,19,3.709541
18.0,18,3.712019
31.0,31,3.716549
15.0,15,3.718897
29.0,29,3.723121
47.0,47,3.730252
23.0,23,3.733679
27.0,27,3.737573
73.0,73,3.748882
18.0,18,3.751474
33.0,33,3.756259
20.0,20,3.759248
16.0,16,3.761721
15.0,15,3.764087
18.0,18,3.76711
41.0,41,3.78461
26.0,26,3.788981
12.0,12,3.790905
15.0,15,3.793624
39.0,39,3.799768
14.0,14,3.801807
45.0,45,3.808841
13.0,13,3.810988
24.0,24,3.814848
25.0,25,3.818659
38.0,38,3.824749
57.0,57,3.833439
16.0,16,3.835973
29.0,29,3.840489
41.0,41,3.846849
38.0,38,3.852644
29.0,29,3.856878
16.0,16,3.859172
10.0,10,3.860929
13.0,13,3.863233
14.0,14,3.865184
46.0,46,3.872932
21.0,21,3.876646
35.0,35,3.882871
40.0,40,3.889763
28.0,28,3.89461
15.0,15,3.897188
47.0,47,3.905062
30.0,30,3.910061
79.0,79,3.92357
28.0,28,3.928169
18.0,18,3.930965
26.0,26,3.936279
24.0,24,3.940111
24.0,24,3.944144
14.0,14,3.946365
33.0,33,3.952209
16.0,16,3.95477
21.0,21,3.958339
24.0,24,3.962125
9.0,9,3.963467
20.0,20,3.967408
26.0,26,3.97148
24.0,24,3.975165
29.0,29,3.98004
16.0,16,3.983201
16.0,16,3.985789
34.0,34,3.991082
14.0,14,3.993622
62.0,62,4.004433
26.0,26,4.008991
35.0,35,4.01507
36.0,36,4.021116
21.0,21,4.024841
12.0,12,4.026714
31.0,31,4.03115
44.0,44,4.039394
17.0,17,4.0425
40.0,40,4.049133
34.0,34,4.055142
32.0,32,4.060507
11.0,11,4.062608
13.0,13,4.064577
19.0,19,4.067804
56.0,56,4.077067
28.0,28,4.08249
34.0,34,4.087668
14.0,14,4.090384
14.0,14,4.0926
12.0,12,4.094696
39.0,39,4.101617
24.0,24,4.105664
39.0,39,4.112689
22.0,22,4.124334
34.0,34,4.13134
20.0,20,4.134895
21.0,21,4.138439
32.0,32,4.144454
27.0,27,4.149394
61.0,61,4.16028
86.0,86,4.176014
17.0,17,4.180871
23.0,23,4.185545
50.0,50,4.200896
32.0,32,4.208487
25.0,25,4.214289
17.0,17,4.218847
38.0,38,4.227218
33.0,33,4.2358
17.0,17,4.239597
20.0,20,4.245098
20.0,20,4.249222
21.0,21,4.253924
11.0,11,4.256017
15.0,15,4.258411
61.0,61,4.26969
33.0,33,4.275349
18.0,18,4.278414
28.0,28,4.283532
62.0,62,4.29649
13.0,13,4.298894
28.0,28,4.304203
14.0,14,4.306848
44.0,44,4.315308
22.0,22,4.31914
41.0,41,4.326173
14.0,14,4.328974
19.0,19,4.332461
58.0,58,4.342777
18.0,18,4.346201
13.0,13,4.348251
37.0,37,4.354995
17.0,17,4.357851
19.0,19,4.362566
24.0,24,4.366732
16.0,16,4.369355
22.0,22,4.373552
36.0,36,4.380081
15.0,15,4.382472
18.0,18,4.386063
20.0,20,4.389707
14.0,14,4.392067
21.0,21,4.396212
34.0,34,4.402375
52.0,52,4.411665
41.0,41,4.418802
25.0,25,4.423975
42.0,42,4.431926
32.0,32,4.4374
21.0,21,4.441316
16.0,16,4.44443
23.0,23,4.44865
28.0,28,4.453682
26.0,26,4.458528
15.0,15,4.460914
15.0,15,4.463606
17.0,17,4.466701
24.0,24,4.471183
25.0,25,4.476339
23.0,23,4.480789
22.0,22,4.484566
31.0,31,4.490195
25.0,25,4.495093
73.0,73,4.508707
30.0,30,4.56363
55.0,55,4.57368
32.0,32,4.579326
16.0,16,4.581928
32.0,32,4.587362
15.0,15,4.589834
19.0,19,4.59311
15.0,15,4.596156
12.0,12,4.598085
38.0,38,4.60401
14.0,14,4.606589
29.0,29,4.611127
17.0,17,4.613838
26.0,26,4.618375
27.0,27,4.622252
17.0,17,4.625297
67.0,67,4.635019
15.0,15,4.637378
63.0,63,4.647126
11.0,11,4.648966
35.0,35,4.653876
22.0,22,4.657537
45.0,45,4.664867
43.0,43,4.671841
14.0,14,4.673817
18.0,18,4.676965
48.0,48,4.684513
