#{"t_start": 1789044632.982889, "env_id": "CartPole-v1"}
r,l,t
18.0,18,0.457139
16.0,16,0.459422
16.0,16,0.461689
17.0,17,0.464
29.0,29,0.468014
20.0,20,0.470852
20.0,20,0.47374
13.0,13,0.475916
14.0,14,0.477667
28.0,28,0.481651
32.0,32,0.486133
16.0,16,0.488405
78.0,78,0.499572
15.0,15,0.50146
18.0,18,0.504358
37.0,37,0.509375
19.0,19,0.512285
27.0,27,0.516232
13.0,13,0.517931
23.0,23,0.521278
21.0,21,0.524112
26.0,26,0.527569
20.0,20,0.530341
28.0,28,0.534282
41.0,41,0.540274
14.0,14,0.542046
14.0,14,0.544245
19.0,19,0.546585
21.0,21,0.549814
29.0,29,0.553792
25.0,25,0.557157
24.0,24,0.560525
40.0,40,0.566249
17.0,17,0.568506
18.0,18,0.571343
57.0,57,0.57911
16.0,16,0.581393
32.0,32,0.600036
30.0,30,0.605065
11.0,11,0.606338
13.0,13,0.608732
17.0,17,0.611159
19.0,19,0.61401
32.0,32,0.618689
10.0,10,0.619928
21.0,21,0.622834
21.0,21,0.626103
46.0,46,0.63235
15.0,15,0.634544
20.0,20,0.63741
20.0,20,0.640315
34.0,34,0.644836
29.0,29,0.649174
12.0,12,0.65088
16.0,16,0.653632
44.0,44,0.660292
30.0,30,0.664458
44.0,44,0.670951
35.0,35,0.676415
20.0,20,0.680245
34.0,34,0.685103
14.0,14,0.687487
15.0,15,0.689867
28.0,28,0.694275
16.0,16,0.696669
46.0,46,0.703155
24.0,24,0.706702
18.0,18,0.709694
34.0,34,0.714288
22.0,22,0.717845
14.0,14,0.719669
32.0,32,0.724365
26.0,26,0.728643
18.0,18,0.731056
27.0,27,0.735146
19.0,19,0.737971
17.0,17,0.740244
17.0,17,0.742983
19.0,19,0.745854
20.0,20,0.748754
15.0,15,0.751077
29.0,29,0.755067
12.0,12,0.756919
18.0,18,0.759644
22.0,22,0.763136
12.0,12,0.76491
21.0,21,0.76792
62.0,62,0.777299
13.0,13,0.779174
23.0,23,0.782752
17.0,17,0.785099
28.0,28,0.789147
18.0,18,0.791675
23.0,23,0.795188
28.0,28,0.799202
16.0,16,0.801562
26.0,26,0.805466
14.0,14,0.807244
18.0,18,0.810081
46.0,46,0.816397
15.0,15,0.818687
35.0,35,0.823738
53.0,53,0.831237
20.0,20,0.83408
14.0,14,0.835819
11.0,11,0.837495
12.0,12,0.839195
12.0,12,0.840954
11.0,11,0.842626
17.0,17,0.844999
11.0,11,0.846699
17.0,17,0.848993
15.0,15,0.851179
24.0,24,0.854643
25.0,25,0.858033
32.0,32,0.862617
12.0,12,0.864303
47.0,47,0.871124
20.0,20,0.873981
18.0,18,0.876274
27.0,27,0.880208
16.0,16,0.882479
20.0,20,0.885259
19.0,19,0.888103
13.0,13,0.917335
12.0,12,0.919583
12.0,12,0.922046
14.0,14,0.92475
13.0,13,0.926979
27.0,27,0.93182
12.0,12,0.933855
19.0,19,0.936623
22.0,22,0.940224
26.0,26,0.943905
13.0,13,0.946143
59.0,59,0.95428
14.0,14,0.956472
12.0,12,0.958257
15.0,15,0.960582
27.0,27,0.964133
26.0,26,0.968126
19.0,19,0.971165
14.0,14,0.972947
14.0,14,0.97516
17.0,17,0.977544
21.0,21,0.980448
32.0,32,0.985015
24.0,24,0.988416
27.0,27,0.992324
32.0,32,0.997104
48.0,48,1.004393
15.0,15,1.006701
12.0,12,1.008385
46.0,46,1.01461
37.0,37,1.019787
16.0,16,1.022183
25.0,25,1.026167
16.0,16,1.028419
34.0,34,1.033059
31.0,31,1.037636
18.0,18,1.040456
22.0,22,1.043833
23.0,23,1.047232
22.0,22,1.050214
26.0,26,1.054176
17.0,17,1.05654
25.0,25,1.059902
21.0,21,1.063181
42.0,42,1.069221
27.0,27,1.073269
60.0,60,1.081716
34.0,34,1.086335
15.0,15,1.088615
11.0,11,1.090266
18.0,18,1.092703
29.0,29,1.096767
81.0,81,1.1089
12.0,12,1.110631
20.0,20,1.113636
17.0,17,1.115955
43.0,43,1.122097
36.0,36,1.127301
19.0,19,1.129668
39.0,39,1.135296
12.0,12,1.137022
19.0,19,1.139868
15.0,15,1.142155
41.0,41,1.148032
53.0,53,1.155577
21.0,21,1.158601
35.0,35,1.16387
30.0,30,1.168413
17.0,17,1.170672
16.0,16,1.173018
15.0,15,1.175312
10.0,10,1.176559
54.0,54,1.185236
61.0,61,1.194812
34.0,34,1.20002
10.0,10,1.20181
9.0,9,1.203126
13.0,13,1.205039
15.0,15,1.207526
11.0,11,1.209312
30.0,30,1.225565
18.0,18,1.228507
21.0,21,1.231776
11.0,11,1.233809
13.0,13,1.235828
18.0,18,1.238768
14.0,14,1.240665
24.0,24,1.244512
44.0,44,1.251012
14.0,14,1.25329
22.0,22,1.25623
16.0,16,1.258604
61.0,61,1.267517
21.0,21,1.27094
12.0,12,1.272651
15.0,15,1.274505
26.0,26,1.278393
18.0,18,1.280828
22.0,22,1.284195
40.0,40,1.29024
24.0,24,1.29366
35.0,35,1.298806
21.0,21,1.301772
23.0,23,1.305181
37.0,37,1.31038
18.0,18,1.312758
13.0,13,1.315347
8.0,8,1.31653
11.0,11,1.317783
17.0,17,1.320549
23.0,23,1.323421
12.0,12,1.325178
17.0,17,1.327882
27.0,27,1.331388
15.0,15,1.333655
19.0,19,1.336383
36.0,36,1.341618
15.0,15,1.344013
12.0,12,1.345767
16.0,16,1.34818
26.0,26,1.351613
19.0,19,1.354438
19.0,19,1.35729
20.0,20,1.360155
34.0,34,1.36511
26.0,26,1.368987
12.0,12,1.370706
12.0,12,1.372434
41.0,41,1.378268
22.0,22,1.381201
19.0,19,1.384138
25.0,25,1.387512
25.0,25,1.391338
19.0,19,1.39401
27.0,27,1.397854
29.0,29,1.401781
21.0,21,1.405113
12.0,12,1.406869
31.0,31,1.411048
32.0,32,1.415637
31.0,31,1.420074
32.0,32,1.424616
18.0,18,1.427368
22.0,22,1.430347
54.0,54,1.438367
21.0,21,1.44136
52.0,52,1.44927
16.0,16,1.451627
16.0,16,1.453913
10.0,10,1.455187
18.0,18,1.457988
24.0,24,1.461496
10.0,10,1.462818
38.0,38,1.468838
10.0,10,1.470114
18.0,18,1.473335
16.0,16,1.475725
16.0,16,1.478123
12.0,12,1.479876
19.0,19,1.482748
26.0,26,1.486451
50.0,50,1.494045
62.0,62,1.502561
31.0,31,1.5071
49.0,49,1.514016
62.0,62,1.534025
24.0,24,1.537769
18.0,18,1.54026
31.0,31,1.545234
52.0,52,1.552797
26.0,26,1.556281
16.0,16,1.558527
21.0,21,1.561771
32.0,32,1.566453
82.0,82,1.578361
15.0,15,1.580679
23.0,23,1.584197
16.0,16,1.586645
15.0,15,1.588475
11.0,11,1.590294
8.0,8,1.591407
36.0,36,1.59664
43.0,43,1.602928
23.0,23,1.606287
24.0,24,1.609815
17.0,17,1.612145
12.0,12,1.613988
19.0,19,1.616781
19.0,19,1.619108
15.0,15,1.621449
9.0,9,1.622707
13.0,13,1.624917
31.0,31,1.629043
14.0,14,1.631363
10.0,10,1.632533
20.0,20,1.635292
13.0,13,1.637632
14.0,14,1.639478
33.0,33,1.643999
24.0,24,1.647378
24.0,24,1.650812
32.0,32,1.655431
86.0,86,1.667885
32.0,32,1.672347
17.0,17,1.674719
27.0,27,1.678796
23.0,23,1.682257
19.0,19,1.684582
12.0,12,1.686379
18.0,18,1.689155
26.0,26,1.692908
23.0,23,1.69629
15.0,15,1.69869
28.0,28,1.702749
20.0,20,1.705524
17.0,17,1.707762
25.0,25,1.711352
20.0,20,1.714242
10.0,10,1.715872
13.0,13,1.717737
28.0,28,1.721818
24.0,24,1.725318
27.0,27,1.729363
21.0,21,1.732219
16.0,16,1.73459
15.0,15,1.736923
38.0,38,1.742187
35.0,35,1.747471
24.0,24,1.75088
30.0,30,1.755441
21.0,21,1.758302
11.0,11,1.759972
16.0,16,1.762348
20.0,20,1.765227
14.0,14,1.767052
29.0,29,1.771184
36.0,36,1.776346
17.0,17,1.779182
21.0,21,1.782219
23.0,23,1.78555
13.0,13,1.787263
19.0,19,1.790188
48.0,48,1.797337
14.0,14,1.799111
15.0,15,1.801411
58.0,58,1.809851
39.0,39,1.815615
73.0,73,1.839349
19.0,19,1.842579
22.0,22,1.846139
15.0,15,1.848012
10.0,10,1.849945
37.0,37,1.855077
24.0,24,1.858718
16.0,16,1.861078
11.0,11,1.862792
17.0,17,1.865168
12.0,12,1.86693
17.0,17,1.869298
18.0,18,1.872097
11.0,11,1.873849
16.0,16,1.876342
13.0,13,1.878209
11.0,11,1.879909
24.0,24,1.883331
16.0,16,1.885593
28.0,28,1.889516
13.0,13,1.891386
28.0,28,1.895333
17.0,17,1.8976
38.0,38,1.903355
14.0,14,1.905295
24.0,24,1.908684
42.0,42,1.915112
16.0,16,1.91732
15.0,15,1.919059
46.0,46,1.926095
38.0,38,1.931692
15.0,15,1.93418
13.0,13,1.936105
32.0,32,1.941464
16.0,16,1.944287
22.0,22,1.948644
18.0,18,1.95151
12.0,12,1.953533
31.0,31,1.958393
27.0,27,1.962751
15.0,15,1.965109
26.0,26,1.969161
14.0,14,1.971555
19.0,19,1.973972
35.0,35,1.979565
26.0,26,1.98453
40.0,40,1.990664
19.0,19,1.993342
64.0,64,2.004229
21.0,21,2.007913
22.0,22,2.011036
14.0,14,2.013946
17.0,17,2.016922
12.0,12,2.018912
10.0,10,2.020348
18.0,18,2.023403
10.0,10,2.024658
21.0,21,2.028703
14.0,14,2.030811
37.0,37,2.036312
27.0,27,2.040562
29.0,29,2.045582
30.0,30,2.050847
26.0,26,2.054808
18.0,18,2.057915
64.0,64,2.071851
51.0,51,2.084222
16.0,16,2.090385
16.0,16,2.095851
22.0,22,2.103012
82.0,82,2.122159
18.0,18,2.126319
32.0,32,2.131771
24.0,24,2.138955
14.0,14,2.141756
50.0,50,2.149446
18.0,18,2.152449
25.0,25,2.156314
17.0,17,2.159408
21.0,21,2.162515
17.0,17,2.165454
40.0,40,2.17183
16.0,16,2.175146
18.0,18,2.181806
17.0,17,2.184507
20.0,20,2.188012
12.0,12,2.190226
13.0,13,2.1937
15.0,15,2.195814
9.0,9,2.19775
17.0,17,2.200339
53.0,53,2.209198
36.0,36,2.215621
14.0,14,2.217985
19.0,19,2.220818
19.0,19,2.224659
12.0,12,2.226791
23.0,23,2.230505
15.0,15,2.233046
47.0,47,2.241261
14.0,14,2.244157
32.0,32,2.249541
24.0,24,2.253904
12.0,12,2.256645
16.0,16,2.260113
40.0,40,2.266512
38.0,38,2.27295
26.0,26,2.278288
30.0,30,2.282781
29.0,29,2.287625
32.0,32,2.293489
39.0,39,2.299384
16.0,16,2.301796
31.0,31,2.307429
26.0,26,2.312832
17.0,17,2.316027
25.0,25,2.320318
33.0,33,2.325948
21.0,21,2.330169
15.0,15,2.332634
19.0,19,2.336126
67.0,67,2.347936
34.0,34,2.353995
22.0,22,2.357903
29.0,29,2.363061
15.0,15,2.365751
24.0,24,2.369827
16.0,16,2.372257
20.0,20,2.375415
42.0,42,2.38283
46.0,46,2.390352
15.0,15,2.393082
18.0,18,2.39638
30.0,30,2.401421
22.0,22,2.404784
26.0,26,2.409612
47.0,47,2.418257
11.0,11,2.420538
39.0,39,2.429455
24.0,24,2.433824
11.0,11,2.435742
12.0,12,2.437844
11.0,11,2.439802
9.0,9,2.442099
37.0,37,2.448487
20.0,20,2.452186
15.0,15,2.454969
33.0,33,2.460194
13.0,13,2.462208
54.0,54,2.471894
13.0,13,2.474079
40.0,40,2.481494
38.0,38,2.487767
22.0,22,2.492677
33.0,33,2.498178
14.0,14,2.501149
23.0,23,2.505455
16.0,16,2.511063
10.0,10,2.515395
21.0,21,2.523612
16.0,16,2.527513
38.0,38,2.539583
32.0,32,2.549821
22.0,22,2.554415
33.0,33,2.568917
20.0,20,2.573911
22.0,22,2.582491
18.0,18,2.58993
11.0,11,2.592972
32.0,32,2.599463
44.0,44,2.60857
17.0,17,2.611434
22.0,22,2.615695
34.0,34,2.621981
19.0,19,2.625721
33.0,33,2.63168
11.0,11,2.633787
27.0,27,2.639001
18.0,18,2.64237
16.0,16,2.64537
26.0,26,2.649926
22.0,22,2.653587
17.0,17,2.657001
26.0,26,2.661358
20.0,20,2.665364
52.0,52,2.675434
15.0,15,2.679224
21.0,21,2.683499
15.0,15,2.686157
21.0,21,2.689268
14.0,14,2.691812
10.0,10,2.693327
10.0,10,2.695603
12.0,12,2.697517
15.0,15,2.699585
11.0,11,2.701379
25.0,25,2.705241
20.0,20,2.708394
14.0,14,2.710775
16.0,16,2.71329
40.0,40,2.71948
39.0,39,2.725366
10.0,10,2.726701
45.0,45,2.733319
27.0,27,2.737515
27.0,27,2.741512
14.0,14,2.743346
31.0,31,2.748449
20.0,20,2.75142
22.0,22,2.754951
13.0,13,2.756798
21.0,21,2.759691
22.0,22,2.76319
10.0,10,2.764424
55.0,55,2.772623
53.0,53,2.780393
20.0,20,2.78334
28.0,28,2.787664
58.0,58,2.796383
45.0,45,2.802671
21.0,21,2.805803
21.0,21,2.808816
54.0,54,2.817126
22.0,22,2.820215
18.0,18,2.823032
19.0,19,2.825978
11.0,11,2.827343
14.0,14,2.829623
27.0,27,2.833729
16.0,16,2.836224
17.0,17,2.838672
12.0,12,2.840484
11.0,11,2.842193
16.0,16,2.844526
40.0,40,2.85065
45.0,45,2.857135
16.0,16,2.859447
32.0,32,2.864439
27.0,27,2.868738
14.0,14,2.870633
44.0,44,2.877279
18.0,18,2.880274
17.0,17,2.882554
52.0,52,2.890353
13.0,13,2.892175
45.0,45,2.898662
38.0,38,2.90813
15.0,15,2.91064
55.0,55,2.919047
25.0,25,2.923298
14.0,14,2.925396
25.0,25,2.929312
18.0,18,2.932143
12.0,12,2.933988
20.0,20,2.93706
15.0,15,2.939303
39.0,39,2.944676
14.0,14,2.947069
42.0,42,2.953048
15.0,15,2.955345
9.0,9,2.956547
29.0,29,2.961183
26.0,26,2.96504
36.0,36,2.970875
16.0,16,2.973417
19.0,19,2.976454
35.0,35,2.981869
24.0,24,2.985638
15.0,15,2.987767
12.0,12,2.989837
68.0,68,3.00026
27.0,27,3.004379
21.0,21,3.007221
26.0,26,3.011178
12.0,12,3.013048
20.0,20,3.016256
38.0,38,3.021547
13.0,13,3.023686
26.0,26,3.027261
26.0,26,3.031352
16.0,16,3.033811
66.0,66,3.043561
17.0,17,3.046028
16.0,16,3.048561
13.0,13,3.051149
23.0,23,3.054254
45.0,45,3.061221
21.0,21,3.064257
62.0,62,3.073411
12.0,12,3.075395
13.0,13,3.077761
29.0,29,3.082133
46.0,46,3.088659
31.0,31,3.093346
34.0,34,3.098735
27.0,27,3.102274
13.0,13,3.104582
55.0,55,3.112094
15.0,15,3.114527
44.0,44,3.120965
15.0,15,3.123312
61.0,61,3.132411
24.0,24,3.136156
51.0,51,3.143561
13.0,13,3.145319
12.0,12,3.147113
18.0,18,3.149968
33.0,33,3.154523
17.0,17,3.1569
15.0,15,3.159345
17.0,17,3.161734
14.0,14,3.164078
22.0,22,3.167154
19.0,19,3.170241
35.0,35,3.175673
23.0,23,3.178864
14.0,14,3.181111
13.0,13,3.182877
33.0,33,3.187683
16.0,16,3.190075
54.0,54,3.198185
25.0,25,3.201788
36.0,36,3.211875
21.0,21,3.215152
32.0,32,3.220597
23.0,23,3.224286
21.0,21,3.227564
12.0,12,3.229353
11.0,11,3.231023
22.0,22,3.234677
32.0,32,3.239386
49.0,49,3.246563
26.0,26,3.25011
34.0,34,3.255343
20.0,20,3.258354
15.0,15,3.260711
17.0,17,3.263071
14.0,14,3.264914
18.0,18,3.26798
15.0,15,3.270283
31.0,31,3.274534
20.0,20,3.277558
28.0,28,3.281871
18.0,18,3.284725
28.0,28,3.289016
26.0,26,3.29267
15.0,15,3.295049
15.0,15,3.297499
22.0,22,3.300809
15.0,15,3.303056
31.0,31,3.307842
45.0,45,3.314419
14.0,14,3.316761
26.0,26,3.320447
23.0,23,3.323938
33.0,33,3.328721
47.0,47,3.335796
29.0,29,3.340084
19.0,19,3.343106
19.0,19,3.345995
21.0,21,3.349222
14.0,14,3.351018
33.0,33,3.356565
12.0,12,3.358495
20.0,20,3.361505
26.0,26,3.365257
46.0,46,3.372494
36.0,36,3.377762
19.0,19,3.380196
33.0,33,3.385409
20.0,20,3.388371
25.0,25,3.391915
17.0,17,3.394399
52.0,52,3.402015
19.0,19,3.40482
45.0,45,3.411294
26.0,26,3.415512
53.0,53,3.423272
33.0,33,3.428271
23.0,23,3.431789
40.0,40,3.43774
25.0,25,3.441354
25.0,25,3.445049
13.0,13,3.447299
20.0,20,3.450348
18.0,18,3.4528
76.0,76,3.46421
36.0,36,3.469376
92.0,92,3.482927
47.0,47,3.49011
33.0,33,3.495448
19.0,19,3.498319
48.0,48,3.5056
10.0,10,3.506869
51.0,51,3.542606
70.0,70,3.554452
46.0,46,3.561048
25.0,25,3.564811
110.0,110,3.582365
19.0,19,3.585326
34.0,34,3.590379
33.0,33,3.59554
17.0,17,3.598634
43.0,43,3.604718
12.0,12,3.606718
13.0,13,3.609195
28.0,28,3.613932
35.0,35,3.618956
23.0,23,3.622975
34.0,34,3.629253
171.0,171,3.658141
31.0,31,3.663363
17.0,17,3.666052
29.0,29,3.671231
26.0,26,3.675275
16.0,16,3.67784
18.0,18,3.681089
26.0,26,3.685746
46.0,46,3.694627
26.0,26,3.699083
27.0,27,3.704378
41.0,41,3.711409
69.0,69,3.724008
18.0,18,3.727701
17.0,17,3.730223
15.0,15,3.732879
20.0,20,3.736712
22.0,22,3.740198
22.0,22,3.744342
15.0,15,3.747002
61.0,61,3.757758
62.0,62,3.768515
14.0,14,3.771046
66.0,66,3.78205
51.0,51,3.791411
29.0,29,3.796356
21.0,21,3.800258
19.0,19,3.803131
54.0,54,3.813313
8.0,8,3.81455
39.0,39,3.821022
17.0,17,3.823594
105.0,105,3.841073
21.0,21,3.844666
44.0,44,3.852621
29.0,29,3.857821
30.0,30,3.862715
32.0,32,3.869185
26.0,26,3.873815
30.0,30,3.878441
41.0,41,3.977062
16.0,16,3.98213
55.0,55,3.992796
18.0,18,3.996248
97.0,97,4.013347
14.0,14,4.016128
31.0,31,4.021688
28.0,28,4.026629
21.0,21,4.030771
21.0,21,4.034787
21.0,21,4.038326
48.0,48,4.047536
30.0,30,4.052603
15.0,15,4.055097
14.0,14,4.057779
20.0,20,4.061986
18.0,18,4.064691
79.0,79,4.078189
33.0,33,4.083825
31.0,31,4.089312
15.0,15,4.092331
27.0,27,4.096516
11.0,11,4.098455
12.0,12,4.100737
22.0,22,4.105583
50.0,50,4.115561
38.0,38,4.123098
19.0,19,4.12605
71.0,71,4.13972
57.0,57,4.149543
26.0,26,4.154608
45.0,45,4.163643
80.0,80,4.179104
32.0,32,4.184626
34.0,34,4.190814
12.0,12,4.193157
29.0,29,4.198728
19.0,19,4.202261
20.0,20,4.205487
13.0,13,4.207763
23.0,23,4.212115
55.0,55,4.221922
14.0,14,4.224821
41.0,41,4.232658
21.0,21,4.23623
37.0,37,4.2437
57.0,57,4.254358
13.0,13,4.256662
46.0,46,4.267012
19.0,19,4.269868
19.0,19,4.273052
31.0,31,4.279357
13.0,13,4.281556
16.0,16,4.284347
36.0,36,4.290965
43.0,43,4.298922
35.0,35,4.305783
53.0,53,4.317072
20.0,20,4.321157
120.0,120,4.342087
48.0,48,4.508347
24.0,24,4.512404
17.0,17,4.514894
73.0,73,4.526061
18.0,18,4.529021
66.0,66,4.538911
44.0,44,4.54563
41.0,41,4.552378
48.0,48,4.559901
51.0,51,4.567564
20.0,20,4.570814
17.0,17,4.573819
97.0,97,4.589119
70.0,70,4.599943
21.0,21,4.603557
21.0,21,4.606609
56.0,56,4.615312
41.0,41,4.621364
19.0,19,4.624453
51.0,51,4.632732
47.0,47,4.639616
76.0,76,4.651344
50.0,50,4.659433
57.0,57,4.668486
38.0,38,4.674619
72.0,72,4.686039
36.0,36,4.691412
19.0,19,4.694079
37.0,37,4.699998
24.0,24,4.703507
35.0,35,4.708479
59.0,59,4.717503
109.0,109,4.734302
60.0,60,4.743474
22.0,22,4.746975
14.0,14,4.748874
46.0,46,4.756353
56.0,56,4.76504
101.0,101,4.780219
14.0,14,4.78259
118.0,118,4.801017
21.0,21,4.804256
15.0,15,4.806473
44.0,44,4.81297
16.0,16,4.860418
96.0,96,4.87668
19.0,19,4.879864
12.0,12,4.881668
17.0,17,4.885464
125.0,125,4.905077
30.0,30,4.910123
18.0,18,4.912577
77.0,77,4.925136
38.0,38,4.931155
24.0,24,4.935164
22.0,22,4.938884
71.0,71,4.94986
27.0,27,4.954218
49.0,49,4.962097
33.0,33,4.967719
18.0,18,4.97042
64.0,64,4.981402
17.0,17,4.983939
13.0,13,4.98636
30.0,30,4.991056
12.0,12,4.992979
96.0,96,5.008488
104.0,104,5.025098
50.0,50,5.03336
18.0,18,5.03607
52.0,52,5.044349
40.0,40,5.050636
13.0,13,5.052616
77.0,77,5.065039
20.0,20,5.067996
59.0,59,5.076765
20.0,20,5.079804
33.0,33,5.085286
50.0,50,5.092949
51.0,51,5.100624
29.0,29,5.104949
22.0,22,5.108529
16.0,16,5.11102
38.0,38,5.116339
34.0,34,5.121924
56.0,56,5.130552
76.0,76,5.142033
93.0,93,5.156287
24.0,24,5.15996
15.0,15,5.1622
115.0,115,5.312847
17.0,17,5.316893
23.0,23,5.320267
17.0,17,5.323335
29.0,29,5.328154
25.0,25,5.332248
15.0,15,5.334737
20.0,20,5.33785
61.0,61,5.347647
49.0,49,5.35507
19.0,19,5.358391
134.0,134,5.379489
25.0,25,5.383368
14.0,14,5.385273
86.0,86,5.398761
33.0,33,5.403686
43.0,43,5.410248
36.0,36,5.415754
19.0,19,5.418727
58.0,58,5.427368
51.0,51,5.435271
15.0,15,5.437581
13.0,13,5.439426
35.0,35,5.445133
69.0,69,5.455689
41.0,41,5.461857
23.0,23,5.465654
15.0,15,5.468146
17.0,17,5.470528
18.0,18,5.473003
47.0,47,5.480419
25.0,25,5.484168
88.0,88,5.498508
10.0,10,5.500226
13.0,13,5.502153
107.0,107,5.519318
19.0,19,5.522507
77.0,77,5.534528
69.0,69,5.544633
74.0,74,5.556249
55.0,55,5.564606
81.0,81,5.57765
41.0,41,5.583958
24.0,24,5.587573
121.0,121,5.605778
21.0,21,5.609001
15.0,15,5.611401
19.0,19,5.614325
48.0,48,5.775205
40.0,40,5.782243
95.0,95,5.797644
21.0,21,5.800843
22.0,22,5.804121
52.0,52,5.812075
23.0,23,5.815925
39.0,39,5.822203
37.0,37,5.8278
23.0,23,5.8315
159.0,159,5.856426
52.0,52,5.864641
73.0,73,5.875657
153.0,153,5.899291
20.0,20,5.902979
74.0,74,5.916295
19.0,19,5.919134
18.0,18,5.922405
23.0,23,5.926392
39.0,39,5.932747
46.0,46,5.940473
15.0,15,5.942939
50.0,50,5.950327
31.0,31,5.955547
48.0,48,5.963104
39.0,39,5.969137
22.0,22,5.972479
18.0,18,5.975693
46.0,46,5.982772
29.0,29,5.987224
65.0,65,5.997724
52.0,52,6.005897
36.0,36,6.011411
22.0,22,6.014607
62.0,62,6.024696
36.0,36,6.030486
24.0,24,6.034372
32.0,32,6.039517
21.0,21,6.042792
65.0,65,6.05269
20.0,20,6.055579
50.0,50,6.063348
28.0,28,6.067766
58.0,58,6.076636
34.0,34,6.082207
64.0,64,6.092128
19.0,19,6.172689
16.0,16,6.175492
36.0,36,6.181789
36.0,36,6.187599
89.0,89,6.202136
21.0,21,6.205568
34.0,34,6.210685
15.0,15,6.213163
42.0,42,6.220188
41.0,41,6.22652
68.0,68,6.237849
43.0,43,6.244663
66.0,66,6.255155
32.0,32,6.260073
65.0,65,6.270479
24.0,24,6.274028
55.0,55,6.282966
59.0,59,6.292652
28.0,28,6.297273
17.0,17,6.299969
37.0,37,6.306302
42.0,42,6.314172
38.0,38,6.320432
29.0,29,6.325873
14.0,14,6.327934
31.0,31,6.333258
46.0,46,6.340859
21.0,21,6.344755
26.0,26,6.349116
59.0,59,6.359687
75.0,75,6.372713
106.0,106,6.389967
11.0,11,6.3923
45.0,45,6.40328
35.0,35,6.410855
65.0,65,6.43132
27.0,27,6.43673
12.0,12,6.441652
74.0,74,6.463405
43.0,43,6.473146
11.0,11,6.475193
76.0,76,6.488124
146.0,146,6.513948
19.0,19,6.517232
16.0,16,6.519913
99.0,99,6.610642
100.0,100,6.630543
180.0,180,6.664346
60.0,60,6.676812
21.0,21,6.682256
19.0,19,6.686143
88.0,88,6.702061
74.0,74,6.715341
46.0,46,6.725231
15.0,15,6.728965
11.0,11,6.730671
68.0,68,6.742406
