#{"t_start": 1789045550.935814, "env_id": "Pendulum-v1"}
r,l,t
-1471.372243,200,0.021972
-1210.857078,200,0.051853
-1476.86941,200,0.081102
-979.980306,200,0.110097
-1180.803033,200,0.139052
-908.526077,200,0.168651
-1071.630957,200,0.199113
-872.914781,200,0.228828
-1055.58132,200,0.257999
-1069.884497,200,0.287303
-1424.195546,200,0.390145
-1301.016146,200,0.419606
-1466.045087,200,0.449018
-1026.310591,200,0.478258
-1549.360901,200,0.507487
-846.549683,200,0.536661
-1054.521712,200,0.566054
-1315.959585,200,0.595537
-1071.08723,200,0.624548
-1171.740749,200,0.653979
-1520.343524,200,0.75942
-1071.880467,200,0.79132
-860.231766,200,0.821477
-1459.187685,200,0.853214
-1522.912285,200,0.883444
-1112.650479,200,0.913084
-1181.130132,200,0.942697
-1519.820649,200,0.972142
-1009.970547,200,1.001563
-887.163852,200,1.030948
-1503.397798,200,1.135223
-957.279328,200,1.165361
-1463.68401,200,1.195535
-1368.1497,200,1.225377
-1534.994772,200,1.255308
-1179.817386,200,1.284893
-1097.67604,200,1.315057
-1384.310302,200,1.345028
-1523.039625,200,1.374928
-1511.908326,200,1.404755
-1475.477479,200,1.507729
-882.814061,200,1.538254
-1660.297294,200,1.568494
-1473.656698,200,1.598148
-995.02189,200,1.628514
-971.466039,200,1.658389
-1116.090748,200,1.688667
-963.786734,200,1.718922
-1065.699039,200,1.749372
-987.446076,200,1.779428
-717.518721,200,1.880009
-1381.386165,200,1.910874
-1722.624012,200,1.941346
-1329.919473,200,1.971303
-978.795463,200,2.001106
-1345.044461,200,2.031243
-876.192431,200,2.061233
-875.022669,200,2.091338
-870.577518,200,2.121557
-902.261996,200,2.152393
-1528.445375,200,2.253882
-1429.431565,200,2.284098
-1340.324761,200,2.314356
-997.70943,200,2.344819
-1389.102315,200,2.375351
-1293.050482,200,2.406143
-1105.805962,200,2.436817
-1125.806221,200,2.467591
-1399.777658,200,2.498445
-1574.873704,200,2.528997
-1110.233539,200,2.630811
-1363.804281,200,2.661966
-1676.968189,200,2.692979
-1345.416221,200,2.722953
-1196.823114,200,2.75356
-951.731606,200,2.783595
-1765.580476,200,2.814773
-1152.357161,200,2.845185
-1740.160475,200,2.875933
-965.986208,200,2.906682
-1741.286875,200,3.006344
-1616.458978,200,3.036961
-1764.632853,200,3.068139
-1759.698482,200,3.099176
-1033.157505,200,3.130392
-1343.231618,200,3.161193
-1187.292986,200,3.191749
-1182.451446,200,3.222903
-1182.114639,200,3.254092
-951.12702,200,3.284927
-1156.375833,200,3.385975
-1162.141358,200,3.416825
-1173.462991,200,3.449195
-1853.46498,200,3.479629
-1519.208743,200,3.511061
-1081.535299,200,3.542738
-1617.13305,200,3.574041
-1071.021868,200,3.60519
-1356.842484,200,3.63611
-1321.957279,200,3.667146
-1586.73547,200,3.771512
-1720.402273,200,3.80239
-1549.529841,200,3.833696
-1089.808374,200,3.864773
-920.821819,200,3.896364
-1783.151749,200,3.927282
-1552.091135,200,3.957875
-1706.50826,200,3.989187
-1681.030568,200,4.020378
-1367.180317,200,4.05179
-1248.384565,200,4.153471
-1114.643369,200,4.189342
-1486.069275,200,4.22537
-1633.897594,200,4.259895
-1173.387447,200,4.294439
-1309.376397,200,4.354334
-1565.61651,200,4.398088
-1740.285954,200,4.43485
-1778.730153,200,4.472276
-1765.386104,200,4.510183
-1644.293127,200,4.625105
-1098.981863,200,4.664053
-1465.11163,200,4.702737
-1483.978639,200,4.745287
-1337.243904,200,4.79961
-1204.631168,200,4.854784
-1139.614474,200,4.893605
-1332.809941,200,4.926114
-1597.237948,200,4.958634
-1777.744199,200,4.990901
-1754.198556,200,5.093691
-1387.589095,200,5.125655
-1464.345504,200,5.158307
-1596.821532,200,5.190223
-1797.959625,200,5.222407
-1644.231295,200,5.255156
-1796.14568,200,5.286709
-1527.641308,200,5.318461
-1693.725919,200,5.350504
-1794.48023,200,5.382585
-1756.097835,200,5.487555
-1478.129415,200,5.519575
-1636.648216,200,5.552024
-1815.515659,200,5.584398
-1226.026226,200,5.617577
-1704.251414,200,5.649554
-1782.332692,200,5.681985
-1767.889317,200,5.713789
-1491.165538,200,5.74629
