#{"t_start": 1788110464.776843, "env_id": "CartPole-v1"}
r,l,t
20.0,20,0.617227
12.0,12,0.619681
18.0,18,0.623584
23.0,23,0.628958
16.0,16,0.632324
20.0,20,0.636344
12.0,12,0.639102
16.0,16,0.642812
19.0,19,0.647282
18.0,18,0.650549
72.0,72,0.666676
12.0,12,0.669275
26.0,26,0.674933
17.0,17,0.678868
15.0,15,0.682456
15.0,15,0.685358
15.0,15,0.688513
9.0,9,0.690521
35.0,35,0.698254
20.0,20,0.701934
13.0,13,0.704524
13.0,13,0.708117
23.0,23,0.712537
13.0,13,0.71567
20.0,20,0.719291
71.0,71,0.733594
22.0,22,0.738962
12.0,12,0.741826
19.0,19,0.746085
16.0,16,0.749553
18.0,18,0.753188
31.0,31,0.759788
11.0,11,0.762334
16.0,16,0.765738
11.0,11,0.767651
20.0,20,0.771813
12.0,12,0.774218
16.0,16,0.777499
16.0,16,0.781126
31.0,31,0.787492
23.0,23,0.79209
20.0,20,0.796351
19.0,19,0.800609
21.0,21,0.805032
11.0,11,0.807595
20.0,20,0.811797
26.0,26,0.817174
10.0,10,0.819535
11.0,11,0.82127
18.0,18,0.825381
18.0,18,0.828647
22.0,22,0.833465
21.0,21,0.837503
17.0,17,0.840662
10.0,10,0.842955
21.0,21,0.848008
25.0,25,0.852668
15.0,15,0.855675
18.0,18,0.859967
9.0,9,0.862025
20.0,20,0.866641
13.0,13,0.869068
22.0,22,0.873896
14.0,14,0.885841
12.0,12,0.888439
12.0,12,0.891258
15.0,15,0.895076
17.0,17,0.89873
16.0,16,0.90205
12.0,12,0.904579
21.0,21,0.908875
13.0,13,0.911897
10.0,10,0.913708
15.0,15,0.917112
13.0,13,0.919693
13.0,13,0.922354
10.0,10,0.924841
24.0,24,0.929895
17.0,17,0.933355
11.0,11,0.935693
16.0,16,0.938965
14.0,14,0.941524
18.0,18,0.945025
13.0,13,0.94745
15.0,15,0.9512
12.0,12,0.953918
15.0,15,0.957953
21.0,21,0.962491
24.0,24,0.96738
15.0,15,0.970676
19.0,19,0.97425
15.0,15,0.977722
28.0,28,0.98391
18.0,18,0.987841
14.0,14,0.990724
13.0,13,0.993417
15.0,15,0.997127
12.0,12,0.999684
11.0,11,1.002439
19.0,19,1.006799
13.0,13,1.009735
15.0,15,1.013105
14.0,14,1.015893
10.0,10,1.018319
16.0,16,1.022033
11.0,11,1.024217
13.0,13,1.027922
15.0,15,1.030871
15.0,15,1.034529
14.0,14,1.038057
18.0,18,1.041683
12.0,12,1.044184
12.0,12,1.046898
13.0,13,1.049448
33.0,33,1.057065
16.0,16,1.060573
16.0,16,1.064284
12.0,12,1.067092
15.0,15,1.069679
14.0,14,1.073268
13.0,13,1.075956
11.0,11,1.078367
18.0,18,1.081892
11.0,11,1.084474
36.0,36,1.091973
19.0,19,1.096085
18.0,18,1.099772
14.0,14,1.102904
16.0,16,1.106981
11.0,11,1.109255
16.0,16,1.11271
18.0,18,1.116315
13.0,13,1.119081
12.0,12,1.121963
17.0,17,1.126356
13.0,13,1.128756
17.0,17,1.132389
14.0,14,1.135735
15.0,15,1.138803
10.0,10,1.141516
31.0,31,1.148163
13.0,13,1.150755
11.0,11,1.153356
14.0,14,1.156519
16.0,16,1.159949
16.0,16,1.163457
22.0,22,1.168486
19.0,19,1.172007
10.0,10,1.174776
9.0,9,1.176657
18.0,18,1.180709
13.0,13,1.183446
10.0,10,1.185455
10.0,10,1.187916
11.0,11,1.190683
11.0,11,1.192735
14.0,14,1.196245
12.0,12,1.198738
12.0,12,1.2014
12.0,12,1.204121
12.0,12,1.206496
18.0,18,1.210157
13.0,13,1.213324
11.0,11,1.215363
15.0,15,1.218759
17.0,17,1.222525
11.0,11,1.224939
10.0,10,1.227316
16.0,16,1.230704
9.0,9,1.232515
12.0,12,1.235313
17.0,17,1.238947
14.0,14,1.241988
21.0,21,1.245951
20.0,20,1.250389
13.0,13,1.253183
15.0,15,1.256879
13.0,13,1.260081
10.0,10,1.262788
15.0,15,1.265544
11.0,11,1.268292
11.0,11,1.270919
12.0,12,1.273325
12.0,12,1.2758
13.0,13,1.27821
13.0,13,1.280626
12.0,12,1.283303
9.0,9,1.285537
8.0,8,1.287362
11.0,11,1.289355
14.0,14,1.292708
14.0,14,1.29554
10.0,10,1.298155
9.0,9,1.300022
21.0,21,1.30421
9.0,9,1.306703
13.0,13,1.309656
20.0,20,1.314313
9.0,9,1.316266
17.0,17,1.31977
12.0,12,1.322374
12.0,12,1.329567
16.0,16,1.333181
12.0,12,1.335929
13.0,13,1.339719
15.0,15,1.342695
14.0,14,1.346095
12.0,12,1.349134
16.0,16,1.352342
14.0,14,1.35506
12.0,12,1.357822
12.0,12,1.360398
14.0,14,1.363714
19.0,19,1.368088
14.0,14,1.370777
10.0,10,1.373257
9.0,9,1.375236
13.0,13,1.377853
13.0,13,1.380544
11.0,11,1.383014
19.0,19,1.387462
16.0,16,1.391286
8.0,8,1.393063
14.0,14,1.396041
15.0,15,1.399455
12.0,12,1.402293
29.0,29,1.408384
11.0,11,1.41102
10.0,10,1.413559
12.0,12,1.416324
12.0,12,1.419099
10.0,10,1.421221
14.0,14,1.424625
8.0,8,1.42654
13.0,13,1.429551
17.0,17,1.433378
11.0,11,1.43655
15.0,15,1.440496
8.0,8,1.44276
8.0,8,1.444971
13.0,13,1.447802
11.0,11,1.45074
10.0,10,1.452969
17.0,17,1.45678
13.0,13,1.46012
12.0,12,1.463467
13.0,13,1.467685
10.0,10,1.470007
11.0,11,1.472792
10.0,10,1.475648
13.0,13,1.478919
9.0,9,1.481107
11.0,11,1.483932
10.0,10,1.486318
18.0,18,1.490816
13.0,13,1.493945
12.0,12,1.496728
14.0,14,1.500262
14.0,14,1.502948
12.0,12,1.505708
11.0,11,1.508454
12.0,12,1.511199
14.0,14,1.514097
15.0,15,1.517714
10.0,10,1.520359
11.0,11,1.522427
13.0,13,1.525656
12.0,12,1.528459
9.0,9,1.530285
16.0,16,1.533678
10.0,10,1.535771
11.0,11,1.53837
18.0,18,1.542855
14.0,14,1.545783
19.0,19,1.55021
12.0,12,1.553072
11.0,11,1.555833
8.0,8,1.557549
10.0,10,1.559437
9.0,9,1.561401
11.0,11,1.564177
12.0,12,1.566912
11.0,11,1.569532
16.0,16,1.573233
8.0,8,1.574938
10.0,10,1.576906
11.0,11,1.579668
12.0,12,1.582301
13.0,13,1.585059
9.0,9,1.587823
36.0,36,1.596231
10.0,10,1.598345
12.0,12,1.601106
10.0,10,1.60387
13.0,13,1.607064
11.0,11,1.609605
10.0,10,1.611748
12.0,12,1.614463
14.0,14,1.618053
11.0,11,1.620143
14.0,14,1.6239
12.0,12,1.626689
13.0,13,1.629472
9.0,9,1.631611
9.0,9,1.633892
9.0,9,1.635728
10.0,10,1.637653
10.0,10,1.640273
9.0,9,1.64231
11.0,11,1.645078
10.0,10,1.646973
19.0,19,1.651456
8.0,8,1.653353
16.0,16,1.657065
9.0,9,1.659141
10.0,10,1.661748
10.0,10,1.663566
10.0,10,1.66615
10.0,10,1.667968
9.0,9,1.670554
9.0,9,1.672847
12.0,12,1.675634
16.0,16,1.678777
9.0,9,1.680599
10.0,10,1.683008
10.0,10,1.684761
10.0,10,1.687166
19.0,19,1.691093
12.0,12,1.693547
12.0,12,1.696501
11.0,11,1.699171
9.0,9,1.701226
11.0,11,1.704119
9.0,9,1.706246
18.0,18,1.710549
11.0,11,1.713117
14.0,14,1.715902
13.0,13,1.718557
11.0,11,1.721193
9.0,9,1.723149
10.0,10,1.726027
12.0,12,1.728834
11.0,11,1.731547
12.0,12,1.734361
8.0,8,1.736163
11.0,11,1.738175
10.0,10,1.741159
9.0,9,1.74315
9.0,9,1.745134
9.0,9,1.747589
12.0,12,1.750192
12.0,12,1.752974
10.0,10,1.755041
11.0,11,1.758064
12.0,12,1.760657
10.0,10,1.762578
9.0,9,1.765136
10.0,10,1.76689
14.0,14,1.77014
12.0,12,1.772982
9.0,9,1.774725
9.0,9,1.776735
9.0,9,1.778837
10.0,10,1.781469
10.0,10,1.783369
10.0,10,1.785896
12.0,12,1.788616
11.0,11,1.795591
10.0,10,1.797555
9.0,9,1.799551
12.0,12,1.802092
9.0,9,1.805007
14.0,14,1.808504
9.0,9,1.810719
13.0,13,1.814562
10.0,10,1.816484
10.0,10,1.818987
11.0,11,1.821108
10.0,10,1.823904
9.0,9,1.826079
10.0,10,1.828843
8.0,8,1.830627
10.0,10,1.832668
12.0,12,1.835604
9.0,9,1.837559
11.0,11,1.840396
9.0,9,1.842462
9.0,9,1.844906
11.0,11,1.846919
11.0,11,1.849607
10.0,10,1.852053
10.0,10,1.854157
16.0,16,1.857878
10.0,10,1.860379
12.0,12,1.863064
16.0,16,1.866333
15.0,15,1.869186
12.0,12,1.871808
10.0,10,1.874447
11.0,11,1.876973
10.0,10,1.878842
11.0,11,1.881475
12.0,12,1.884177
9.0,9,1.885842
10.0,10,1.888181
10.0,10,1.890216
15.0,15,1.893629
12.0,12,1.896175
12.0,12,1.898635
12.0,12,1.901386
12.0,12,1.904099
11.0,11,1.906813
9.0,9,1.908837
11.0,11,1.911536
10.0,10,1.913716
10.0,10,1.9164
10.0,10,1.918318
11.0,11,1.920791
11.0,11,1.92358
12.0,12,1.926105
13.0,13,1.928574
10.0,10,1.93079
9.0,9,1.933175
11.0,11,1.935284
9.0,9,1.937835
10.0,10,1.93988
9.0,9,1.941709
10.0,10,1.944586
12.0,12,1.947398
13.0,13,1.950023
13.0,13,1.952933
11.0,11,1.956122
11.0,11,1.959116
9.0,9,1.960911
12.0,12,1.963841
10.0,10,1.966427
9.0,9,1.968344
8.0,8,1.970486
9.0,9,1.972568
10.0,10,1.975226
11.0,11,1.977346
9.0,9,1.979842
9.0,9,1.981891
12.0,12,1.984399
12.0,12,1.987167
9.0,9,1.988897
9.0,9,1.990921
10.0,10,1.993621
11.0,11,1.996389
13.0,13,1.99911
9.0,9,2.001071
9.0,9,2.003024
10.0,10,2.005713
10.0,10,2.007641
13.0,13,2.011135
11.0,11,2.013417
10.0,10,2.015969
12.0,12,2.018941
12.0,12,2.021715
10.0,10,2.023754
8.0,8,2.025618
9.0,9,2.02807
9.0,9,2.030059
12.0,12,2.032897
10.0,10,2.034814
10.0,10,2.037166
11.0,11,2.039619
9.0,9,2.041698
11.0,11,2.044389
10.0,10,2.046451
13.0,13,2.049188
8.0,8,2.050949
11.0,11,2.05378
11.0,11,2.056471
12.0,12,2.059302
11.0,11,2.062035
12.0,12,2.064825
10.0,10,2.066737
9.0,9,2.06865
12.0,12,2.071597
10.0,10,2.074336
9.0,9,2.076318
10.0,10,2.078707
15.0,15,2.08148
9.0,9,2.083964
8.0,8,2.085881
12.0,12,2.088698
11.0,11,2.090828
19.0,19,2.095502
8.0,8,2.097406
9.0,9,2.099463
10.0,10,2.101908
9.0,9,2.103805
10.0,10,2.106614
9.0,9,2.108534
11.0,11,2.111166
9.0,9,2.113088
9.0,9,2.11512
9.0,9,2.117032
11.0,11,2.119619
9.0,9,2.121399
10.0,10,2.124122
8.0,8,2.126084
9.0,9,2.128011
9.0,9,2.129844
9.0,9,2.132173
10.0,10,2.134132
11.0,11,2.136863
10.0,10,2.138848
9.0,9,2.141192
10.0,10,2.143072
9.0,9,2.144882
10.0,10,2.147232
10.0,10,2.14913
10.0,10,2.151744
11.0,11,2.154321
13.0,13,2.156989
10.0,10,2.158873
11.0,11,2.161541
9.0,9,2.163596
11.0,11,2.16623
12.0,12,2.168849
9.0,9,2.170949
8.0,8,2.172684
9.0,9,2.175331
12.0,12,2.178159
10.0,10,2.180302
9.0,9,2.182307
11.0,11,2.184715
8.0,8,2.18645
9.0,9,2.188287
11.0,11,2.19103
9.0,9,2.193082
9.0,9,2.195788
13.0,13,2.198453
9.0,9,2.200223
10.0,10,2.202758
11.0,11,2.204835
10.0,10,2.207457
10.0,10,2.209323
9.0,9,2.211836
9.0,9,2.213729
8.0,8,2.215652
10.0,10,2.217776
9.0,9,2.220146
10.0,10,2.222038
8.0,8,2.22379
10.0,10,2.226192
9.0,9,2.228031
9.0,9,2.230047
9.0,9,2.231983
10.0,10,2.234618
8.0,8,2.236501
9.0,9,2.23857
10.0,10,2.241419
11.0,11,2.243426
11.0,11,2.245938
10.0,10,2.248482
9.0,9,2.250436
9.0,9,2.252341
10.0,10,2.255131
9.0,9,2.263957
9.0,9,2.265963
10.0,10,2.268735
10.0,10,2.271433
10.0,10,2.274303
9.0,9,2.276363
10.0,10,2.278615
9.0,9,2.281539
10.0,10,2.283737
10.0,10,2.286297
10.0,10,2.288227
11.0,11,2.290721
8.0,8,2.292473
10.0,10,2.294399
9.0,9,2.29679
9.0,9,2.298677
10.0,10,2.300782
10.0,10,2.303316
10.0,10,2.305485
10.0,10,2.307874
12.0,12,2.310405
10.0,10,2.312344
10.0,10,2.315078
10.0,10,2.317148
9.0,9,2.319755
11.0,11,2.321994
9.0,9,2.324622
10.0,10,2.326711
10.0,10,2.329319
11.0,11,2.331614
8.0,8,2.333449
8.0,8,2.335329
9.0,9,2.337892
10.0,10,2.340138
9.0,9,2.342094
10.0,10,2.344865
9.0,9,2.346765
9.0,9,2.348854
9.0,9,2.351578
9.0,9,2.353537
12.0,12,2.356296
9.0,9,2.358427
10.0,10,2.361018
8.0,8,2.362808
9.0,9,2.364662
10.0,10,2.366738
10.0,10,2.369738
9.0,9,2.372473
10.0,10,2.375572
9.0,9,2.377757
9.0,9,2.379757
9.0,9,2.382124
9.0,9,2.384879
9.0,9,2.387013
9.0,9,2.388845
8.0,8,2.390658
8.0,8,2.39254
10.0,10,2.395005
9.0,9,2.396863
10.0,10,2.398791
9.0,9,2.401437
11.0,11,2.403662
10.0,10,2.4063
9.0,9,2.408269
10.0,10,2.410843
10.0,10,2.412877
8.0,8,2.414637
10.0,10,2.417109
9.0,9,2.418949
10.0,10,2.42081
9.0,9,2.423355
9.0,9,2.425394
9.0,9,2.427291
11.0,11,2.430301
10.0,10,2.432326
10.0,10,2.434788
12.0,12,2.437692
9.0,9,2.439699
11.0,11,2.442177
9.0,9,2.444131
10.0,10,2.446613
9.0,9,2.448702
9.0,9,2.450625
10.0,10,2.453075
9.0,9,2.455095
9.0,9,2.456946
9.0,9,2.458783
10.0,10,2.461229
10.0,10,2.463169
10.0,10,2.465721
9.0,9,2.467765
9.0,9,2.46993
10.0,10,2.472515
8.0,8,2.474582
9.0,9,2.476603
10.0,10,2.479313
10.0,10,2.481387
10.0,10,2.48411
9.0,9,2.485931
9.0,9,2.487931
10.0,10,2.490323
9.0,9,2.492484
10.0,10,2.494473
9.0,9,2.497054
9.0,9,2.498839
12.0,12,2.501427
9.0,9,2.503337
8.0,8,2.505313
10.0,10,2.508105
9.0,9,2.510208
10.0,10,2.512373
10.0,10,2.515022
9.0,9,2.517034
8.0,8,2.518804
9.0,9,2.520721
8.0,8,2.522723
10.0,10,2.525602
8.0,8,2.527523
10.0,10,2.529651
9.0,9,2.532216
10.0,10,2.534525
9.0,9,2.536668
8.0,8,2.538718
11.0,11,2.541557
10.0,10,2.544319
9.0,9,2.546467
9.0,9,2.548351
8.0,8,2.550334
10.0,10,2.553134
10.0,10,2.555338
9.0,9,2.557464
10.0,10,2.56022
11.0,11,2.562786
8.0,8,2.564708
9.0,9,2.56688
8.0,8,2.568913
8.0,8,2.570871
12.0,12,2.573749
9.0,9,2.575699
11.0,11,2.578581
11.0,11,2.581376
9.0,9,2.583457
9.0,9,2.585259
8.0,8,2.586988
12.0,12,2.589699
9.0,9,2.591568
11.0,11,2.59418
9.0,9,2.596127
9.0,9,2.598492
9.0,9,2.600371
12.0,12,2.603064
10.0,10,2.604978
8.0,8,2.6067
9.0,9,2.609286
9.0,9,2.611385
10.0,10,2.613477
8.0,8,2.615225
12.0,12,2.617823
9.0,9,2.620194
9.0,9,2.621998
10.0,10,2.623992
8.0,8,2.625925
9.0,9,2.628462
12.0,12,2.631008
8.0,8,2.632997
10.0,10,2.635078
9.0,9,2.636959
10.0,10,2.63966
11.0,11,2.642449
10.0,10,2.644656
10.0,10,2.647372
9.0,9,2.649461
8.0,8,2.651457
8.0,8,2.653518
10.0,10,2.655844
8.0,8,2.65836
10.0,10,2.661521
9.0,9,2.663901
9.0,9,2.665985
9.0,9,2.668978
9.0,9,2.67156
10.0,10,2.674026
8.0,8,2.676319
8.0,8,2.678292
9.0,9,2.681117
10.0,10,2.683535
11.0,11,2.686561
9.0,9,2.688927
11.0,11,2.692364
9.0,9,2.694398
10.0,10,2.697389
10.0,10,2.699842
11.0,11,2.70298
10.0,10,2.705346
10.0,10,2.708325
13.0,13,2.711364
10.0,10,2.714427
9.0,9,2.716585
9.0,9,2.718574
8.0,8,2.720603
9.0,9,2.722578
9.0,9,2.725454
10.0,10,2.727828
8.0,8,2.729972
10.0,10,2.733113
9.0,9,2.735516
10.0,10,2.7378
12.0,12,2.741137
9.0,9,2.74401
9.0,9,2.746338
9.0,9,2.752859
9.0,9,2.755139
10.0,10,2.758231
9.0,9,2.760747
10.0,10,2.764608
8.0,8,2.767171
11.0,11,2.769695
9.0,9,2.772403
10.0,10,2.774771
9.0,9,2.776978
10.0,10,2.780045
9.0,9,2.782785
10.0,10,2.786071
9.0,9,2.788621
10.0,10,2.791037
8.0,8,2.79353
9.0,9,2.796683
9.0,9,2.798913
11.0,11,2.80187
12.0,12,2.805083
8.0,8,2.807413
10.0,10,2.809719
8.0,8,2.811739
10.0,10,2.814767
10.0,10,2.816871
8.0,8,2.818846
12.0,12,2.821961
9.0,9,2.824199
10.0,10,2.827186
9.0,9,2.829339
12.0,12,2.83276
10.0,10,2.83601
8.0,8,2.838155
9.0,9,2.840572
8.0,8,2.844664
10.0,10,2.847207
9.0,9,2.850207
12.0,12,2.853076
10.0,10,2.855463
11.0,11,2.858846
9.0,9,2.861079
9.0,9,2.863338
9.0,9,2.866354
12.0,12,2.869181
10.0,10,2.871761
10.0,10,2.874864
10.0,10,2.877228
10.0,10,2.880214
9.0,9,2.882375
9.0,9,2.884434
10.0,10,2.887544
10.0,10,2.88994
10.0,10,2.892804
8.0,8,2.896396
8.0,8,2.900028
9.0,9,2.902191
11.0,11,2.905318
9.0,9,2.907484
8.0,8,2.909474
8.0,8,2.911412
10.0,10,2.913389
11.0,11,2.916201
10.0,10,2.918825
10.0,10,2.920896
10.0,10,2.923533
9.0,9,2.925577
10.0,10,2.927896
9.0,9,2.930782
9.0,9,2.93289
10.0,10,2.93485
10.0,10,2.937631
10.0,10,2.939899
10.0,10,2.942919
9.0,9,2.944975
10.0,10,2.948059
9.0,9,2.950136
10.0,10,2.952485
10.0,10,2.955577
10.0,10,2.957919
8.0,8,2.960041
10.0,10,2.962997
12.0,12,2.965863
10.0,10,2.967865
10.0,10,2.970719
9.0,9,2.972753
9.0,9,2.974873
8.0,8,2.977091
9.0,9,2.979912
9.0,9,2.981963
8.0,8,2.984064
9.0,9,2.985883
9.0,9,2.987893
10.0,10,2.990653
10.0,10,2.992513
10.0,10,2.995151
9.0,9,2.997101
10.0,10,2.999722
8.0,8,3.001759
10.0,10,3.003894
10.0,10,3.006845
10.0,10,3.009165
10.0,10,3.011988
8.0,8,3.014146
10.0,10,3.01651
8.0,8,3.01842
9.0,9,3.020235
11.0,11,3.023033
10.0,10,3.026041
9.0,9,3.028023
9.0,9,3.030298
9.0,9,3.032277
10.0,10,3.034821
8.0,8,3.036917
10.0,10,3.039218
9.0,9,3.041894
8.0,8,3.043948
10.0,10,3.046119
10.0,10,3.048873
10.0,10,3.050985
10.0,10,3.05366
8.0,8,3.055666
8.0,8,3.057586
10.0,10,3.059936
10.0,10,3.062651
9.0,9,3.064646
10.0,10,3.066998
9.0,9,3.069593
10.0,10,3.071991
9.0,9,3.074188
10.0,10,3.077225
9.0,9,3.079162
9.0,9,3.081454
9.0,9,3.084166
11.0,11,3.086191
8.0,8,3.088231
10.0,10,3.091302
10.0,10,3.093686
9.0,9,3.096541
8.0,8,3.098557
9.0,9,3.100773
10.0,10,3.102926
9.0,9,3.105635
11.0,11,3.108023
9.0,9,3.110574
10.0,10,3.112847
12.0,12,3.115661
9.0,9,3.11761
8.0,8,3.119641
10.0,10,3.122594
9.0,9,3.124736
10.0,10,3.127705
9.0,9,3.129965
12.0,12,3.132896
10.0,10,3.135053
9.0,9,3.137607
10.0,10,3.140172
11.0,11,3.142864
11.0,11,3.14583
10.0,10,3.148192
11.0,11,3.151021
11.0,11,3.153828
10.0,10,3.156377
10.0,10,3.159175
10.0,10,3.161193
12.0,12,3.163945
10.0,10,3.166601
10.0,10,3.168605
8.0,8,3.170411
9.0,9,3.172313
9.0,9,3.175308
11.0,11,3.177644
10.0,10,3.180671
9.0,9,3.182615
9.0,9,3.184506
11.0,11,3.187499
10.0,10,3.190354
9.0,9,3.192445
10.0,10,3.194551
9.0,9,3.196957
10.0,10,3.199091
10.0,10,3.201888
10.0,10,3.204144
8.0,8,3.206183
10.0,10,3.209014
9.0,9,3.210982
9.0,9,3.212966
8.0,8,3.214932
9.0,9,3.216901
11.0,11,3.219609
9.0,9,3.221748
9.0,9,3.224586
10.0,10,3.226696
10.0,10,3.229449
10.0,10,3.231432
8.0,8,3.233467
10.0,10,3.236152
11.0,11,3.23821
10.0,10,3.241048
10.0,10,3.243288
10.0,10,3.246125
10.0,10,3.248339
9.0,9,3.25079
11.0,11,3.253113
10.0,10,3.255836
11.0,11,3.258711
8.0,8,3.260711
10.0,10,3.263063
9.0,9,3.265054
10.0,10,3.267984
12.0,12,3.275926
9.0,9,3.278198
10.0,10,3.281365
11.0,11,3.283912
11.0,11,3.287359
8.0,8,3.289686
10.0,10,3.292581
9.0,9,3.294635
10.0,10,3.296996
9.0,9,3.299775
9.0,9,3.301905
10.0,10,3.304043
10.0,10,3.306683
10.0,10,3.309082
11.0,11,3.312151
9.0,9,3.314374
9.0,9,3.316782
8.0,8,3.318629
12.0,12,3.321668
9.0,9,3.323834
10.0,10,3.326
11.0,11,3.328888
11.0,11,3.331892
9.0,9,3.333951
13.0,13,3.336907
9.0,9,3.340058
12.0,12,3.343158
9.0,9,3.345439
8.0,8,3.34729
14.0,14,3.350205
11.0,11,3.352991
9.0,9,3.354996
9.0,9,3.358004
9.0,9,3.360238
11.0,11,3.363198
11.0,11,3.365462
11.0,11,3.368133
11.0,11,3.370859
10.0,10,3.372927
10.0,10,3.376013
10.0,10,3.378109
11.0,11,3.38105
11.0,11,3.383967
10.0,10,3.386284
10.0,10,3.389185
10.0,10,3.391124
14.0,14,3.395133
14.0,14,3.398756
9.0,9,3.401539
10.0,10,3.40373
11.0,11,3.406415
9.0,9,3.408796
15.0,15,3.412703
11.0,11,3.415649
13.0,13,3.418897
9.0,9,3.421048
11.0,11,3.424175
13.0,13,3.427506
13.0,13,3.430384
12.0,12,3.433123
9.0,9,3.435797
10.0,10,3.437961
11.0,11,3.441009
11.0,11,3.443601
12.0,12,3.44654
12.0,12,3.449617
12.0,12,3.452662
10.0,10,3.454871
9.0,9,3.457198
11.0,11,3.460064
9.0,9,3.462173
10.0,10,3.465177
10.0,10,3.46721
11.0,11,3.469993
8.0,8,3.471988
8.0,8,3.473943
9.0,9,3.476072
10.0,10,3.479004
15.0,15,3.482967
9.0,9,3.485098
9.0,9,3.487131
12.0,12,3.49039
8.0,8,3.492365
9.0,9,3.49449
10.0,10,3.497218
9.0,9,3.499073
9.0,9,3.501107
9.0,9,3.503788
9.0,9,3.505919
11.0,11,3.508857
12.0,12,3.511626
14.0,14,3.514718
11.0,11,3.517478
9.0,9,3.519515
10.0,10,3.522106
11.0,11,3.524315
10.0,10,3.527044
10.0,10,3.529006
10.0,10,3.531524
11.0,11,3.534075
8.0,8,3.53598
9.0,9,3.537885
11.0,11,3.540531
10.0,10,3.542468
9.0,9,3.544293
11.0,11,3.546932
11.0,11,3.549742
9.0,9,3.551743
9.0,9,3.553859
13.0,13,3.557322
10.0,10,3.559629
8.0,8,3.561728
10.0,10,3.564398
10.0,10,3.56651
8.0,8,3.568313
9.0,9,3.570309
8.0,8,3.572326
10.0,10,3.575139
8.0,8,3.57719
10.0,10,3.579198
9.0,9,3.581573
9.0,9,3.583594
9.0,9,3.585731
9.0,9,3.587829
9.0,9,3.590438
10.0,10,3.592661
9.0,9,3.59463
9.0,9,3.59721
10.0,10,3.599446
12.0,12,3.602267
10.0,10,3.604946
9.0,9,3.606978
9.0,9,3.609032
9.0,9,3.610891
11.0,11,3.613461
9.0,9,3.615564
10.0,10,3.618213
10.0,10,3.620383
10.0,10,3.622892
10.0,10,3.624754
10.0,10,3.627457
8.0,8,3.629466
10.0,10,3.631661
