#{"t_start": 1789045079.537809, "env_id": "Pendulum-v1"}
r,l,t
-956.660535,200,0.02218
-1411.456989,200,0.051409
-978.447309,200,0.080512
-1305.954563,200,0.109248
-873.797259,200,0.138002
-1251.734082,200,0.167579
-974.041065,200,0.196509
-1169.337707,200,0.22521
-1601.073131,200,0.254128
-1566.749771,200,0.282895
-1446.892504,200,0.38412
-970.164644,200,0.413865
-1755.100783,200,0.443227
-871.627459,200,0.472606
-1207.488367,200,0.502089
-874.300452,200,0.531684
-946.226074,200,0.561753
-1142.085061,200,0.591493
-1508.343449,200,0.620948
-1044.10075,200,0.651223
-1014.276622,200,0.758602
-774.656173,200,0.790012
-1202.296986,200,0.819713
-891.500303,200,0.849345
-1690.241713,200,0.878933
-1198.416071,200,0.908674
-1279.722289,200,0.937812
-1416.650869,200,0.967303
-1343.368936,200,0.996411
-1442.494884,200,1.025682
-1086.912848,200,1.124675
-863.145229,200,1.157458
-1400.142874,200,1.193166
-1166.303173,200,1.227393
-1225.479093,200,1.260955
-1335.260802,200,1.295071
-1326.164788,200,1.32767
-916.558257,200,1.360695
-857.603761,200,1.394879
-1421.888232,200,1.43885
-1050.624547,200,1.564539
-1376.931189,200,1.60044
-1620.184256,200,1.635498
-1359.159324,200,1.671059
-891.749227,200,1.707488
-890.386834,200,1.743306
-874.410534,200,1.779265
-979.037909,200,1.815546
-1700.810896,200,1.849763
-1127.621745,200,1.880277
-956.864973,200,1.984891
-1376.810349,200,2.015153
-1322.283851,200,2.045444
-1106.872496,200,2.075835
-1624.806909,200,2.106092
-1134.083743,200,2.136399
-1444.829009,200,2.166733
-1076.358127,200,2.197074
-967.103068,200,2.22718
-1172.391132,200,2.257746
-966.633592,200,2.358625
-1294.120737,200,2.389531
-1162.00267,200,2.419981
-1737.963734,200,2.450764
-1322.444236,200,2.481866
-977.802103,200,2.512543
-1685.748133,200,2.543361
-1306.386414,200,2.575398
-1123.742514,200,2.605371
-1221.689567,200,2.63606
-1770.831868,200,2.737586
-1382.530477,200,2.768363
-894.992736,200,2.798908
-1176.112418,200,2.829689
-749.438945,200,2.860478
-1788.516844,200,2.891748
-1546.782029,200,2.922358
-1700.646054,200,2.952871
-1510.017135,200,2.983793
-1158.516563,200,3.014218
-1284.66069,200,3.116623
-1408.76698,200,3.147847
-968.515039,200,3.178498
-952.83474,200,3.209157
-1322.74922,200,3.240024
-1232.504164,200,3.271154
-1467.719111,200,3.302115
-866.411607,200,3.332744
-1596.400912,200,3.363458
-1798.63143,200,3.394671
-1406.263331,200,3.495648
-1471.117495,200,3.527222
-1815.160147,200,3.558843
-1716.058517,200,3.589761
-1718.410164,200,3.621314
-1598.260839,200,3.65267
-1334.487376,200,3.683565
-1763.832083,200,3.714385
-1285.828409,200,3.744924
-1788.160772,200,3.775321
-1187.189567,200,3.876917
-1394.499153,200,3.907987
-1428.003395,200,3.938779
-1280.425293,200,3.970027
-1451.395175,200,4.001172
-1684.711519,200,4.032806
-1301.608808,200,4.064315
-959.001775,200,4.095895
-1854.514866,200,4.127215
-1249.535118,200,4.158272
-1602.527247,200,4.260457
-1653.071745,200,4.291594
-1747.589925,200,4.323245
-1617.066251,200,4.354959
-1816.76163,200,4.386245
-1666.755094,200,4.418142
-851.05277,200,4.449584
-1782.803596,200,4.480589
-1455.186775,200,4.511972
-1738.685663,200,4.543483
-1627.125978,200,4.644532
-1658.32473,200,4.676268
-1480.322536,200,4.708712
-1396.693255,200,4.744052
-1501.745564,200,4.776485
-1191.691859,200,4.808257
-1225.6847,200,4.840115
-1726.573748,200,4.871754
-1746.35813,200,4.903186
-1401.70668,200,4.935722
-1323.281304,200,5.039615
-1525.778716,200,5.072109
-1464.546475,200,5.103845
-1606.354218,200,5.135674
-1320.509257,200,5.167328
-1756.12409,200,5.199225
-1203.324176,200,5.231095
-1252.864582,200,5.262989
-1792.541609,200,5.29542
-1575.602725,200,5.327955
-1076.777175,200,5.43253
-1351.243414,200,5.467939
-1762.13457,200,5.504174
-1581.516393,200,5.552902
-1571.576856,200,5.605907
-1677.602622,200,5.640704
-1784.207834,200,5.676291
-1527.587052,200,5.713177
-1369.558749,200,5.75134
-1751.079782,200,5.790662
-1182.117448,200,5.90744
-1178.303748,200,5.966291
-987.89107,200,6.015767
-1733.66958,200,6.057185
-1703.787069,200,6.097939
-1253.631772,200,6.137186
-1386.031073,200,6.170566
-1158.088462,200,6.203808
-1408.501437,200,6.23614
-1708.431699,200,6.268933
-1471.061344,200,6.371418
-1775.309844,200,6.404314
-1398.814247,200,6.437146
-1267.247131,200,6.469734
-1807.619849,200,6.502635
-1468.055034,200,6.535176
-1549.948358,200,6.568014
-1280.41181,200,6.600812
-1508.912452,200,6.633457
-1635.573076,200,6.666074
-1590.421803,200,6.769053
-1634.334049,200,6.802073
-1007.276737,200,6.834892
-1238.1722,200,6.867455
-1613.11751,200,6.900082
-1629.01123,200,6.932747
-899.386177,200,6.965697
-1595.551458,200,6.998321
-1452.593534,200,7.030972
-1378.130765,200,7.063746
-1530.116751,200,7.167216
-1617.909616,200,7.200112
-1727.516815,200,7.233033
-1661.464256,200,7.265924
-1402.506015,200,7.299353
-1448.831028,200,7.332587
-1624.582678,200,7.365107
-882.596046,200,7.397401
-1690.332967,200,7.43084
-1442.334865,200,7.464103
-1446.205003,200,7.567238
-1607.861273,200,7.601036
-1604.838249,200,7.634657
-1339.92222,200,7.66769
-1507.027285,200,7.704735
-1359.108277,200,7.742032
-1359.523556,200,7.778121
-1413.031981,200,7.814851
-1581.304846,200,7.8519
-1542.776365,200,7.889062
-1558.439322,200,8.056997
-1216.426183,200,8.096832
-1499.076952,200,8.136501
-1257.61797,200,8.173973
-1199.927423,200,8.213753
-1652.914499,200,8.253757
-1182.042573,200,8.292144
-1659.023007,200,8.331178
-1752.410455,200,8.37264
-1572.559174,200,8.413375
-1340.380121,200,8.517214
-1151.096818,200,8.55077
-1444.677373,200,8.584769
-1405.224833,200,8.618222
-847.59039,200,8.651561
-1484.930795,200,8.684919
-848.29002,200,8.718791
-1323.577951,200,8.752018
-1617.533101,200,8.785835
-1717.67658,200,8.818487
-1522.087795,200,8.921884
-1011.214124,200,8.955838
-1332.933607,200,8.989348
-1315.485647,200,9.022584
-1603.973483,200,9.056398
-1697.829131,200,9.089574
-1574.880445,200,9.122853
-1399.603049,200,9.156326
-1276.95974,200,9.189893
-1674.804071,200,9.223833
-1399.960378,200,9.327919
-1469.179322,200,9.361905
-1372.024595,200,9.395603
-1612.052339,200,9.42916
-1518.962096,200,9.463414
-1593.62071,200,9.496953
-1137.45178,200,9.530284
-1699.417945,200,9.564263
-1587.791114,200,9.598142
-1190.043663,200,9.631709
-1569.348312,200,9.740435
-1329.20724,200,9.775238
-1283.764474,200,9.809555
-1617.454756,200,9.843739
-1558.667339,200,9.878677
-1188.135006,200,9.912476
-1540.987891,200,9.946974
-1454.077977,200,9.980924
-1685.812355,200,10.014138
-1520.538277,200,10.048236
-1274.427849,200,10.155856
-1645.721123,200,10.190471
-1497.264562,200,10.224837
-1383.096729,200,10.25965
-1110.285377,200,10.293858
-1142.354077,200,10.328205
-1438.585649,200,10.362231
-1158.325284,200,10.396075
-1678.500903,200,10.430335
-1042.471292,200,10.4645
-951.379665,200,10.574986
-1448.279551,200,10.622171
-886.675581,200,10.686468
-1263.956153,200,10.726095
-1009.274282,200,10.764163
-1173.927234,200,10.803293
-1143.716924,200,10.841432
-1146.320279,200,10.882306
-1587.178045,200,10.922868
-1539.669098,200,10.964126
-1485.241887,200,11.106178
-1342.71079,200,11.147885
-1320.80003,200,11.190675
