#{"t_start": 1783269098.688572, "env_id": "None"}
r,l,t
122.170359,201,15.365151
128.435119,201,15.448984
133.994796,201,15.534103
133.559039,201,15.619867
2.687788,40,15.637001
151.829765,201,15.721484
124.265612,201,15.80545
2.688183,63,15.832307
91.453313,187,15.917523
19.363676,59,15.942331
7.193153,30,15.955045
-12.21879,54,15.978606
113.96668,201,16.062725
38.754018,67,16.723429
173.149494,201,16.808627
11.094389,45,16.827817
173.635678,201,16.911866
144.921298,201,16.995999
192.553734,201,17.081323
146.825314,201,17.16636
148.996839,201,17.252609
141.106758,201,17.337428
149.637689,201,17.421588
142.773536,201,17.506331
172.899463,201,18.215754
20.512195,46,18.235854
21.99683,71,18.268603
4.374921,49,18.289853
3.196116,17,18.297258
-2.558376,69,18.326303
144.198075,201,18.411864
182.159606,201,18.496047
8.261279,39,18.512494
6.335098,86,18.550038
176.815412,201,18.638361
177.245672,201,18.727685
4.897418,44,18.746264
160.017512,201,18.831312
162.489074,201,18.915656
3.08333,17,18.922882
1.739502,26,18.934265
3.925704,26,18.945182
176.072661,201,19.029722
25.011948,55,19.052958
10.831305,30,19.06569
175.582568,201,19.786604
36.007739,71,19.816177
65.474128,140,19.875395
184.205794,201,19.965978
0.782321,30,19.979017
161.792082,201,20.062763
1.88175,29,20.074903
167.315781,201,20.161291
164.060194,201,20.304205
144.332682,201,20.39283
161.930629,201,20.47769
154.835645,201,20.562988
85.023409,102,20.606026
151.2566,201,21.32178
176.642505,201,21.407513
159.515182,201,21.491837
10.355886,21,21.500665
158.601818,201,21.58397
159.440839,201,21.668077
170.47605,201,21.752946
156.24436,201,21.837143
187.910909,201,21.921019
172.212869,201,22.005609
183.034106,201,22.090043
19.16436,55,22.112843
167.312375,201,22.827285
156.443349,201,22.910799
75.508982,173,22.983933
160.819677,201,23.068251
9.922768,22,23.077611
8.753123,20,23.086225
13.149196,25,23.096385
170.762638,201,23.181093
159.941927,201,23.26528
10.686969,25,23.275689
3.896048,18,23.283103
154.567353,201,23.376619
4.090743,16,23.383354
156.014982,201,23.466709
156.46219,201,23.552208
167.40962,201,24.261199
163.442255,201,24.349148
3.158374,15,24.355709
146.305102,201,24.440685
35.629069,91,24.47917
180.570336,201,24.563911
157.982754,201,24.648568
10.929741,40,24.665978
6.177495,13,24.671718
164.555346,201,24.7547
157.982573,201,24.839102
31.743417,65,24.86655
13.791142,35,24.88101
151.68545,201,24.96481
19.56761,62,24.990642
168.017971,201,25.075706
175.138767,201,25.789052
-1.061226,22,25.798674
3.535464,23,25.80845
98.940118,198,25.891462
3.74692,19,25.899248
159.257059,201,25.987673
163.271401,201,26.070905
169.49425,201,26.154695
52.60188,124,26.207926
165.571665,201,26.291483
168.996882,201,26.376389
163.176452,201,26.461155
10.013098,25,26.471597
-0.311781,28,26.483206
110.329058,189,26.562812
163.495391,201,27.626526
156.480017,201,27.718774
162.628611,201,27.804152
1.3412,15,27.810493
161.345404,201,27.895388
173.110671,201,27.980657
165.75229,201,28.066132
160.091112,201,28.150623
163.743673,201,28.234151
171.755018,201,28.318577
9.515888,29,28.331168
165.343869,201,28.417388
165.49285,201,29.126986
171.044375,201,29.211708
0.63796,16,29.218722
172.397465,201,29.301834
178.930729,201,29.386892
19.567492,62,29.413605
3.221101,11,29.4185
168.80738,201,29.504399
85.771121,156,29.569951
171.002065,201,29.654559
169.420264,201,29.738848
163.931567,201,29.82178
169.025626,201,29.905838
2.000171,18,29.913708
161.181978,201,30.626723
3.208841,16,30.633838
167.438995,201,30.718103
10.996592,28,30.729978
165.045252,201,30.813159
167.142542,201,30.897518
-0.205545,19,30.905386
167.883424,201,30.991326
64.969443,160,31.068281
4.915768,16,31.07524
23.9524,72,31.105351
7.120254,16,31.112234
163.030132,201,31.198319
1.828769,12,31.203361
165.359923,201,31.287242
124.773027,201,31.37172
164.888747,201,32.088043
163.832873,201,32.174029
179.667492,201,32.258619
179.372005,201,32.343399
169.632567,201,32.430408
164.764335,201,32.518994
27.658519,62,32.545173
1.632183,18,32.553166
157.767035,201,32.637394
168.581161,201,32.722712
178.600544,201,32.807143
41.513412,94,32.847492
5.020085,13,32.852998
0.525526,24,32.863029
1.422283,19,32.870874
1.537647,12,32.876127
78.20441,153,32.940364
180.097416,201,33.658514
162.647076,201,33.743712
175.977477,201,33.827716
99.300128,174,33.901899
135.005388,201,33.987362
2.188302,14,33.993812
5.03239,17,34.001242
163.95093,201,34.091831
4.087709,12,34.096959
0.798535,12,34.102019
154.178047,201,34.187266
169.569599,201,34.272097
184.158557,201,34.356526
181.617024,201,34.443711
160.092408,201,35.163065
4.544733,13,35.168525
18.859545,53,35.191005
177.345742,201,35.274852
0.864699,15,35.281275
177.96354,201,35.366293
180.598646,201,35.450269
157.393452,201,35.537103
162.096022,201,35.621269
178.098994,201,35.706051
157.390935,201,35.790731
136.562959,201,35.875198
172.728646,201,35.959512
165.210014,201,36.676927
180.267128,201,36.761133
1.11678,15,36.767581
175.917465,201,36.852917
158.455281,201,36.93744
123.244871,201,37.02211
8.395586,15,37.02863
17.481838,46,37.0491
183.206466,201,37.132493
177.433778,201,37.216085
156.594687,201,37.299722
5.185166,14,37.305487
1.714712,13,37.310849
175.822487,201,37.395249
178.38944,201,38.107887
3.599524,14,38.114436
7.689846,18,38.122344
168.625317,201,38.212472
176.528538,201,38.297753
4.483754,14,38.303706
176.209213,201,38.388381
12.379511,43,38.406823
173.306723,201,38.494312
181.958479,201,38.58351
1.932197,12,38.588498
85.503589,169,38.660395
143.467263,201,38.745143
29.242176,58,38.769616
184.297149,201,38.853819
44.024736,103,38.89623
161.039789,201,39.607801
177.739858,201,39.693534
0.116428,12,39.699104
177.46187,201,39.783951
170.541999,201,39.868581
56.368299,142,39.927506
179.321567,201,40.01215
14.573385,41,40.029886
163.956471,201,40.114333
185.727433,201,40.200083
4.19844,15,40.206348
0.65595,11,40.210955
182.243229,201,40.294219
171.91385,201,40.377551
171.308135,201,41.152302
1.519719,12,41.157736
4.295101,15,41.164719
104.777134,201,41.249921
177.077968,201,41.333833
2.245572,12,41.338894
16.384356,40,41.355779
181.219858,201,41.440866
172.363936,201,41.526345
71.033001,149,41.59068
173.068203,201,41.677651
138.613521,201,41.762652
91.910042,197,41.846219
0.544215,14,41.852556
3.201111,15,41.859162
160.369558,201,41.945883
178.830235,201,42.666234
182.20748,201,42.751664
1.025187,12,42.7567
167.863665,201,42.841967
3.886053,16,42.848884
4.191424,16,42.855608
176.493029,201,42.939407
162.75487,201,43.023251
8.736818,36,43.039571
34.330156,86,43.078703
132.721992,201,43.162286
2.324914,12,43.167373
9.719429,27,43.183999
22.913253,60,43.210689
4.608621,13,43.21655
173.208625,201,43.301826
0.068416,11,43.306568
168.559646,201,43.391738
16.325704,46,43.411324
173.779253,201,43.496247
163.420964,201,44.220639
176.731758,201,44.306056
173.796559,201,44.391428
175.488068,201,44.477516
183.570597,201,44.563409
160.571781,201,44.650649
159.690245,201,44.736113
2.606585,13,44.741796
164.335275,201,44.825689
160.819058,201,44.910686
189.673799,201,44.994855
167.941723,201,45.717624
59.339217,125,45.771245
0.46967,12,45.776713
166.680061,201,45.861473
181.949474,201,45.948447
3.156823,14,45.954284
179.597154,201,46.039943
181.231481,201,46.125359
9.989854,22,46.135316
0.442305,18,46.143135
182.651179,201,46.22762
165.257141,201,46.312227
169.188137,201,46.396908
173.664947,201,46.481185
188.743211,201,47.198729
150.028716,201,47.28253
186.200176,201,47.366989
179.489962,201,47.452214
36.815183,83,47.486442
162.98649,201,47.571018
6.997893,19,47.580377
168.111392,201,47.66504
0.224339,11,47.669603
145.856226,201,47.756228
36.304824,101,47.798386
2.923523,13,47.803822
172.477782,201,47.888623
111.15442,195,47.970336
4.696842,16,47.977335
176.186812,201,48.68848
179.242323,201,48.783661
188.712544,201,48.869927
3.713881,14,48.87587
181.802602,201,48.96025
170.619395,201,49.045797
5.410113,14,49.051824
181.133955,201,49.137169
0.245565,12,49.142254
2.837049,14,49.148034
188.556694,201,49.23236
164.146127,201,49.321706
3.50072,14,49.327641
1.777193,14,49.333618
185.34639,201,49.418881
179.032074,201,49.503672
7.306148,19,49.512147
0.063083,12,49.518041
176.040057,201,50.238082
169.976139,201,50.323036
156.839857,201,50.408026
165.863444,201,50.492032
8.675062,26,50.503346
182.024154,201,50.589325
176.543822,201,50.674096
164.125783,201,50.760869
190.854121,201,50.845466
5.122963,14,50.851767
162.284736,201,50.934352
-0.205692,14,50.940634
165.786142,201,51.025042
174.149617,201,51.736394
163.777871,201,51.823434
176.041535,201,51.908693
190.912326,201,51.993158
191.968444,201,52.07932
182.877505,201,52.169565
183.129688,201,52.255698
174.481408,201,52.340993
0.102636,15,52.347639
177.484517,201,52.432528
3.013878,14,52.438399
4.152178,16,52.445166
176.831486,201,52.530177
8.535252,18,52.537816
173.181998,201,53.250175
194.184864,201,53.341492
1.190724,15,53.34832
164.195768,201,53.43298
177.799809,201,53.51845
135.893,201,53.604159
5.099762,15,53.610938
167.968226,201,53.696388
93.920408,181,53.775999
156.737204,201,53.862589
0.717979,13,53.868353
194.150585,201,53.952065
26.247188,61,53.978086
183.800209,201,54.697976
41.879897,106,54.743284
181.918961,201,54.831163
192.712695,201,54.915596
165.523125,201,55.000585
183.960329,201,55.086185
189.305196,201,55.170157
181.66354,201,55.255688
196.228738,201,55.340503
167.971901,201,55.425162
34.799499,81,55.459505
138.893494,201,55.543602
187.529851,201,56.261689
173.400707,201,56.345428
153.169926,201,56.43074
124.804909,201,56.514999
168.498884,201,56.600899
183.52362,201,56.685122
168.481707,201,56.776368
20.691917,59,56.800831
187.171041,201,56.888047
86.292472,195,56.971012
5.856243,16,56.977776
162.080817,201,57.689427
10.689324,46,57.709603
-1.110613,20,57.718274
161.58607,201,57.804164
167.98025,201,57.891776
2.106294,16,57.898399
178.821566,201,57.982919
161.669277,201,58.067971
101.312272,190,58.150532
179.59169,201,58.23532
164.487989,201,58.319857
185.456749,201,58.405238
183.550135,201,58.490356
11.100585,49,58.511375
0.335211,13,58.517188
1.925797,15,58.523674
186.549419,201,59.236897
27.021179,80,59.270818
156.513003,201,59.356541
2.14553,18,59.364318
185.143161,201,59.449542
187.939964,201,59.536774
4.3938,19,59.544884
9.937723,34,59.559177
185.561124,201,59.645585
3.842482,17,59.65264
171.735818,201,59.737241
158.705299,201,59.82155
4.384841,19,59.830344
152.832261,201,59.915088
0.182845,12,59.920072
160.944461,201,60.004377
181.775779,201,60.717462
175.359167,201,60.806361
182.897153,201,60.895553
64.218645,150,60.964983
69.768335,145,61.028443
151.191307,201,61.119148
182.602997,201,61.208017
9.317769,30,61.2209
180.58875,201,61.305727
31.037229,79,61.338671
7.033321,25,61.350034
2.665713,15,61.356618
9.354518,26,61.367612
5.704536,26,61.378407
167.661344,201,61.462911
3.329198,24,61.472939
178.039933,201,61.558225
99.848756,195,62.268548
182.96918,201,62.352931
156.647641,201,62.437807
163.17408,201,62.521728
171.894718,201,62.607816
194.600452,201,62.693411
18.610811,56,62.717237
182.954417,201,62.801896
175.313211,201,62.886726
124.532018,201,62.972973
63.270746,133,63.028668
190.329996,201,63.73968
2.829574,16,63.746625
20.616,67,63.775033
67.290222,138,63.833276
175.132914,201,63.91812
184.359084,201,64.003738
188.649358,201,64.091336
165.546716,201,64.180386
2.343176,18,64.187908
173.795268,201,64.272648
180.370154,201,64.359155
171.50674,201,64.444222
6.537833,33,64.458206
175.222225,201,64.543222
189.436356,201,65.258788
173.122994,201,65.343001
152.297417,201,65.426391
3.066174,15,65.433214
158.390655,201,65.517246
172.423318,201,65.601822
4.257183,15,65.608011
172.451515,201,65.69293
83.806121,186,65.770553
51.064399,116,65.818563
195.955467,201,65.902965
165.289906,201,65.987707
187.625102,201,66.68583
159.669835,201,66.771173
193.90644,201,66.8559
186.546327,201,66.939173
24.678959,64,66.966459
74.433183,163,67.03548
171.691662,201,67.35254
174.491039,201,67.574944
160.162875,201,67.683556
45.799606,128,67.742512
3.150726,15,67.749002
173.175425,201,67.834028
153.792067,201,67.922007
1.022846,13,67.927518
177.075636,201,68.630707
164.403407,201,68.71393
5.810623,29,68.726332
21.823127,54,68.749363
191.109176,201,68.832732
166.235233,201,68.916488
64.372846,135,68.973444
158.176537,201,69.061997
171.130194,201,69.146879
0.264534,13,69.152353
158.621957,201,69.23586
162.277428,201,69.319794
153.318253,201,69.404161
21.220114,69,70.051466
47.109197,119,70.101923
46.895775,112,70.153273
168.54856,201,70.292776
2.982879,12,70.298426
166.278309,201,70.401062
160.918655,201,70.491677
166.449406,201,70.578017
176.155839,201,70.66298
194.418771,201,70.782578
37.706816,97,70.826847
192.600608,201,70.91947
185.962129,201,71.008005
84.393888,183,71.705381
171.789405,201,71.790987
172.456808,201,71.876405
158.567387,201,71.960117
163.61064,201,72.047413
172.452149,201,72.133318
183.570149,201,72.218718
124.718765,201,72.303525
26.556826,80,72.336892
0.735014,17,72.343977
2.925719,17,72.35171
170.883871,201,72.436511
92.106854,180,72.511759
161.076893,201,73.319634
159.448409,201,73.408419
173.313682,201,73.498831
185.488644,201,73.586208
160.778626,201,73.669504
171.546093,201,73.752557
173.04426,201,73.83711
47.036484,124,73.889312
167.364875,201,73.973687
160.060792,201,74.057213
3.010763,12,74.062319
179.112957,201,74.76736
149.922149,201,74.85176
12.763566,38,74.867877
160.425889,201,74.952573
171.349274,201,75.03715
158.287163,201,75.12213
0.581377,15,75.128709
8.951616,32,75.143211
180.501516,201,75.229
172.501888,201,75.313617
141.528367,201,75.397781
185.920162,201,75.484498
178.469218,201,75.568699
159.673796,201,76.27417
3.127479,19,76.282426
33.587239,91,76.320873
153.196981,201,76.406497
0.572134,13,76.412159
193.323493,201,76.49693
99.634166,198,76.580467
146.029668,201,76.666372
10.768282,34,76.681294
5.650652,15,76.687563
159.492674,201,76.772616
164.327444,201,76.85733
6.376703,18,76.864903
156.644552,201,76.949084
41.677781,109,76.995892
168.796032,201,77.080335
