#{"t_start": 1783269253.243687, "env_id": "None"}
r,l,t
160.650343,195,7.898843
1.903533,29,7.913107
56.482233,73,7.945529
9.079709,25,7.956335
17.804202,90,7.994691
6.272901,21,8.003813
0.95082,37,8.019357
53.655464,78,8.051429
32.479451,62,8.077852
-3.717737,63,8.104376
-0.198015,81,8.138672
55.040091,88,8.175422
2.213197,28,8.187122
53.762892,72,8.2175
4.867271,69,8.246556
1.667551,43,8.268187
90.883092,144,8.329297
17.974677,85,8.364444
133.621489,201,8.448485
56.191275,70,8.479062
6.770753,44,8.498083
20.978103,43,8.515973
-2.154543,41,8.532876
-4.968723,91,8.578067
83.279644,201,8.663111
99.128623,201,9.393082
26.354128,60,9.419174
17.009793,70,9.448455
91.593768,147,9.510512
94.527542,134,9.566488
-11.124245,55,9.589842
108.413089,150,9.653442
72.717506,88,9.690434
33.060375,78,9.722701
68.780364,99,9.765434
71.913765,90,9.803714
-2.667265,195,9.886638
3.09666,41,9.903626
4.251812,69,9.934444
74.199937,106,9.981039
86.144585,137,10.038682
19.264885,49,10.05942
19.117625,50,10.08065
65.796354,75,10.113467
1.964727,27,10.124962
-8.542626,68,10.154301
84.754308,117,10.204239
8.765801,37,10.220361
96.334647,134,10.932482
100.240639,163,11.004675
102.082939,152,11.069496
85.062559,153,11.132885
97.897131,157,11.216015
37.554571,116,11.265115
95.502541,142,11.326577
89.450908,134,11.38406
14.662945,55,11.408101
117.595974,178,11.484847
84.88892,140,11.54398
49.030574,136,11.60121
60.082235,94,11.640731
-0.515351,12,11.646152
-1.852475,53,11.668185
23.392118,66,11.696132
80.331902,125,11.749864
89.311043,146,12.46884
83.853382,155,12.534529
2.321509,40,12.551384
23.119066,64,12.578583
-2.486238,53,12.601243
-4.671821,51,12.622506
7.737518,51,12.643924
99.938063,171,12.716697
116.322149,201,12.80211
12.456416,55,12.825308
90.133623,121,12.876448
2.899935,14,12.882274
139.630202,201,12.967833
93.919284,134,13.027369
44.584895,95,13.067761
140.927171,201,13.15215
54.713607,110,13.199698
88.279389,145,13.260558
24.564501,86,13.297347
159.954826,201,14.028899
151.877196,201,14.114044
170.762678,201,14.198965
0.250227,26,14.210288
-16.882045,152,14.274698
106.309939,201,14.359302
43.044162,153,14.424004
154.068547,201,14.509151
133.70946,201,14.593653
151.465298,201,14.685696
176.137191,201,14.770037
3.679544,33,14.784634
97.189446,125,14.837988
11.09389,50,15.53342
168.01816,201,15.619951
32.049017,90,15.657258
140.337318,201,15.74245
160.175073,201,15.827618
189.134373,201,15.912169
147.943762,201,15.996184
95.314865,201,16.082147
90.440944,174,16.155272
63.33579,201,16.240312
183.082707,201,16.324879
0.855064,31,16.338047
-0.76699,15,16.344409
111.509888,201,17.083282
177.96345,201,17.16783
151.06846,201,17.253065
125.470961,201,17.338468
135.95532,201,17.422817
1.401928,16,17.429878
143.19709,201,17.517427
188.220229,201,17.605348
160.119905,201,17.689113
157.716171,201,17.773508
151.817656,201,17.858179
165.678649,201,18.591141
166.842035,201,18.676441
158.816631,201,18.767983
122.224195,201,18.853332
190.707456,201,18.939583
176.371584,201,19.028259
188.843468,201,19.114938
182.08081,201,19.201099
190.228026,201,19.285619
182.848981,201,19.370751
93.444249,201,20.096936
182.224326,201,20.183982
155.435753,201,20.26893
185.676114,201,20.351916
178.166279,201,20.436554
153.394649,201,20.522262
178.98973,201,20.606758
3.715178,14,20.612786
151.216801,201,20.697643
-1.427167,24,20.708085
190.732799,201,20.794674
1.578638,16,20.80185
194.054633,201,20.896999
187.329509,201,21.618623
-0.146124,15,21.624939
129.502616,201,21.712652
158.49655,201,21.797006
0.601712,19,21.805315
144.008679,201,21.890209
167.134234,201,21.974555
3.412454,28,21.987557
158.919714,201,22.07117
163.925803,201,22.164326
169.0658,201,22.250321
131.875805,201,22.335355
155.97607,201,22.423747
-0.403932,13,22.429293
177.145959,201,23.158714
130.234819,201,23.243928
2.215513,15,23.250384
154.088926,201,23.336477
124.149716,201,23.42097
189.888652,201,23.506503
1.421424,15,23.513222
171.768876,201,23.598443
136.420979,201,23.682654
173.550521,201,23.767477
133.301376,201,23.852441
175.798507,201,23.937123
126.516078,201,24.662263
134.68484,201,24.747092
1.308628,15,24.753692
159.104805,201,24.837975
188.383199,201,24.922503
179.71074,201,25.01786
190.091191,201,25.130227
126.835461,201,25.221612
177.166037,201,25.310872
191.958986,201,25.393343
175.43462,201,25.47947
165.34259,201,26.212273
1.59239,22,26.22186
178.616309,201,26.311371
167.587794,201,26.396217
174.733614,201,26.499438
132.447141,201,26.592988
164.484332,201,26.677865
184.82812,201,26.762421
155.005456,201,26.846144
185.639834,201,26.930404
175.514549,201,27.02524
94.061298,201,27.76552
135.756925,201,27.849226
102.942794,201,27.934226
127.289339,201,28.023267
153.997542,201,28.108828
0.437828,16,28.115536
153.62959,201,28.201483
185.477721,201,28.289412
126.585887,201,28.373039
155.591997,201,28.457256
155.757327,201,28.541636
-3.715665,31,28.554201
128.010808,201,29.281072
0.692445,20,29.289962
162.115314,201,29.374357
116.615806,201,29.459338
169.817066,201,29.543112
122.876288,201,29.627416
130.651671,201,29.714077
1.176819,17,29.721762
120.320499,201,29.805368
125.107643,201,29.890443
167.191475,201,29.976832
186.902206,201,30.062211
139.786043,201,30.786756
120.633222,201,30.871918
172.274829,201,30.957349
0.603267,17,30.96436
123.446183,201,31.049777
112.043972,201,31.133967
159.476614,201,31.219145
176.118078,201,31.304652
165.705875,201,31.389743
153.898623,201,31.473812
154.903124,201,31.557764
128.028801,201,32.281767
167.208019,201,32.368155
189.236807,201,32.452139
183.276879,201,32.536908
144.114299,201,32.621184
130.653651,201,32.706217
187.022167,201,32.790494
122.798622,201,32.875184
184.188375,201,32.959785
175.850195,201,33.045674
121.302915,201,33.779014
159.080754,201,33.865546
173.721297,201,33.950455
185.728535,201,34.035229
154.220353,201,34.119522
178.351965,201,34.206012
162.683185,201,34.290442
124.319564,201,34.37743
166.542748,201,34.461732
186.977146,201,34.547366
153.235506,201,34.63217
159.090675,201,35.365492
104.414888,201,35.449705
162.229002,201,35.534549
174.243173,201,35.6195
7.712285,36,35.634566
179.692929,201,35.72046
152.058572,201,35.804716
-0.687163,28,35.816843
166.439327,201,35.901727
0.541952,27,35.913015
166.076584,201,35.997919
131.408618,201,36.083168
145.600905,201,36.807431
126.43159,201,36.892035
132.433634,201,36.976757
-0.148763,16,36.983503
1.79985,13,36.988921
186.197318,201,37.072986
153.03529,201,37.194824
153.570457,201,37.480245
0.222715,14,37.487068
126.64282,201,37.576786
140.508545,201,37.662581
147.862754,201,37.748752
1.936134,11,37.753488
170.196773,201,37.837593
173.885446,201,38.704329
187.980498,201,38.810525
128.252995,201,38.913424
176.3862,201,39.019239
174.517674,201,39.115323
161.099054,201,39.210593
4.26928,13,39.216868
154.526737,201,39.312568
178.443178,201,39.400689
159.345491,201,39.487281
147.982817,201,39.571461
140.188914,201,40.303623
135.528607,201,40.388521
172.937068,201,40.476278
184.399764,201,40.560699
119.673046,201,40.646185
2.421757,22,40.65533
124.627764,201,40.742124
150.417859,201,40.82749
133.125099,201,40.912059
0.513174,25,40.922901
148.2395,201,41.007135
188.777506,201,41.103399
161.434759,201,41.829758
132.539439,201,41.915128
182.213059,201,42.000703
126.717845,201,42.086092
145.485806,201,42.17141
158.839666,201,42.256022
112.540218,201,42.340607
